time,length
00:00:00,0
10:06:35,1
10:06:35,0
10:26:32,1
10:26:32,0
10:34:17,1
10:34:17,0
10:34:54,1
10:34:54,0
10:45:33,1
10:45:33,0
10:47:31,1
10:47:31,0
10:48:29,1
10:48:29,0
10:49:36,1
10:49:36,0
10:55:02,1
10:55:02,0
10:56:10,1
10:56:10,0
10:57:27,1
10:57:27,0
10:58:03,1
10:58:03,0
10:59:29,1
10:59:29,0
11:00:04,1
11:00:04,0
11:00:07,1
11:00:08,0
11:01:05,1
11:01:19,0
11:02:23,1
11:02:23,0
11:04:11,1
11:04:11,0
11:04:59,1
11:04:59,0
11:05:36,1
11:05:36,0
11:06:51,1
11:06:51,0
11:07:59,1
11:07:59,0
11:08:39,1
11:08:39,0
11:10:01,1
11:10:32,2
11:10:48,3
11:11:10,2
11:11:35,1
11:11:53,2
11:11:54,3
11:12:28,4
11:12:30,5
11:12:33,4
11:12:37,5
11:12:53,4
11:13:00,3
11:13:25,4
11:14:03,3
11:15:01,4
11:15:41,3
11:15:54,2
11:15:57,3
11:16:01,4
11:16:05,3
11:16:55,4
11:17:45,5
11:18:03,6
11:18:08,7
11:18:13,6
11:18:28,7
11:18:34,8
11:18:42,7
11:18:51,6
11:19:07,7
11:19:12,8
11:19:49,9
11:19:50,10
11:20:32,11
11:20:33,10
11:20:50,9
11:21:06,10
11:21:45,9
11:22:02,10
11:22:25,11
11:22:40,10
11:22:47,11
11:23:50,12
11:23:56,13
11:24:03,12
11:24:53,13
11:25:01,14
11:25:17,15
11:25:23,14
11:25:32,15
11:26:20,14
11:26:35,15
11:27:05,14
11:27:36,15
11:27:58,14
11:28:31,13
11:28:52,14
11:28:53,15
11:30:22,14
11:30:35,15
11:30:46,14
11:30:47,15
11:32:09,14
11:32:11,15
11:32:26,14
11:32:46,13
11:33:42,14
11:33:44,15
11:33:48,14
11:33:59,15
11:35:42,14
11:35:43,13
11:36:05,14
11:36:07,15
11:36:49,14
11:37:19,15
11:38:04,14
11:38:04,13
11:38:13,14
11:38:15,15
11:39:50,14
11:39:52,15
11:40:03,14
11:40:20,15
11:40:55,14
11:41:04,15
11:41:26,14
11:41:51,15
11:42:49,14
11:44:03,15
11:44:28,14
11:44:34,15
11:44:54,14
11:44:56,13
11:45:36,14
11:46:03,13
11:46:27,14
11:46:37,13
11:47:31,12
11:47:50,13
11:48:04,12
11:48:08,13
11:48:54,14
11:48:59,15
11:49:47,14
11:50:02,13
11:50:43,14
11:50:53,15
11:51:01,14
11:51:40,15
11:51:50,14
11:52:04,13
11:53:44,12
11:53:52,13
11:53:54,12
11:55:00,11
11:55:32,12
11:57:11,11
11:57:58,12
11:58:08,13
11:58:15,14
11:58:23,13
11:58:39,14
11:59:10,15
11:59:41,14
11:59:44,15
12:00:31,14
12:01:13,13
12:01:18,14
12:01:20,13
12:02:37,14
12:03:35,13
12:03:41,12
12:03:52,11
12:05:27,10
12:05:30,11
12:05:55,12
12:05:56,13
12:06:30,14
12:06:38,13
12:07:14,14
12:08:13,13
12:08:45,12
12:09:04,11
12:10:00,12
12:10:01,13
12:10:04,14
12:11:08,15
12:11:14,14
12:11:41,15
12:11:48,14
12:13:00,13
12:13:06,12
12:13:36,11
12:13:38,12
12:15:16,11
12:15:53,12
12:15:54,13
12:16:36,12
12:17:10,11
12:18:51,12
12:19:34,11
12:20:09,12
12:20:14,13
12:21:17,12
12:21:20,11
12:21:27,10
12:21:59,11
12:22:07,12
12:22:20,13
12:23:25,12
12:23:42,13
12:25:29,12
12:25:55,11
12:26:41,10
12:27:14,11
12:28:16,10
12:29:25,11
12:29:35,10
12:29:59,11
12:30:14,10
12:31:38,11
12:32:06,10
12:32:22,9
12:32:29,10
12:32:35,11
12:33:27,12
12:33:34,13
12:33:51,14
12:34:19,13
12:34:19,12
12:34:19,13
12:34:59,14
12:35:07,15
12:35:57,14
12:36:27,13
12:36:32,14
12:37:00,13
12:37:59,14
12:38:00,13
12:38:09,12
12:38:30,13
12:39:40,14
12:40:05,15
12:40:27,14
12:40:43,15
12:41:01,14
12:41:15,15
12:41:27,14
12:41:28,13
12:41:52,14
12:42:11,15
12:44:38,14
12:45:33,13
12:45:48,12
12:46:29,11
12:46:40,12
12:46:40,13
12:47:06,14
12:47:16,15
12:47:18,14
12:47:54,13
12:48:04,14
12:48:20,15
12:49:07,14
12:50:00,15
12:50:12,14
12:51:00,15
12:51:06,14
12:51:12,13
12:51:41,12
12:51:52,13
12:52:30,14
12:52:44,13
12:52:54,14
12:53:08,15
12:54:01,14
12:54:09,15
12:54:09,14
12:54:10,15
12:55:21,14
12:55:45,13
12:56:30,12
12:56:48,13
12:57:05,12
12:57:49,11
12:57:57,12
12:58:19,13
12:58:22,14
12:58:39,15
12:59:34,14
12:59:37,13
13:00:06,14
13:00:14,15
13:00:37,14
13:00:51,15
13:01:16,14
13:01:26,15
13:01:35,14
13:01:44,13
13:01:52,14
13:02:04,15
13:02:43,14
13:03:08,15
13:03:45,14
13:04:33,13
13:05:10,14
13:05:32,15
13:07:17,14
13:07:31,15
13:07:54,14
13:07:57,15
13:08:07,14
13:08:14,15
13:09:00,14
13:09:02,15
13:09:15,14
13:10:22,15
13:10:30,14
13:11:23,15
13:12:35,14
13:12:41,13
