arrival_time,wait_time
10:30:04,00:04:03
10:40:35,00:01:55
10:43:36,00:01:03
10:50:09,00:01:53
10:53:54,00:01:32
10:56:09,00:01:45
10:59:19,00:01:47
11:02:28,00:05:53
11:03:04,00:03:19
11:04:51,00:06:11
11:05:57,00:03:45
11:06:42,00:04:38
11:07:17,00:07:24
11:08:30,00:04:06
11:09:01,00:09:37
11:12:07,00:06:50
11:12:16,00:08:30
11:12:31,00:10:05
11:12:52,00:10:15
11:14:41,00:13:27
11:15:20,00:13:10
11:16:26,00:14:05
11:17:43,00:14:09
11:17:53,00:14:32
11:18:28,00:14:18
11:18:39,00:17:58
11:19:04,00:15:17
11:19:24,00:18:15
11:19:38,N/A
11:19:53,N/A
11:20:38,N/A
11:21:06,00:22:38
11:21:43,N/A
11:22:12,N/A
11:22:43,00:18:17
11:22:51,N/A
11:23:04,N/A
11:23:57,00:19:58
11:24:05,N/A
11:26:12,N/A
11:26:16,N/A
11:27:45,N/A
11:27:47,N/A
11:27:48,N/A
11:28:05,N/A
11:29:07,00:18:46
11:30:16,00:17:53
11:30:35,00:21:42
11:30:46,N/A
11:31:18,N/A
11:31:50,N/A
11:31:54,00:20:43
11:33:18,00:20:31
11:33:46,00:22:17
11:34:26,00:21:16
11:34:36,N/A
11:34:44,N/A
11:35:22,N/A
11:35:26,N/A
11:36:07,N/A
11:36:45,00:25:37
11:36:48,N/A
11:37:42,00:19:37
11:37:50,N/A
11:38:02,N/A
11:39:16,N/A
11:39:19,N/A
11:39:20,N/A
11:39:26,N/A
11:40:47,N/A
11:41:12,00:17:22
11:41:33,N/A
11:42:14,N/A
11:42:50,N/A
11:43:37,N/A
11:43:37,N/A
11:43:49,00:17:22
11:44:31,00:18:52
11:45:17,N/A
11:46:18,N/A
11:46:54,N/A
11:47:36,N/A
11:48:33,00:19:11
11:48:48,00:18:48
11:49:01,N/A
11:49:45,N/A
11:50:05,N/A
11:50:28,N/A
11:50:52,N/A
11:51:49,N/A
11:52:02,N/A
11:52:58,00:16:59
11:53:05,00:16:50
11:55:54,00:17:08
11:56:57,00:15:11
11:58:40,00:16:43
11:58:49,00:15:51
11:59:50,00:16:40
12:00:19,N/A
12:00:38,N/A
12:02:01,00:15:59
12:06:09,00:23:43
12:06:57,00:14:15
12:11:41,00:13:36
12:13:27,00:13:24
12:14:52,00:12:51
12:15:27,00:16:44
12:18:26,00:20:19
12:21:38,00:13:18
12:22:20,00:15:09
12:23:11,00:15:57
12:24:20,00:16:53
