group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,2,Served,10:30 - 10:40,10:30:04,00:00:00,10:30:04,00:04:03,00:04:03,h1
2,1,Served,10:40 - 10:50,10:43:36,00:00:00,10:43:36,00:01:03,00:01:03,h1
3,5,Served,10:40 - 10:50,10:40:35,00:00:00,10:40:35,00:01:55,00:01:55,h1
4,2,Served,10:50 - 11:00,10:50:09,00:00:00,10:50:09,00:01:53,00:01:53,h1
5,2,Served,10:50 - 11:00,10:53:54,00:00:00,10:53:54,00:01:32,00:01:32,h1
6,2,Served,10:50 - 11:00,10:59:19,00:00:00,10:59:19,00:01:47,00:01:47,h1
7,2,Served,10:50 - 11:00,10:56:09,00:00:00,10:56:09,00:01:45,00:01:45,h1
8,2,Served,11:00 - 11:10,11:06:42,00:03:00,11:09:42,00:01:38,00:04:38,h1
9,2,Served,11:00 - 11:10,11:09:01,00:03:35,11:12:36,00:06:02,00:09:37,h1
10,1,Served,11:00 - 11:10,11:07:17,00:03:45,11:11:02,00:03:39,00:07:24,k1
11,3,Served,11:00 - 11:10,11:03:04,00:00:00,11:03:04,00:03:19,00:03:19,k1
12,2,Served,11:00 - 11:10,11:05:57,00:02:24,11:08:21,00:01:21,00:03:45,h1
13,3,Served,11:00 - 11:10,11:02:28,00:00:00,11:02:28,00:05:53,00:05:53,h1
14,1,Served,11:00 - 11:10,11:04:51,00:01:32,11:06:23,00:04:39,00:06:11,k1
15,5,Served,11:00 - 11:10,11:08:30,00:02:50,11:11:20,00:01:16,00:04:06,h1
16,2,Served,11:10 - 11:20,11:12:07,00:02:34,11:14:41,00:04:16,00:06:50,k1
17,1,Served,11:10 - 11:20,11:16:26,00:11:42,11:28:08,00:02:23,00:14:05,k1
18,2,Served,11:10 - 11:20,11:14:41,00:07:55,11:22:36,00:05:32,00:13:27,k1
19,1,Rejected,11:10 - 11:20,11:19:53,N/A,N/A,N/A,N/A,N/A
20,2,Served,11:10 - 11:20,11:18:39,00:13:46,11:32:25,00:04:12,00:17:58,k1
21,1,Served,11:10 - 11:20,11:12:31,00:06:26,11:18:57,00:03:39,00:10:05,k1
22,2,Served,11:10 - 11:20,11:19:04,00:13:42,11:32:46,00:01:35,00:15:17,h1
23,4,Served,11:10 - 11:20,11:17:53,00:12:38,11:30:31,00:01:54,00:14:32,k1
24,2,Served,11:10 - 11:20,11:12:52,00:07:54,11:20:46,00:02:21,00:10:15,h1
25,2,Served,11:10 - 11:20,11:18:28,00:13:24,11:31:52,00:00:54,00:14:18,h1
26,2,Served,11:10 - 11:20,11:15:20,00:07:47,11:23:07,00:05:23,00:13:10,h1
27,1,Served,11:10 - 11:20,11:12:16,00:06:22,11:18:38,00:02:08,00:08:30,h1
28,1,Rejected,11:10 - 11:20,11:19:38,N/A,N/A,N/A,N/A,N/A
29,3,Served,11:10 - 11:20,11:19:24,00:14:57,11:34:21,00:03:18,00:18:15,h1
30,3,Served,11:10 - 11:20,11:17:43,00:10:47,11:28:30,00:03:22,00:14:09,h1
31,2,Rejected,11:20 - 11:30,11:22:51,N/A,N/A,N/A,N/A,N/A
32,1,Rejected,11:20 - 11:30,11:27:45,N/A,N/A,N/A,N/A,N/A
33,5,Rejected,11:20 - 11:30,11:27:47,N/A,N/A,N/A,N/A,N/A
34,2,Rejected,11:20 - 11:30,11:21:43,N/A,N/A,N/A,N/A,N/A
35,2,Rejected,11:20 - 11:30,11:20:38,N/A,N/A,N/A,N/A,N/A
36,2,Served,11:20 - 11:30,11:29:07,00:14:37,11:43:44,00:04:09,00:18:46,k1
37,1,Rejected,11:20 - 11:30,11:22:12,N/A,N/A,N/A,N/A,N/A
38,3,Rejected,11:20 - 11:30,11:23:04,N/A,N/A,N/A,N/A,N/A
39,2,Rejected,11:20 - 11:30,11:26:16,N/A,N/A,N/A,N/A,N/A
40,2,Served,11:20 - 11:30,11:22:43,00:14:56,11:37:39,00:03:21,00:18:17,h1
41,3,Served,11:20 - 11:30,11:23:57,00:17:03,11:41:00,00:02:55,00:19:58,h1
42,3,Rejected,11:20 - 11:30,11:27:48,N/A,N/A,N/A,N/A,N/A
43,1,Rejected,11:20 - 11:30,11:28:05,N/A,N/A,N/A,N/A,N/A
