arrival_time,in_queue_time
10:32:44,00:00:00
10:47:22,00:00:00
10:50:56,00:00:00
10:53:09,00:00:00
10:57:20,00:00:00
11:02:17,00:00:00
11:03:25,00:00:00
11:03:46,00:00:16
11:04:00,00:01:40
11:04:35,00:01:11
11:04:44,00:02:29
11:07:29,00:01:09
11:11:14,00:00:00
11:12:35,00:00:00
11:12:39,00:01:42
11:13:56,00:01:01
11:14:22,00:01:45
11:14:40,00:03:10
11:14:49,00:04:02
11:18:00,00:02:34
11:18:17,00:02:24
11:18:39,00:03:06
11:19:16,00:03:02
11:20:24,00:05:28
11:20:47,00:05:39
11:20:59,00:07:30
11:23:08,00:05:22
11:23:33,00:06:03
11:24:18,00:05:34
11:24:52,00:06:45
11:24:58,00:07:36
11:25:39,00:07:57
11:26:33,00:09:06
11:29:13,00:06:57
11:30:01,00:09:29
11:30:29,00:10:36
11:31:28,00:10:12
11:32:14,00:10:40
11:32:49,00:11:53
11:32:52,00:12:23
11:35:19,00:10:27
11:35:23,00:12:17
11:35:44,00:13:29
11:38:10,00:12:09
11:38:38,N/A
11:39:35,00:11:11
11:39:43,N/A
11:39:54,N/A
11:41:59,00:10:32
11:42:22,00:11:46
11:42:28,N/A
11:43:13,00:12:30
11:43:26,N/A
11:43:52,N/A
11:45:13,00:11:33
11:45:20,00:13:29
11:45:48,00:13:58
11:48:37,00:12:26
11:49:22,00:12:30
11:49:36,N/A
11:50:05,N/A
11:50:23,00:13:07
11:51:09,00:13:12
11:54:09,00:14:07
11:54:14,00:14:35
11:56:10,00:13:44
11:57:27,00:13:59
11:57:41,N/A
12:01:23,00:10:30
12:02:21,00:11:44
12:03:45,00:11:32
12:04:23,00:11:51
12:07:15,00:09:44
12:13:11,00:06:29
12:13:44,00:06:43
12:16:54,00:05:28
12:18:36,00:06:09
12:21:01,00:04:39
12:22:51,00:04:45
12:26:54,00:02:17
12:27:30,00:02:53
12:27:38,00:03:48
12:29:11,00:03:02
12:30:43,00:03:11
12:30:50,00:04:41
12:31:00,00:04:49
12:31:17,00:07:40
12:33:12,00:06:25
12:37:43,00:04:07
12:39:15,00:03:01
12:40:30,00:04:13
12:41:03,00:04:55
12:41:25,00:05:37
12:42:07,00:05:47
12:45:35,00:03:10
12:46:16,00:03:27
12:46:29,00:04:28
12:47:25,00:04:25
12:50:05,00:03:40
12:50:26,00:04:57
12:51:31,00:04:07
12:52:03,00:05:02
12:53:14,00:04:09
12:55:17,00:04:11
12:56:04,00:04:01
12:57:03,00:03:18
12:58:27,00:02:39
12:59:29,00:03:21
13:00:23,00:03:45
13:02:15,00:03:39
13:03:03,00:04:20
13:03:50,00:03:54
13:06:48,00:02:41
13:07:39,00:02:50
13:07:47,00:03:37
13:07:49,00:05:05
13:08:33,00:04:25
13:08:34,00:06:40
13:08:49,00:07:33
13:08:59,00:08:36
13:09:30,00:08:44
13:09:42,00:09:56
13:11:05,00:08:43
13:11:09,00:10:13
13:11:13,N/A
13:11:51,00:10:51
13:12:19,N/A
13:12:40,N/A
13:12:52,N/A
13:13:08,00:10:14
13:13:30,00:10:43
13:13:55,N/A
13:14:23,N/A
13:14:53,N/A
13:16:53,00:09:04
13:17:15,00:09:21
13:18:38,00:08:34
13:20:11,00:07:40
13:20:55,00:09:29
13:21:59,00:08:58
13:22:35,00:11:00
13:24:16,00:09:23
13:24:20,00:11:49
13:24:21,00:12:52
13:24:47,N/A
13:26:40,00:10:37
13:27:16,00:12:53
13:29:30,00:12:05
13:29:39,00:13:18
13:29:49,N/A
13:29:58,N/A
13:30:27,00:14:30
13:31:31,00:13:39
13:31:34,N/A
13:32:11,N/A
13:32:36,N/A
13:32:49,N/A
13:33:17,N/A
13:33:56,00:12:44
13:34:09,00:12:50
13:34:23,N/A
13:34:32,N/A
13:38:18,00:12:49
13:38:19,00:13:38
13:39:04,00:13:34
13:39:26,N/A
13:40:01,N/A
13:40:12,00:13:29
13:40:16,N/A
13:40:22,N/A
13:40:46,N/A
13:44:16,00:11:36
13:44:22,00:12:33
13:44:44,N/A
13:45:30,00:11:25
13:47:40,00:11:01
13:48:13,00:10:35
13:48:28,00:11:27
13:50:05,N/A
13:51:09,00:09:17
13:53:51,00:08:17
13:54:19,00:08:04
13:55:06,00:07:48
13:55:17,N/A
13:55:46,N/A
13:56:03,00:07:36
13:57:44,00:07:19
13:57:45,00:07:30
14:01:30,00:05:43
14:02:38,00:06:10
14:06:57,00:03:53
14:07:29,00:03:24
14:08:15,00:04:52
14:09:04,00:05:20
14:09:35,00:05:39
14:13:05,00:04:01
14:16:36,00:01:55
14:17:40,00:01:07
14:18:32,00:02:59
14:20:17,00:03:25
14:22:53,00:01:06
14:27:19,00:00:00
14:35:03,00:00:00
14:35:18,00:00:00
14:40:45,00:00:00
14:47:25,00:00:00
14:51:42,00:00:00
14:53:17,00:00:00
14:59:00,00:00:00
14:59:14,00:00:00
15:01:49,00:00:00
15:03:06,00:00:00
15:03:33,00:00:52
15:03:50,00:00:43
15:12:10,00:00:00
15:15:24,00:00:00
15:16:49,00:00:00
15:17:15,00:00:10
15:17:18,00:01:48
15:20:15,00:00:10
15:20:54,00:00:00
15:21:10,00:00:33
15:23:35,00:00:00
15:23:54,00:00:00
15:24:18,00:00:32
15:26:29,00:00:00
15:31:20,00:00:00
15:31:30,00:00:00
15:33:34,00:00:00
15:34:44,00:00:36
15:35:16,00:00:39
15:35:42,00:01:18
15:36:03,00:01:38
15:36:31,00:02:48
15:36:52,00:04:16
15:39:18,00:04:07
15:41:01,00:03:27
15:41:07,00:04:24
15:43:56,00:02:04
15:44:23,00:02:48
15:44:50,00:03:39
15:47:20,00:02:59
15:48:00,00:05:02
15:49:27,00:04:13
15:50:26,00:04:02
15:51:03,00:03:58
15:52:18,00:03:23
15:53:04,00:03:43
15:53:17,00:03:37
15:53:40,00:04:25
15:55:50,00:04:17
15:57:20,00:05:33
15:57:22,00:07:58
16:00:53,00:05:21
16:01:24,00:06:01
16:01:29,00:06:36
16:02:57,00:06:15
16:03:23,00:07:26
16:03:27,00:09:09
16:03:57,00:09:27
16:04:39,00:09:41
16:05:50,00:09:37
16:06:15,00:09:57
16:10:30,00:06:31
16:11:28,00:07:04
16:11:45,00:09:56
16:13:14,00:08:28
16:13:18,00:10:36
16:13:26,00:10:46
16:17:18,00:09:00
16:18:03,00:10:28
16:21:03,00:07:48
16:21:10,00:10:33
16:24:00,00:09:26
16:25:31,00:08:49
16:25:44,00:10:18
16:28:47,00:09:00
16:33:50,00:04:31
16:34:09,00:05:18
16:35:25,00:05:25
16:36:10,00:04:48
16:36:32,00:07:10
16:38:32,00:06:34
16:43:52,00:01:31
16:47:13,00:00:31
16:47:16,00:01:38
16:49:03,00:02:00
16:49:23,00:02:11
16:49:24,00:05:50
16:49:31,00:07:37
16:51:44,00:05:50
16:53:08,00:05:54
16:53:38,00:06:12
16:58:31,00:04:30
17:02:15,00:02:40
17:02:42,00:04:09
17:04:00,00:03:25
17:05:14,00:04:25
17:08:00,00:02:59
17:13:18,00:00:00
17:14:52,00:00:00
17:15:09,00:00:50
17:16:48,00:00:49
17:16:55,00:00:53
17:21:43,00:00:00
17:21:48,00:00:00
17:22:06,00:00:30
17:22:20,00:01:10
17:22:37,00:03:41
17:24:44,00:01:53
17:26:36,00:01:22
17:28:51,00:00:36
17:32:39,00:00:00
17:34:16,00:00:00
17:35:26,00:00:00
17:36:29,00:01:16
17:37:34,00:00:37
17:38:28,00:00:52
17:39:22,00:00:38
17:40:45,00:00:02
17:41:08,00:02:01
17:43:36,00:00:10
17:43:50,00:02:46
17:44:51,00:03:33
17:46:32,00:04:00
17:48:54,00:02:23
17:49:46,00:03:34
17:50:03,00:03:27
17:51:12,00:05:18
17:51:30,00:05:00
17:56:23,00:02:30
17:57:14,00:01:40
17:58:12,00:01:37
18:02:23,00:00:35
18:03:52,00:01:46
18:05:43,00:01:17
18:11:44,00:00:00
18:16:22,00:00:00
18:19:05,00:00:00
18:22:39,00:00:00
18:28:40,00:00:00
18:35:25,00:00:00
18:48:06,00:00:00
