group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,3,Served,10:30 - 10:40,10:32:44,00:00:00,10:32:44,00:01:47,00:01:47,h1
2,4,Served,10:40 - 10:50,10:47:22,00:00:00,10:47:22,00:01:16,00:01:16,h1
3,2,Served,10:50 - 11:00,10:53:09,00:00:00,10:53:09,00:01:55,00:01:55,h2
4,4,Served,10:50 - 11:00,10:57:20,00:00:00,10:57:20,00:01:53,00:01:53,h1
5,4,Served,10:50 - 11:00,10:50:56,00:00:00,10:50:56,00:02:19,00:02:19,h1
6,1,Served,11:00 - 11:10,11:03:25,00:00:00,11:03:25,00:02:15,00:02:15,h2
7,3,Served,11:00 - 11:10,11:04:44,00:02:29,11:07:13,00:01:25,00:03:54,h2
8,4,Served,11:00 - 11:10,11:02:17,00:00:00,11:02:17,00:01:45,00:01:45,h1
9,2,Served,11:00 - 11:10,11:04:00,00:01:40,11:05:40,00:01:33,00:03:13,h2
10,3,Served,11:00 - 11:10,11:07:29,00:01:09,11:08:38,00:02:20,00:03:29,h2
11,3,Served,11:00 - 11:10,11:04:35,00:01:11,11:05:46,00:03:11,00:04:22,h1
12,3,Served,11:00 - 11:10,11:03:46,00:00:16,11:04:02,00:01:44,00:02:00,h1
13,3,Served,11:10 - 11:20,11:11:14,00:00:00,11:11:14,00:03:07,00:03:07,h1
14,2,Served,11:10 - 11:20,11:13:56,00:01:01,11:14:57,00:02:53,00:03:54,h2
15,4,Served,11:10 - 11:20,11:18:39,00:03:06,11:21:45,00:04:41,00:07:47,h1
16,2,Served,11:10 - 11:20,11:18:17,00:02:24,11:20:41,00:01:04,00:03:28,h1
17,2,Served,11:10 - 11:20,11:12:35,00:00:00,11:12:35,00:02:22,00:02:22,h2
18,1,Served,11:10 - 11:20,11:19:16,00:03:02,11:22:18,00:03:34,00:06:36,h2
19,2,Served,11:10 - 11:20,11:18:00,00:02:34,11:20:34,00:01:44,00:04:18,h2
20,5,Served,11:10 - 11:20,11:12:39,00:01:42,11:14:21,00:01:46,00:03:28,h1
21,3,Served,11:10 - 11:20,11:14:22,00:01:45,11:16:07,00:02:44,00:04:29,h1
22,1,Served,11:10 - 11:20,11:14:49,00:04:02,11:18:51,00:01:50,00:05:52,h1
23,4,Served,11:10 - 11:20,11:14:40,00:03:10,11:17:50,00:02:44,00:05:54,h2
24,2,Served,11:20 - 11:30,11:24:58,00:07:36,11:32:34,00:03:05,00:10:41,h1
25,4,Served,11:20 - 11:30,11:20:47,00:05:39,11:26:26,00:02:03,00:07:42,h1
26,5,Served,11:20 - 11:30,11:23:33,00:06:03,11:29:36,00:02:01,00:08:04,h2
27,2,Served,11:20 - 11:30,11:20:24,00:05:28,11:25:52,00:02:38,00:08:06,h2
28,1,Served,11:20 - 11:30,11:24:52,00:06:45,11:31:37,00:01:59,00:08:44,h2
29,3,Served,11:20 - 11:30,11:29:13,00:06:57,11:36:10,00:05:30,00:12:27,h2
30,5,Served,11:20 - 11:30,11:20:59,00:07:30,11:28:29,00:01:23,00:08:53,h1
31,3,Served,11:20 - 11:30,11:23:08,00:05:22,11:28:30,00:01:06,00:06:28,h2
32,2,Served,11:20 - 11:30,11:25:39,00:07:57,11:33:36,00:02:34,00:10:31,h2
33,4,Served,11:20 - 11:30,11:24:18,00:05:34,11:29:52,00:02:42,00:08:16,h1
34,5,Served,11:20 - 11:30,11:26:33,00:09:06,11:35:39,00:03:51,00:12:57,h1
35,3,Rejected,11:30 - 11:40,11:39:43,N/A,N/A,N/A,N/A,N/A
36,3,Rejected,11:30 - 11:40,11:39:54,N/A,N/A,N/A,N/A,N/A
37,2,Served,11:30 - 11:40,11:31:28,00:10:12,11:41:40,00:03:02,00:13:14,h2
38,4,Served,11:30 - 11:40,11:35:19,00:10:27,11:45:46,00:01:54,00:12:21,h2
39,3,Served,11:30 - 11:40,11:32:52,00:12:23,11:45:15,00:03:58,00:16:21,h1
40,2,Served,11:30 - 11:40,11:30:01,00:09:29,11:39:30,00:01:35,00:11:04,h1
41,2,Served,11:30 - 11:40,11:32:49,00:11:53,11:44:42,00:01:04,00:12:57,h2
42,1,Rejected,11:30 - 11:40,11:38:38,N/A,N/A,N/A,N/A,N/A
43,2,Served,11:30 - 11:40,11:30:29,00:10:36,11:41:05,00:01:49,00:12:25,h1
44,3,Served,11:30 - 11:40,11:39:35,00:11:11,11:50:46,00:01:45,00:12:56,h1
