arrival_time,wait_time
10:32:44,00:01:47
10:47:22,00:01:16
10:50:56,00:02:19
10:53:09,00:01:55
10:57:20,00:01:53
11:02:17,00:01:45
11:03:25,00:02:15
11:03:46,00:02:00
11:04:00,00:03:13
11:04:35,00:04:22
11:04:44,00:03:54
11:07:29,00:03:29
11:11:14,00:03:07
11:12:35,00:02:22
11:12:39,00:03:28
11:13:56,00:03:54
11:14:22,00:04:29
11:14:40,00:05:54
11:14:49,00:05:52
11:18:00,00:04:18
11:18:17,00:03:28
11:18:39,00:07:47
11:19:16,00:06:36
11:20:24,00:08:06
11:20:47,00:07:42
11:20:59,00:08:53
11:23:08,00:06:28
11:23:33,00:08:04
11:24:18,00:08:16
11:24:52,00:08:44
11:24:58,00:10:41
11:25:39,00:10:31
11:26:33,00:12:57
11:29:13,00:12:27
11:30:01,00:11:04
11:30:29,00:12:25
11:31:28,00:13:14
11:32:14,00:13:01
11:32:49,00:12:57
11:32:52,00:16:21
11:35:19,00:12:21
11:35:23,00:14:56
11:35:44,00:15:02
11:38:10,00:18:36
11:38:38,N/A
11:39:35,00:12:56
11:39:43,N/A
11:39:54,N/A
11:41:59,00:12:09
11:42:22,00:13:21
11:42:28,N/A
11:43:13,00:16:33
11:43:26,N/A
11:43:52,N/A
11:45:13,00:13:36
11:45:20,00:16:32
11:45:48,00:15:15
11:48:37,00:20:12
11:49:22,00:14:08
11:49:36,N/A
11:50:05,N/A
11:50:23,00:13:58
11:51:09,00:17:07
11:54:09,00:15:45
11:54:14,00:17:39
11:56:10,00:15:16
11:57:27,00:18:47
11:57:41,N/A
12:01:23,00:12:42
12:02:21,00:12:56
12:03:45,00:13:14
12:04:23,00:15:17
12:07:15,00:13:12
12:13:11,00:11:34
12:13:44,00:08:38
12:16:54,00:08:46
12:18:36,00:09:00
12:21:01,00:08:10
12:22:51,00:07:32
12:26:54,00:04:32
12:27:30,00:04:43
12:27:38,00:07:53
12:29:11,00:04:43
12:30:43,00:05:06
12:30:50,00:08:07
12:31:00,00:08:37
12:31:17,00:10:33
12:33:12,00:09:04
12:37:43,00:08:15
12:39:15,00:05:28
12:40:30,00:06:32
12:41:03,00:06:51
12:41:25,00:07:20
12:42:07,00:07:36
12:45:35,00:05:22
12:46:16,00:05:34
12:46:29,00:07:16
12:47:25,00:08:13
12:50:05,00:05:18
12:50:26,00:06:39
12:51:31,00:05:52
12:52:03,00:07:25
12:53:14,00:06:51
12:55:17,00:05:04
12:56:04,00:05:02
12:57:03,00:05:47
12:58:27,00:05:41
12:59:29,00:07:54
13:00:23,00:05:31
13:02:15,00:05:29
13:03:03,00:06:26
13:03:50,00:06:39
13:06:48,00:04:36
13:07:39,00:05:19
13:07:47,00:05:07
13:07:49,00:07:25
13:08:33,00:07:49
13:08:34,00:09:01
13:08:49,00:09:25
13:08:59,00:10:39
13:09:30,00:10:18
13:09:42,00:11:40
13:11:05,00:11:37
13:11:09,00:12:13
13:11:13,N/A
13:11:51,00:12:22
13:12:19,N/A
13:12:40,N/A
13:12:52,N/A
13:13:08,00:12:49
13:13:30,00:13:06
13:13:55,N/A
13:14:23,N/A
13:14:53,N/A
13:16:53,00:10:58
13:17:15,00:09:57
13:18:38,00:11:46
13:20:11,00:10:46
13:20:55,00:12:44
13:21:59,00:11:36
13:22:35,00:13:34
13:24:16,00:12:57
13:24:20,00:12:57
13:24:21,00:18:36
13:24:47,N/A
13:26:40,00:13:29
13:27:16,00:14:19
13:29:30,00:15:27
13:29:39,00:15:31
13:29:49,N/A
13:29:58,N/A
13:30:27,00:16:32
13:31:31,00:15:09
13:31:34,N/A
13:32:11,N/A
13:32:36,N/A
13:32:49,N/A
13:33:17,N/A
13:33:56,00:18:01
13:34:09,00:16:58
13:34:23,N/A
13:34:32,N/A
13:38:18,00:14:20
13:38:19,00:18:36
13:39:04,00:14:37
13:39:26,N/A
13:40:01,N/A
13:40:12,00:15:40
13:40:16,N/A
13:40:22,N/A
13:40:46,N/A
13:44:16,00:12:39
