arrival_time,in_queue_time
10:49:30,00:00:00
10:50:20,00:00:00
10:56:06,00:00:00
10:59:04,00:00:00
11:01:02,00:00:00
11:03:00,00:00:00
11:03:50,00:00:00
11:04:18,00:00:00
11:08:07,00:00:00
11:08:29,00:00:00
11:08:56,00:00:00
11:10:35,00:00:00
11:13:18,00:00:00
11:13:35,00:00:00
11:13:54,00:00:00
11:14:46,00:00:00
11:14:57,00:00:00
11:14:58,00:00:30
11:16:36,00:00:00
11:17:23,00:00:00
11:18:15,00:00:00
11:19:07,00:00:00
11:20:00,00:00:00
11:21:26,00:00:00
11:23:10,00:00:00
11:23:19,00:00:00
11:25:37,00:00:00
11:26:26,00:00:00
11:28:13,00:00:00
11:29:05,00:00:00
11:29:09,00:00:00
11:29:10,00:00:00
11:30:17,00:00:00
11:31:02,00:00:00
11:31:16,00:00:00
11:33:06,00:00:00
11:34:51,00:00:00
11:35:05,00:00:00
11:36:30,00:00:00
11:36:31,00:00:00
11:38:09,00:00:00
11:38:21,00:00:00
11:38:48,00:00:00
11:40:01,00:00:00
11:40:07,00:00:00
11:41:41,00:00:00
11:44:19,00:00:00
11:44:48,00:00:00
11:46:47,00:00:00
11:46:48,00:00:00
11:47:43,00:00:00
11:49:05,00:00:00
11:50:29,00:00:00
11:51:01,00:00:00
11:52:48,00:00:00
11:54:28,00:00:00
11:55:07,00:00:00
11:56:33,00:00:00
11:57:47,00:00:00
12:01:53,00:00:00
12:02:23,00:00:00
12:02:44,00:00:00
12:03:28,00:00:00
12:06:06,00:00:00
12:10:17,00:00:00
12:12:21,00:00:00
12:13:01,00:00:00
12:15:22,00:00:00
12:21:28,00:00:00
12:23:20,00:00:00
12:25:07,00:00:00
12:27:01,00:00:00
12:31:23,00:00:00
12:34:15,00:00:00
12:34:46,00:00:00
12:36:21,00:00:00
12:37:05,00:00:00
12:40:00,00:00:00
12:41:32,00:00:00
12:42:57,00:00:00
12:44:02,00:00:00
12:44:20,00:00:00
12:44:52,00:00:00
12:45:52,00:00:00
12:47:06,00:00:00
12:49:31,00:00:00
12:51:44,00:00:00
12:52:26,00:00:00
12:53:38,00:00:00
12:54:31,00:00:00
12:54:33,00:00:00
12:55:20,00:00:00
12:56:46,00:00:00
12:57:32,00:00:00
12:59:26,00:00:00
13:00:00,00:00:00
13:01:05,00:00:00
13:02:01,00:00:00
13:02:14,00:00:00
13:03:01,00:00:00
13:03:56,00:00:22
13:04:19,00:00:01
13:05:31,00:01:34
13:05:31,00:00:58
13:05:59,00:01:38
13:07:15,00:02:29
13:08:54,00:00:52
13:09:02,00:02:08
13:11:39,00:00:00
13:11:40,00:00:00
13:12:22,00:00:10
13:12:25,00:00:53
13:13:13,00:00:41
13:14:46,00:00:00
13:15:41,00:00:00
13:17:14,00:00:00
13:17:16,00:00:00
13:17:24,00:00:00
13:18:00,00:00:00
13:18:54,00:00:00
13:19:55,00:00:00
13:21:21,00:00:00
13:22:56,00:00:00
13:23:35,00:00:00
13:23:44,00:00:00
13:23:51,00:00:12
13:23:56,00:00:12
13:25:21,00:00:00
13:25:42,00:00:00
13:25:58,00:00:03
13:26:49,00:00:00
13:27:37,00:00:00
13:28:27,00:00:00
13:29:26,00:00:00
13:29:30,00:00:00
13:30:31,00:00:35
13:31:09,00:00:04
13:32:48,00:00:00
13:33:20,00:00:00
13:33:22,00:00:00
13:34:17,00:00:00
13:34:19,00:00:06
13:34:39,00:00:00
13:35:45,00:00:28
13:35:52,00:00:31
13:36:52,00:00:00
13:36:56,00:00:09
13:36:58,00:01:16
13:37:54,00:00:30
13:38:06,00:00:53
13:39:01,00:00:04
13:40:25,00:00:08
13:40:31,00:00:03
13:40:48,00:00:19
13:41:10,00:01:05
13:41:15,00:01:16
13:41:26,00:01:39
13:41:26,00:01:28
13:41:45,00:02:24
13:42:17,00:02:53
13:45:31,00:01:04
13:45:38,00:01:22
13:46:37,00:01:00
13:46:49,00:01:20
13:46:52,00:02:58
13:47:39,00:02:48
13:51:10,00:00:00
13:51:32,00:00:00
13:52:33,00:00:00
13:54:01,00:00:00
13:54:48,00:00:00
13:55:10,00:00:00
13:55:31,00:00:29
13:56:23,00:00:00
13:57:17,00:00:00
13:59:01,00:00:00
14:01:05,00:00:00
14:01:45,00:00:00
14:03:40,00:00:00
14:04:16,00:00:00
14:07:42,00:00:00
14:08:16,00:00:00
14:08:55,00:00:00
14:10:09,00:00:00
14:11:17,00:00:00
14:12:29,00:00:00
14:18:10,00:00:00
14:22:26,00:00:00
14:24:16,00:00:00
14:35:01,00:00:00
14:36:03,00:00:00
14:37:45,00:00:00
14:45:19,00:00:00
14:47:44,00:00:00
14:49:27,00:00:00
14:50:10,00:00:00
14:54:29,00:00:00
14:55:10,00:00:00
14:55:22,00:00:00
14:59:51,00:00:00
15:01:12,00:00:00
15:03:34,00:00:00
15:05:03,00:00:00
15:08:20,00:00:00
15:13:43,00:00:00
15:14:57,00:00:00
15:15:33,00:00:00
15:15:48,00:00:00
15:16:03,00:00:00
15:17:03,00:00:00
15:21:22,00:00:00
15:22:36,00:00:00
15:22:55,00:00:00
15:23:20,00:00:00
15:23:36,00:00:00
15:27:03,00:00:00
15:32:05,00:00:00
15:33:34,00:00:00
15:34:07,00:00:00
15:34:27,00:00:00
15:35:05,00:00:00
15:37:31,00:00:00
15:41:58,00:00:00
15:43:48,00:00:00
15:46:17,00:00:00
15:47:26,00:00:00
15:47:31,00:00:00
15:47:32,00:00:00
15:48:59,00:00:00
15:50:20,00:00:00
15:51:22,00:00:00
15:52:41,00:00:00
15:54:00,00:00:00
15:55:06,00:00:00
15:56:46,00:00:00
15:58:01,00:00:00
15:59:41,00:00:00
15:59:54,00:00:00
16:01:23,00:00:00
16:01:32,00:00:00
16:03:02,00:00:00
16:04:12,00:00:00
16:04:55,00:00:00
16:06:42,00:00:00
16:06:55,00:00:00
16:09:34,00:00:00
16:13:17,00:00:00
16:14:23,00:00:00
16:16:54,00:00:00
16:17:20,00:00:00
16:17:41,00:00:00
16:18:22,00:00:00
16:19:14,00:00:00
16:22:02,00:00:00
16:25:15,00:00:00
16:27:10,00:00:00
16:27:31,00:00:00
16:28:22,00:00:00
16:28:35,00:00:00
16:29:52,00:00:00
16:32:52,00:00:00
16:32:52,00:00:00
16:33:31,00:00:00
16:35:04,00:00:00
16:35:17,00:00:00
16:39:47,00:00:00
16:39:48,00:00:00
16:44:29,00:00:00
16:45:50,00:00:00
16:46:52,00:00:00
16:49:17,00:00:00
16:50:04,00:00:00
16:51:47,00:00:00
16:56:45,00:00:00
16:57:34,00:00:00
16:59:51,00:00:00
17:00:09,00:00:00
17:00:42,00:00:00
17:01:21,00:00:00
17:01:50,00:00:00
17:03:27,00:00:00
17:06:43,00:00:00
17:10:17,00:00:00
17:10:37,00:00:00
17:11:05,00:00:00
17:13:01,00:00:00
17:13:50,00:00:00
17:17:26,00:00:00
17:18:24,00:00:00
17:20:20,00:00:00
17:20:27,00:00:00
17:23:45,00:00:00
17:25:37,00:00:00
17:26:50,00:00:00
17:27:49,00:00:00
17:28:18,00:00:00
17:28:38,00:00:00
17:28:56,00:00:43
17:31:16,00:00:00
17:31:20,00:00:00
17:32:31,00:00:00
17:32:41,00:00:00
17:32:54,00:01:06
17:33:07,00:01:08
17:35:10,00:00:00
17:35:13,00:00:48
17:37:25,00:00:00
17:41:42,00:00:00
17:44:33,00:00:00
17:45:21,00:00:00
17:47:38,00:00:00
17:48:28,00:00:00
17:48:28,00:00:00
17:48:47,00:00:00
17:49:03,00:00:00
17:50:58,00:00:00
17:51:48,00:00:00
17:54:24,00:00:00
17:55:33,00:00:00
17:58:25,00:00:00
17:59:21,00:00:00
18:03:01,00:00:00
18:04:24,00:00:00
18:09:43,00:00:00
18:11:20,00:00:00
18:12:37,00:00:00
18:16:41,00:00:00
18:17:08,00:00:00
18:20:59,00:00:00
18:28:39,00:00:00
18:33:59,00:00:00
