group_id,service_time
1,00:03:58
3,00:01:56
6,00:02:05
7,00:02:13
8,00:04:21
11,00:03:31
12,00:01:46
14,00:01:47
17,00:06:05
20,00:03:00
21,00:02:39
31,00:03:04
33,00:03:08
37,00:04:23
49,00:03:05
50,00:02:34
55,00:01:26
57,00:02:00
61,00:02:33
64,00:00:28
65,00:05:15
66,00:01:39
69,00:03:19
70,00:02:57
72,00:01:55
73,00:02:25
79,00:03:58
86,00:08:04
95,00:02:33
98,00:01:44
101,00:02:13
102,00:03:28
103,00:01:58
106,00:02:10
108,00:02:45
117,00:03:53
120,00:01:14
122,00:01:28
123,00:02:15
126,00:01:55
132,00:01:40
133,00:01:53
136,00:01:38
139,00:01:43
144,00:03:13
146,00:03:56
153,00:01:29
154,00:02:05
158,00:03:44
166,00:03:19
172,00:03:22
174,00:04:12
185,00:02:23
186,00:01:54
188,00:02:36
192,00:01:38
193,00:03:54
195,00:02:27
196,00:01:07
198,00:04:43
199,00:04:25
201,00:02:43
204,00:01:26
206,00:04:26
208,00:02:07
210,00:02:35
211,00:02:45
214,00:02:44
218,00:04:25
222,00:03:08
225,00:01:09
228,00:02:08
229,00:01:26
232,00:01:54
237,00:07:46
240,00:02:25
244,00:01:16
248,00:02:07
251,00:01:56
255,00:02:14
258,00:01:36
259,00:02:45
261,00:02:34
265,00:02:58
270,00:03:34
272,00:02:44
273,00:01:06
275,00:01:20
276,00:01:55
277,00:02:15
280,00:01:46
281,00:02:43
283,00:03:24
286,00:03:51
288,00:04:28
291,00:06:25
295,00:01:08
296,00:03:30
300,00:03:19
305,00:02:15
306,00:03:06
308,00:02:25
312,00:03:27
315,00:02:42
316,00:02:29
319,00:01:40
321,00:04:05
323,00:01:58
324,00:02:15
325,00:01:27
326,00:05:19
328,00:02:04
329,00:02:04
