time,length
00:00:00,0
10:36:12,1
10:36:12,0
10:44:32,1
10:44:32,0
10:47:45,1
10:47:45,0
10:52:16,1
10:52:16,0
10:54:23,1
10:54:23,0
10:55:56,1
10:55:56,0
11:01:14,1
11:01:14,0
11:01:50,1
11:01:50,0
11:02:15,1
11:02:22,0
11:03:03,1
11:03:13,2
11:04:01,1
11:04:16,2
11:04:49,1
11:05:32,2
11:05:41,3
11:06:18,2
11:06:37,3
11:07:35,2
11:08:47,1
11:09:27,0
11:10:01,1
11:10:27,0
11:11:26,1
11:11:26,0
11:11:37,1
11:12:01,0
11:12:50,1
11:12:50,0
11:13:48,1
11:13:56,0
11:14:15,1
11:15:31,2
11:17:01,3
11:17:05,4
11:17:08,5
11:17:54,6
11:18:09,7
11:19:06,6
11:19:28,5
11:19:46,6
11:20:16,7
11:20:21,6
11:20:54,7
11:20:54,6
11:21:27,7
11:21:44,8
11:21:47,9
11:21:54,8
11:23:06,9
11:23:18,8
11:23:34,9
11:24:00,10
11:25:21,9
11:25:28,10
11:25:41,9
11:26:31,8
11:27:24,9
11:27:38,8
11:28:13,9
11:28:42,8
11:29:08,9
11:29:19,8
11:29:26,9
11:29:53,10
11:30:29,9
11:30:38,10
11:31:41,9
11:31:42,10
11:33:26,9
11:33:47,10
11:37:15,9
11:37:58,8
11:38:07,7
11:38:26,8
11:39:01,9
11:39:26,8
11:39:35,9
11:39:38,10
11:41:06,9
11:41:36,8
11:43:04,9
11:43:17,8
11:43:31,7
11:43:54,8
11:45:40,7
11:45:54,8
11:46:25,9
11:46:28,10
11:47:25,9
11:47:43,10
11:49:28,9
11:49:51,8
11:50:50,9
11:51:14,10
11:51:35,9
11:51:40,10
11:53:14,9
11:53:18,10
11:55:23,9
11:55:32,10
11:55:53,9
11:57:01,10
11:58:47,9
11:58:56,8
12:00:32,7
12:00:48,6
12:01:06,7
12:03:52,6
12:03:53,5
12:04:59,4
12:05:43,5
12:06:01,4
12:06:31,5
12:08:17,4
12:08:31,3
12:10:52,2
12:12:03,3
12:12:19,2
12:13:08,3
12:13:11,2
12:14:22,3
12:14:44,2
12:14:50,3
12:15:01,4
12:15:12,3
12:15:30,4
12:16:13,3
12:16:54,2
12:17:25,1
12:19:59,0
12:20:59,1
12:21:21,0
12:21:38,1
12:21:57,0
12:22:53,1
12:22:58,2
12:23:30,1
12:23:45,0
12:24:46,1
12:24:46,0
12:25:26,1
12:25:45,0
12:28:02,1
12:28:02,0
12:30:22,1
12:30:38,2
12:30:55,1
12:31:16,2
12:31:30,1
12:32:21,0
12:33:04,1
12:33:54,2
12:33:57,1
12:37:04,0
12:37:37,1
12:38:18,2
12:38:21,3
12:38:21,2
12:39:04,1
12:39:54,2
12:40:13,1
12:40:51,0
12:42:19,1
12:42:41,2
12:43:10,1
12:43:44,2
12:44:04,3
12:45:10,4
12:45:24,3
12:46:33,4
12:46:42,3
12:46:46,4
12:47:36,3
12:48:41,4
12:49:31,3
12:49:34,4
12:49:49,5
12:50:34,4
12:50:59,3
12:51:24,4
12:52:06,5
12:52:12,6
12:52:26,7
12:52:53,6
12:53:17,7
12:53:38,8
12:54:28,7
12:55:08,8
12:55:23,7
12:55:59,6
12:56:00,7
12:56:39,8
12:57:33,9
12:57:39,8
12:57:52,7
12:57:53,8
12:58:15,9
12:58:19,10
12:59:37,9
13:00:01,10
13:01:34,9
13:02:01,10
13:02:36,9
13:03:01,8
13:03:32,9
13:04:12,8
13:05:03,7
13:06:07,8
13:06:09,9
13:06:14,10
13:06:49,9
13:07:04,8
13:08:30,9
13:08:37,10
13:09:25,9
13:09:50,10
13:12:01,9
13:12:32,10
13:14:54,9
13:15:06,8
13:15:15,9
13:15:34,10
13:17:33,9
13:17:42,10
13:17:58,9
13:18:09,10
13:20:02,9
13:20:13,8
13:20:34,9
13:20:55,10
13:21:58,9
13:22:54,10
13:22:57,9
13:22:59,8
13:23:05,9
13:23:15,10
13:26:30,9
13:26:33,10
13:26:35,9
13:27:21,10
13:28:08,9
13:28:16,10
13:29:04,9
13:29:27,10
13:29:51,9
13:30:06,10
13:32:11,9
13:32:13,10
13:33:00,9
13:33:28,10
13:34:47,9
13:35:23,10
13:36:13,9
13:36:57,10
13:38:44,9
13:38:56,10
13:39:04,9
13:39:06,10
13:39:57,9
13:39:59,8
13:40:00,9
13:40:02,10
13:42:24,9
13:42:34,10
13:42:46,9
13:43:16,10
13:44:05,9
13:44:28,10
13:46:35,9
13:47:00,8
13:47:43,9
13:48:08,10
13:49:42,9
13:49:53,8
13:50:29,9
13:50:48,10
13:52:09,9
13:52:12,10
13:52:30,9
13:52:52,10
13:53:52,9
