group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,2,Served,10:30 - 10:40,10:36:12,00:00:00,10:36:12,00:05:24,00:05:24,h1
2,2,Served,10:40 - 10:50,10:44:32,00:00:00,10:44:32,00:06:26,00:06:26,h1
3,2,Served,10:40 - 10:50,10:47:45,00:00:00,10:47:45,00:01:35,00:01:35,h2
4,2,Served,10:50 - 11:00,10:54:23,00:00:00,10:54:23,00:03:30,00:03:30,h2
5,2,Served,10:50 - 11:00,10:55:56,00:00:00,10:55:56,00:01:49,00:01:49,h1
6,4,Served,10:50 - 11:00,10:52:16,00:00:00,10:52:16,00:02:41,00:02:41,h1
7,1,Served,11:00 - 11:10,11:03:13,00:01:36,11:04:49,00:02:46,00:04:22,h2
8,3,Served,11:00 - 11:10,11:06:37,00:02:50,11:09:27,00:01:32,00:04:22,h1
9,2,Served,11:00 - 11:10,11:04:16,00:02:02,11:06:18,00:03:09,00:05:11,h1
10,2,Served,11:00 - 11:10,11:05:32,00:02:03,11:07:35,00:01:12,00:03:15,h2
11,3,Served,11:00 - 11:10,11:05:41,00:03:06,11:08:47,00:01:40,00:04:46,h2
12,1,Served,11:00 - 11:10,11:01:14,00:00:00,11:01:14,00:01:08,00:01:08,h1
13,3,Served,11:00 - 11:10,11:01:50,00:00:00,11:01:50,00:02:59,00:02:59,h2
14,2,Served,11:00 - 11:10,11:02:15,00:00:07,11:02:22,00:01:39,00:01:46,h1
15,3,Served,11:00 - 11:10,11:03:03,00:00:58,11:04:01,00:02:17,00:03:15,h1
16,2,Served,11:10 - 11:20,11:15:31,00:03:57,11:19:28,00:00:53,00:04:50,h2
17,2,Served,11:10 - 11:20,11:17:54,00:05:24,11:23:18,00:02:23,00:07:47,h1
18,2,Served,11:10 - 11:20,11:14:15,00:04:51,11:19:06,00:01:48,00:06:39,h1
19,2,Served,11:10 - 11:20,11:10:01,00:00:26,11:10:27,00:01:34,00:02:00,h2
20,2,Served,11:10 - 11:20,11:17:01,00:03:20,11:20:21,00:01:33,00:04:53,h2
21,2,Served,11:10 - 11:20,11:17:05,00:03:49,11:20:54,00:02:24,00:06:13,h1
22,1,Served,11:10 - 11:20,11:19:46,00:05:55,11:25:41,00:01:57,00:07:52,h1
23,2,Served,11:10 - 11:20,11:11:37,00:00:24,11:12:01,00:07:27,00:07:51,h2
24,5,Served,11:10 - 11:20,11:11:26,00:00:00,11:11:26,00:00:59,00:00:59,h1
25,2,Served,11:10 - 11:20,11:13:48,00:00:08,11:13:56,00:05:10,00:05:18,h1
26,3,Served,11:10 - 11:20,11:12:50,00:00:00,11:12:50,00:01:06,00:01:06,h1
27,2,Served,11:10 - 11:20,11:18:09,00:07:12,11:25:21,00:01:10,00:08:22,h2
28,3,Served,11:10 - 11:20,11:17:08,00:04:46,11:21:54,00:03:27,00:08:13,h2
29,3,Served,11:20 - 11:30,11:29:53,00:13:24,11:43:17,00:02:23,00:15:47,h1
30,2,Served,11:20 - 11:30,11:28:13,00:11:13,11:39:26,00:02:10,00:13:23,h2
31,2,Served,11:20 - 11:30,11:21:27,00:07:15,11:28:42,00:01:47,00:09:02,h1
32,3,Served,11:20 - 11:30,11:25:28,00:12:30,11:37:58,00:01:28,00:13:58,h2
33,1,Served,11:20 - 11:30,11:20:16,00:06:15,11:26:31,00:02:48,00:09:03,h2
34,2,Served,11:20 - 11:30,11:29:08,00:11:58,11:41:06,00:02:11,00:14:09,h1
