arrival_time,in_queue_time
10:29:06,00:00:00
10:30:05,00:00:00
10:47:20,00:00:00
10:53:45,00:00:00
10:53:57,00:00:00
10:56:35,00:00:00
11:02:59,00:00:00
11:03:07,00:00:00
11:05:33,00:00:00
11:05:37,00:00:00
11:06:35,00:00:00
11:07:10,00:00:00
11:07:48,00:00:00
11:10:40,00:00:00
11:11:08,00:01:04
11:12:37,00:00:05
11:12:56,00:01:29
11:13:40,00:01:01
11:15:13,00:00:31
11:15:46,00:00:28
11:15:47,00:01:02
11:18:32,00:00:00
11:18:55,00:00:00
11:19:45,00:00:00
11:20:57,00:00:00
11:21:12,00:00:00
11:22:36,00:00:00
11:22:49,00:00:12
11:24:09,00:00:03
11:25:50,00:00:00
11:26:20,00:00:00
11:26:55,00:00:00
11:27:39,00:00:00
11:27:53,00:00:32
11:28:16,00:00:34
11:28:20,00:00:31
11:28:22,00:02:07
11:29:17,00:01:56
11:29:30,00:02:04
11:30:12,00:02:44
11:30:38,00:03:08
11:31:52,00:01:54
11:32:02,00:02:13
11:32:21,00:03:28
11:33:32,00:02:58
11:33:34,00:03:11
11:34:44,00:02:04
11:35:07,00:03:54
11:35:39,00:03:29
11:35:52,00:03:37
11:37:41,00:02:55
11:38:04,00:02:40
11:39:49,00:01:56
11:40:39,00:01:31
11:42:04,00:00:06
11:42:42,00:00:34
11:43:37,00:01:49
11:43:42,00:02:48
11:44:27,00:02:18
11:44:58,00:02:00
11:45:18,00:02:08
11:45:32,00:02:18
11:47:16,00:00:37
11:47:26,00:00:56
11:47:57,00:00:47
11:48:39,00:01:04
11:49:10,00:00:46
11:50:20,00:00:00
11:56:09,00:00:00
11:56:10,00:00:00
11:56:53,00:00:00
11:57:01,00:00:00
11:58:02,00:00:00
11:58:57,00:00:00
11:59:55,00:00:00
12:01:00,00:00:00
12:04:02,00:00:00
12:08:07,00:00:00
12:08:53,00:00:00
12:17:03,00:00:00
12:18:06,00:00:00
12:18:18,00:00:00
12:23:56,00:00:00
12:24:34,00:00:00
12:25:09,00:00:00
12:27:49,00:00:00
12:29:40,00:00:00
12:34:09,00:00:00
12:35:19,00:00:00
12:38:02,00:00:00
12:39:11,00:00:00
12:40:00,00:00:00
12:40:53,00:00:00
12:41:18,00:00:00
12:43:45,00:00:00
12:47:01,00:00:00
12:47:13,00:00:00
12:49:20,00:00:00
12:50:06,00:00:00
12:50:53,00:00:00
12:53:55,00:00:00
