group_id,service_time
9,00:09:39
12,00:00:43
17,00:02:47
24,00:00:46
32,00:11:10
43,00:02:03
45,00:06:21
55,00:04:20
58,00:02:30
65,00:00:56
66,00:03:17
71,00:03:37
74,00:02:12
81,00:04:15
83,00:00:39
91,00:01:23
95,00:03:46
102,00:03:02
107,00:02:27
111,00:02:15
117,00:01:28
119,00:05:02
123,00:03:10
129,00:02:06
132,00:01:45
133,00:03:05
138,00:03:08
140,00:02:03
141,00:01:50
144,00:01:43
149,00:04:40
154,00:01:33
161,00:01:50
162,00:02:46
163,00:01:18
173,00:05:53
177,00:05:10
179,00:04:56
181,00:02:48
192,00:01:48
198,00:02:37
211,00:03:26
217,00:04:43
224,00:02:48
231,00:03:33
233,00:02:01
239,00:03:15
242,00:04:17
246,00:00:27
247,00:01:29
251,00:03:03
254,00:02:37
255,00:02:20
266,00:02:18
273,00:03:34
279,00:01:14
283,00:02:07
285,00:05:32
287,00:03:15
292,00:02:35
296,00:04:14
299,00:02:00
305,00:00:36
306,00:02:53
316,00:03:29
317,00:01:45
322,00:03:32
323,00:07:37
334,00:03:31
