group_id,service_time
3,00:00:55
6,00:03:21
14,00:03:15
17,00:01:09
22,00:01:46
23,00:01:17
24,00:01:36
30,00:01:44
34,00:01:15
35,00:01:14
40,00:03:31
42,00:00:50
46,00:01:38
48,00:03:03
49,00:04:44
51,00:01:13
65,00:02:59
67,00:04:26
69,00:01:41
79,00:02:23
81,00:04:54
86,00:03:44
96,00:01:50
97,00:02:55
100,00:02:41
106,00:01:06
109,00:05:29
110,00:02:32
118,00:05:13
126,00:03:08
127,00:02:44
134,00:01:59
135,00:03:09
140,00:03:34
147,00:01:33
152,00:02:44
154,00:02:00
159,00:02:20
166,00:06:10
174,00:01:59
177,00:02:05
182,00:03:56
184,00:01:11
185,00:02:28
195,00:02:45
196,00:02:38
199,00:00:51
211,00:01:50
212,00:01:44
213,00:03:49
214,00:03:31
215,00:01:15
221,00:03:35
235,00:07:46
237,00:04:33
240,00:08:31
246,00:00:55
255,00:02:33
260,00:04:52
266,00:01:48
268,00:02:09
271,00:00:58
274,00:04:20
278,00:01:35
281,00:00:58
285,00:02:19
287,00:01:44
291,00:03:09
296,00:02:42
298,00:02:10
302,00:02:22
305,00:01:31
308,00:01:09
309,00:02:04
315,00:03:18
320,00:01:52
323,00:02:56
324,00:02:35
330,00:01:53
333,00:02:25
335,00:03:18
342,00:06:39
351,00:03:58
356,00:01:59
357,00:02:16
366,00:02:33
367,00:02:55
368,00:01:44
370,00:01:37
371,00:03:51
380,00:01:45
386,00:01:23
388,00:01:53
395,00:03:28
396,00:03:51
400,00:01:40
403,00:01:21
406,00:03:39
407,00:02:05
408,00:01:50
416,00:00:50
419,00:01:55
421,00:04:22
424,00:03:39
425,00:02:22
432,00:03:17
433,00:01:47
438,00:05:03
441,00:00:44
442,00:01:02
447,00:01:50
452,00:03:05
