arrival_time,wait_time
10:36:36,00:03:38
10:49:18,00:01:05
10:51:22,00:01:24
10:51:49,00:01:57
10:58:50,00:03:14
11:00:12,00:00:34
11:01:50,00:03:12
11:02:16,00:01:51
11:05:29,00:02:05
11:05:50,00:04:32
11:06:21,00:04:35
11:07:00,00:05:23
11:07:32,00:05:08
11:08:47,00:05:14
11:08:57,00:05:00
11:09:04,00:09:04
11:10:14,00:07:55
11:10:15,00:08:52
11:10:35,00:09:05
11:12:09,00:08:30
11:15:08,00:06:10
11:15:21,00:07:52
11:15:28,00:08:42
11:15:32,00:10:56
11:16:57,00:09:00
11:18:17,00:11:09
11:18:28,00:09:55
11:18:54,00:12:06
11:19:18,00:14:33
11:19:27,00:18:32
11:19:31,N/A
11:20:42,00:17:21
11:20:44,00:20:08
11:20:54,N/A
11:21:42,00:18:33
11:22:00,N/A
11:22:17,N/A
11:23:07,N/A
11:23:19,00:19:35
11:23:45,N/A
11:27:15,00:15:42
11:27:43,00:17:58
11:28:25,00:17:05
11:28:25,00:18:35
11:29:16,N/A
11:30:37,00:19:43
11:30:55,N/A
11:30:56,N/A
11:31:34,00:17:43
11:32:11,N/A
11:32:48,N/A
11:34:33,00:16:19
11:34:46,N/A
11:35:14,N/A
11:35:37,N/A
11:36:12,N/A
11:36:19,N/A
11:37:18,N/A
11:37:30,N/A
11:37:38,N/A
11:38:20,00:14:09
11:38:22,00:15:00
11:39:05,N/A
11:40:03,N/A
11:40:05,N/A
11:41:24,00:13:50
11:42:17,00:13:56
11:42:49,N/A
11:43:20,00:15:12
11:43:36,00:13:08
11:43:43,N/A
11:44:18,N/A
11:44:46,N/A
11:46:04,00:12:46
11:47:34,00:15:41
11:48:00,00:12:41
11:48:35,N/A
11:49:15,N/A
11:49:16,N/A
11:50:18,00:12:54
11:51:25,00:14:26
11:52:31,00:14:18
11:52:54,00:14:47
11:53:02,N/A
11:53:27,00:14:39
11:54:14,N/A
11:55:18,00:14:09
11:56:24,00:14:19
11:56:38,N/A
11:56:50,00:13:46
11:57:50,N/A
11:58:49,00:13:48
12:00:17,00:12:15
12:03:08,00:11:41
12:04:24,00:10:38
12:05:09,00:11:38
12:07:22,00:09:55
12:07:49,00:13:18
12:08:17,00:11:20
12:10:03,00:11:32
12:12:09,00:14:37
12:12:51,00:10:36
12:16:30,00:08:27
12:17:34,00:09:48
12:18:16,00:11:13
12:20:05,00:08:55
12:21:19,00:11:12
12:22:31,00:08:21
12:24:56,00:07:50
12:27:06,00:06:24
12:28:11,00:06:41
12:30:16,00:06:26
12:32:42,00:03:20
12:33:03,00:04:29
12:33:12,00:06:06
12:34:03,00:05:22
12:34:26,00:07:56
12:35:36,00:07:00
12:37:03,00:07:15
12:37:06,00:07:10
12:40:34,00:05:21
12:41:04,00:05:47
12:41:04,00:08:21
12:42:12,00:10:37
12:43:20,00:12:16
12:44:18,00:11:38
12:44:37,00:13:03
12:44:50,00:13:05
12:44:52,00:13:47
12:44:52,00:14:19
12:49:06,00:11:24
12:49:06,00:11:41
12:49:18,00:14:21
12:49:42,00:13:36
12:50:15,00:15:03
12:52:29,N/A
12:53:40,00:12:26
12:54:15,N/A
12:54:21,N/A
12:54:57,N/A
12:55:33,N/A
12:55:36,N/A
12:56:26,00:11:57
12:56:38,00:11:21
12:57:06,N/A
12:57:38,N/A
12:58:07,00:12:26
13:00:02,00:11:22
13:00:12,00:12:35
13:01:09,00:11:49
13:01:27,00:12:35
13:01:42,00:14:10
13:02:55,N/A
13:03:19,00:12:27
13:03:33,N/A
13:04:31,00:15:45
13:05:21,00:13:26
13:05:46,N/A
13:05:48,N/A
13:06:25,00:13:55
13:06:46,N/A
13:06:59,N/A
13:07:31,N/A
13:08:24,00:14:19
13:09:36,00:14:32
13:13:00,00:10:55
13:13:38,00:11:51
13:13:44,00:12:19
13:15:15,00:13:25
13:15:39,00:13:07
13:17:03,00:16:11
13:17:06,00:14:07
13:17:07,N/A
13:17:23,N/A
13:17:26,N/A
13:17:33,N/A
13:18:34,N/A
13:18:47,N/A
13:19:12,00:14:51
13:19:56,N/A
13:20:25,00:17:10
13:20:35,00:16:26
13:21:11,N/A
13:21:47,N/A
13:21:56,N/A
13:23:08,00:16:32
13:24:05,00:14:58
13:24:21,00:16:06
13:25:01,N/A
13:25:29,N/A
13:25:31,00:16:12
13:26:12,00:15:26
13:27:04,N/A
13:27:11,N/A
13:27:32,N/A
13:27:51,N/A
13:28:02,N/A
13:28:18,N/A
13:28:32,N/A
13:28:44,00:19:21
13:28:58,00:14:29
13:29:25,N/A
13:29:45,N/A
13:29:51,N/A
13:30:38,N/A
13:31:18,00:13:14
13:31:27,N/A
13:32:51,N/A
13:33:29,00:13:52
13:34:00,N/A
13:34:16,00:16:07
13:34:17,N/A
13:34:41,N/A
13:34:59,N/A
13:35:22,N/A
13:35:30,N/A
13:35:53,N/A
13:37:38,00:13:59
13:37:57,00:14:40
13:38:15,N/A
13:38:34,N/A
13:38:42,N/A
13:39:06,00:13:35
13:39:18,N/A
13:39:35,N/A
13:40:06,00:14:48
13:40:18,N/A
13:40:22,N/A
13:40:25,N/A
13:40:56,00:14:15
13:41:09,N/A
13:41:31,N/A
13:41:55,00:15:55
13:42:07,00:15:12
13:44:36,00:17:09
13:44:46,00:14:04
13:45:05,N/A
13:45:06,N/A
