arrival_time,in_queue_time
10:36:36,00:00:00
10:49:18,00:00:00
10:51:22,00:00:00
10:51:49,00:00:00
10:58:50,00:00:00
11:00:12,00:00:00
11:01:50,00:00:00
11:02:16,00:00:00
11:05:29,00:00:00
11:05:50,00:00:00
11:06:21,00:01:13
11:07:00,00:03:22
11:07:32,00:03:24
11:08:47,00:03:36
11:08:57,00:03:43
11:09:04,00:04:53
11:10:14,00:03:47
11:10:15,00:07:53
11:10:35,00:07:34
11:12:09,00:06:58
11:15:08,00:04:32
11:15:21,00:05:18
11:15:28,00:05:50
11:15:32,00:07:41
11:16:57,00:07:13
11:18:17,00:07:40
11:18:28,00:08:00
11:18:54,00:09:29
11:19:18,00:10:08
11:19:27,00:11:33
11:19:31,N/A
11:20:42,00:13:09
11:20:44,00:17:15
11:20:54,N/A
11:21:42,00:16:21
11:22:00,N/A
11:22:17,N/A
11:23:07,N/A
11:23:19,00:16:56
11:23:45,N/A
11:27:15,00:13:37
11:27:43,00:15:11
11:28:25,00:14:32
11:28:25,00:17:05
11:29:16,N/A
11:30:37,00:15:04
11:30:55,N/A
11:30:56,N/A
11:31:34,00:15:26
11:32:11,N/A
11:32:48,N/A
11:34:33,00:14:44
11:34:46,N/A
11:35:14,N/A
11:35:37,N/A
11:36:12,N/A
11:36:19,N/A
11:37:18,N/A
11:37:30,N/A
11:37:38,N/A
11:38:20,00:12:00
11:38:22,00:12:30
11:39:05,N/A
11:40:03,N/A
11:40:05,N/A
11:41:24,00:11:05
11:42:17,00:11:05
11:42:49,N/A
11:43:20,00:11:54
11:43:36,00:12:37
11:43:43,N/A
11:44:18,N/A
11:44:46,N/A
11:46:04,00:10:40
11:47:34,00:10:58
11:48:00,00:10:50
11:48:35,N/A
11:49:15,N/A
11:49:16,N/A
11:50:18,00:10:23
11:51:25,00:11:47
11:52:31,00:10:44
11:52:54,00:12:57
11:53:02,N/A
11:53:27,00:13:22
11:54:14,N/A
11:55:18,00:12:23
11:56:24,00:11:42
11:56:38,N/A
11:56:50,00:12:37
11:57:50,N/A
11:58:49,00:11:47
12:00:17,00:10:26
12:03:08,00:09:24
12:04:24,00:08:13
12:05:09,00:09:40
12:07:22,00:07:40
12:07:49,00:08:58
12:08:17,00:09:00
12:10:03,00:09:34
12:12:09,00:08:58
12:12:51,00:08:44
12:16:30,00:06:57
12:17:34,00:07:23
12:18:16,00:08:30
12:20:05,00:07:17
12:21:19,00:07:41
12:22:31,00:06:58
12:24:56,00:05:56
12:27:06,00:05:25
12:28:11,00:04:35
12:30:16,00:03:14
12:32:42,00:02:10
12:33:03,00:02:59
12:33:12,00:03:30
12:34:03,00:03:29
12:34:26,00:04:52
12:35:36,00:03:49
12:37:03,00:05:19
12:37:06,00:05:30
12:40:34,00:03:42
12:41:04,00:03:14
12:41:04,00:04:51
12:42:12,00:04:39
12:43:20,00:06:05
12:44:18,00:08:31
12:44:37,00:10:59
12:44:50,00:11:06
12:44:52,00:12:48
12:44:52,00:13:03
12:49:06,00:10:05
12:49:06,00:09:33
12:49:18,00:11:12
12:49:42,00:11:05
12:50:15,00:13:03
12:52:29,N/A
12:53:40,00:09:59
12:54:15,N/A
12:54:21,N/A
12:54:57,N/A
12:55:33,N/A
12:55:36,N/A
12:56:26,00:08:52
12:56:38,00:09:28
12:57:06,N/A
12:57:38,N/A
12:58:07,00:09:52
13:00:02,00:08:21
13:00:12,00:10:21
13:01:09,00:10:15
13:01:27,00:11:20
13:01:42,00:11:16
13:02:55,N/A
13:03:19,00:10:43
13:03:33,N/A
13:04:31,00:11:15
13:05:21,00:10:31
13:05:46,N/A
13:05:48,N/A
13:06:25,00:12:22
13:06:46,N/A
13:06:59,N/A
13:07:31,N/A
13:08:24,00:11:52
13:09:36,00:10:44
13:13:00,00:09:43
13:13:38,00:10:17
13:13:44,00:10:24
13:15:15,00:10:14
13:15:39,00:10:24
13:17:03,00:11:37
13:17:06,00:11:40
13:17:07,N/A
13:17:23,N/A
13:17:26,N/A
13:17:33,N/A
13:18:34,N/A
13:18:47,N/A
13:19:12,00:12:01
13:19:56,N/A
13:20:25,00:12:49
13:20:35,00:13:28
13:21:11,N/A
13:21:47,N/A
13:21:56,N/A
13:23:08,00:13:53
13:24:05,00:13:30
13:24:21,00:14:42
13:25:01,N/A
13:25:29,N/A
13:25:31,00:14:09
13:26:12,00:14:15
13:27:04,N/A
13:27:11,N/A
13:27:32,N/A
13:27:51,N/A
13:28:02,N/A
13:28:18,N/A
13:28:32,N/A
13:28:44,00:12:54
13:28:58,00:12:45
13:29:25,N/A
13:29:45,N/A
13:29:51,N/A
13:30:38,N/A
13:31:18,00:12:09
13:31:27,N/A
13:32:51,N/A
13:33:29,00:11:03
13:34:00,N/A
13:34:16,00:13:05
13:34:17,N/A
13:34:41,N/A
13:34:59,N/A
13:35:22,N/A
13:35:30,N/A
13:35:53,N/A
13:37:38,00:10:27
13:37:57,00:12:26
13:38:15,N/A
13:38:34,N/A
13:38:42,N/A
13:39:06,00:12:31
13:39:18,N/A
13:39:35,N/A
13:40:06,00:12:31
13:40:18,N/A
13:40:22,N/A
13:40:25,N/A
13:40:56,00:11:45
13:41:09,N/A
13:41:31,N/A
13:41:55,00:12:59
13:42:07,00:13:04
13:44:36,00:12:43
13:44:46,00:13:04
13:45:05,N/A
13:45:06,N/A
13:46:23,N/A
13:46:24,N/A
13:48:33,00:10:17
13:48:36,00:13:09
13:49:16,N/A
13:49:55,N/A
13:50:28,00:11:40
13:50:41,N/A
13:50:45,N/A
13:51:41,00:12:58
13:51:46,N/A
13:55:09,00:11:42
13:55:53,00:11:27
13:57:33,00:11:27
13:57:43,00:11:51
13:58:09,00:12:39
13:58:11,00:12:43
13:58:38,N/A
13:58:57,00:14:21
13:59:06,N/A
14:00:20,N/A
14:01:37,N/A
14:03:26,00:12:26
14:04:25,00:14:15
14:05:15,00:15:28
14:05:42,N/A
14:06:57,00:13:50
14:08:39,00:13:46
14:09:20,00:14:12
14:09:33,N/A
14:09:44,00:14:52
14:13:46,00:11:08
14:14:10,00:11:16
14:14:38,00:12:07
14:16:12,00:12:10
14:16:21,N/A
14:16:30,N/A
14:17:03,N/A
14:18:37,N/A
14:20:10,00:09:12
14:21:51,00:08:43
14:21:56,00:09:35
14:29:51,00:03:00
14:31:30,00:01:37
14:31:36,00:02:11
14:33:36,00:00:34
14:34:35,00:04:13
14:37:00,00:02:16
14:42:02,00:00:00
14:46:06,00:00:00
14:47:14,00:00:00
14:50:17,00:00:00
14:51:58,00:00:00
14:56:43,00:00:00
14:58:42,00:00:00
15:01:25,00:00:00
15:01:30,00:00:00
15:03:09,00:00:00
15:04:58,00:00:00
15:06:19,00:00:00
15:09:49,00:00:00
15:11:03,00:00:00
15:12:01,00:00:00
15:12:57,00:00:16
15:13:38,00:00:09
15:16:45,00:01:38
15:17:24,00:01:39
15:17:45,00:04:46
15:18:11,00:04:28
15:19:20,00:04:59
15:19:27,00:05:45
15:21:46,00:05:53
15:22:14,00:06:03
15:23:33,00:05:54
15:24:24,00:05:22
15:25:15,00:06:13
15:28:17,00:03:15
15:28:35,00:05:01
15:29:53,00:07:25
15:31:29,00:06:44
15:31:33,00:07:47
15:32:04,00:08:55
15:32:39,00:08:36
15:34:36,00:07:34
15:34:52,00:07:53
15:34:54,00:09:22
15:35:53,00:09:36
15:36:12,00:12:09
15:38:05,00:11:15
15:39:22,00:11:42
15:39:29,00:12:57
15:39:52,N/A
15:40:04,N/A
15:40:49,N/A
15:40:53,N/A
15:42:16,00:12:06
