group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,2,Served,10:30 - 10:40,10:36:36,00:00:00,10:36:36,00:03:38,00:03:38,h1
2,3,Served,10:40 - 10:50,10:49:18,00:00:00,10:49:18,00:01:05,00:01:05,h1
3,5,Served,10:50 - 11:00,10:51:49,00:00:00,10:51:49,00:01:57,00:01:57,h2
4,1,Served,10:50 - 11:00,10:51:22,00:00:00,10:51:22,00:01:24,00:01:24,h1
5,4,Served,10:50 - 11:00,10:58:50,00:00:00,10:58:50,00:03:14,00:03:14,h1
6,3,Served,11:00 - 11:10,11:06:21,00:01:13,11:07:34,00:03:22,00:04:35,h1
7,2,Served,11:00 - 11:10,11:07:32,00:03:24,11:10:56,00:01:44,00:05:08,h1
8,1,Served,11:00 - 11:10,11:07:00,00:03:22,11:10:22,00:02:01,00:05:23,h2
9,1,Served,11:00 - 11:10,11:00:12,00:00:00,11:00:12,00:00:34,00:00:34,h2
10,2,Served,11:00 - 11:10,11:05:50,00:00:00,11:05:50,00:04:32,00:04:32,h2
11,1,Served,11:00 - 11:10,11:02:16,00:00:00,11:02:16,00:01:51,00:01:51,h1
12,1,Served,11:00 - 11:10,11:09:04,00:04:53,11:13:57,00:04:11,00:09:04,h1
13,2,Served,11:00 - 11:10,11:08:57,00:03:43,11:12:40,00:01:17,00:05:00,h1
14,2,Served,11:00 - 11:10,11:01:50,00:00:00,11:01:50,00:03:12,00:03:12,h2
15,3,Served,11:00 - 11:10,11:05:29,00:00:00,11:05:29,00:02:05,00:02:05,h1
16,2,Served,11:00 - 11:10,11:08:47,00:03:36,11:12:23,00:01:38,00:05:14,h2
17,5,Rejected,11:10 - 11:20,11:19:31,N/A,N/A,N/A,N/A,N/A
18,2,Served,11:10 - 11:20,11:12:09,00:06:58,11:19:07,00:01:32,00:08:30,h1
19,3,Served,11:10 - 11:20,11:15:08,00:04:32,11:19:40,00:01:38,00:06:10,h2
20,2,Served,11:10 - 11:20,11:18:28,00:08:00,11:26:28,00:01:55,00:09:55,h1
21,2,Served,11:10 - 11:20,11:19:27,00:11:33,11:31:00,00:06:59,00:18:32,h1
22,1,Served,11:10 - 11:20,11:16:57,00:07:13,11:24:10,00:01:47,00:09:00,h2
23,1,Served,11:10 - 11:20,11:10:15,00:07:53,11:18:08,00:00:59,00:08:52,h1
24,2,Served,11:10 - 11:20,11:18:17,00:07:40,11:25:57,00:03:29,00:11:09,h2
25,3,Served,11:10 - 11:20,11:10:35,00:07:34,11:18:09,00:01:31,00:09:05,h2
26,2,Served,11:10 - 11:20,11:15:21,00:05:18,11:20:39,00:02:34,00:07:52,h1
27,1,Served,11:10 - 11:20,11:15:28,00:05:50,11:21:18,00:02:52,00:08:42,h2
28,2,Served,11:10 - 11:20,11:19:18,00:10:08,11:29:26,00:04:25,00:14:33,h2
29,1,Served,11:10 - 11:20,11:10:14,00:03:47,11:14:01,00:04:08,00:07:55,h2
30,1,Served,11:10 - 11:20,11:15:32,00:07:41,11:23:13,00:03:15,00:10:56,h1
31,1,Served,11:10 - 11:20,11:18:54,00:09:29,11:28:23,00:02:37,00:12:06,h1
32,1,Served,11:20 - 11:30,11:28:25,00:17:05,11:45:30,00:01:30,00:18:35,h1
33,2,Rejected,11:20 - 11:30,11:20:54,N/A,N/A,N/A,N/A,N/A
34,2,Served,11:20 - 11:30,11:20:42,00:13:09,11:33:51,00:04:12,00:17:21,h2
35,3,Served,11:20 - 11:30,11:20:44,00:17:15,11:37:59,00:02:53,00:20:08,h1
36,2,Served,11:20 - 11:30,11:27:43,00:15:11,11:42:54,00:02:47,00:17:58,h2
37,5,Rejected,11:20 - 11:30,11:23:45,N/A,N/A,N/A,N/A,N/A
38,1,Served,11:20 - 11:30,11:28:25,00:14:32,11:42:57,00:02:33,00:17:05,h1
39,2,Rejected,11:20 - 11:30,11:23:07,N/A,N/A,N/A,N/A,N/A
40,3,Rejected,11:20 - 11:30,11:29:16,N/A,N/A,N/A,N/A,N/A
41,3,Rejected,11:20 - 11:30,11:22:00,N/A,N/A,N/A,N/A,N/A
42,2,Served,11:20 - 11:30,11:23:19,00:16:56,11:40:15,00:02:39,00:19:35,h2
43,3,Served,11:20 - 11:30,11:21:42,00:16:21,11:38:03,00:02:12,00:18:33,h2
44,4,Rejected,11:20 - 11:30,11:22:17,N/A,N/A,N/A,N/A,N/A
45,1,Served,11:20 - 11:30,11:27:15,00:13:37,11:40:52,00:02:05,00:15:42,h1
46,1,Rejected,11:30 - 11:40,11:37:38,N/A,N/A,N/A,N/A,N/A
47,5,Rejected,11:30 - 11:40,11:39:05,N/A,N/A,N/A,N/A,N/A
48,2,Served,11:30 - 11:40,11:34:33,00:14:44,11:49:17,00:01:35,00:16:19,h1
49,2,Served,11:30 - 11:40,11:30:37,00:15:04,11:45:41,00:04:39,00:19:43,h2
50,3,Rejected,11:30 - 11:40,11:32:48,N/A,N/A,N/A,N/A,N/A
51,2,Rejected,11:30 - 11:40,11:30:56,N/A,N/A,N/A,N/A,N/A
52,1,Rejected,11:30 - 11:40,11:32:11,N/A,N/A,N/A,N/A,N/A
53,3,Rejected,11:30 - 11:40,11:37:18,N/A,N/A,N/A,N/A,N/A
54,4,Rejected,11:30 - 11:40,11:36:19,N/A,N/A,N/A,N/A,N/A
55,1,Rejected,11:30 - 11:40,11:35:37,N/A,N/A,N/A,N/A,N/A
56,1,Served,11:30 - 11:40,11:38:22,00:12:30,11:50:52,00:02:30,00:15:00,h1
57,1,Rejected,11:30 - 11:40,11:36:12,N/A,N/A,N/A,N/A,N/A
58,2,Rejected,11:30 - 11:40,11:30:55,N/A,N/A,N/A,N/A,N/A
59,4,Rejected,11:30 - 11:40,11:34:46,N/A,N/A,N/A,N/A,N/A
60,1,Rejected,11:30 - 11:40,11:37:30,N/A,N/A,N/A,N/A,N/A
61,2,Served,11:30 - 11:40,11:31:34,00:15:26,11:47:00,00:02:17,00:17:43,h1
62,1,Served,11:30 - 11:40,11:38:20,00:12:00,11:50:20,00:02:09,00:14:09,h2
63,4,Rejected,11:30 - 11:40,11:35:14,N/A,N/A,N/A,N/A,N/A
64,2,Rejected,11:40 - 11:50,11:42:49,N/A,N/A,N/A,N/A,N/A
65,1,Served,11:40 - 11:50,11:41:24,00:11:05,11:52:29,00:02:45,00:13:50,h2
66,1,Rejected,11:40 - 11:50,11:49:16,N/A,N/A,N/A,N/A,N/A
67,2,Rejected,11:40 - 11:50,11:49:15,N/A,N/A,N/A,N/A,N/A
68,3,Served,11:40 - 11:50,11:43:20,00:11:54,11:55:14,00:03:18,00:15:12,h2
69,1,Rejected,11:40 - 11:50,11:44:46,N/A,N/A,N/A,N/A,N/A
70,4,Rejected,11:40 - 11:50,11:48:35,N/A,N/A,N/A,N/A,N/A
71,1,Served,11:40 - 11:50,11:48:00,00:10:50,11:58:50,00:01:51,00:12:41,h1
72,3,Rejected,11:40 - 11:50,11:44:18,N/A,N/A,N/A,N/A,N/A
73,2,Served,11:40 - 11:50,11:47:34,00:10:58,11:58:32,00:04:43,00:15:41,h2
74,1,Served,11:40 - 11:50,11:46:04,00:10:40,11:56:44,00:02:06,00:12:46,h1
75,3,Served,11:40 - 11:50,11:43:36,00:12:37,11:56:13,00:00:31,00:13:08,h1
76,3,Rejected,11:40 - 11:50,11:40:03,N/A,N/A,N/A,N/A,N/A
77,2,Served,11:40 - 11:50,11:42:17,00:11:05,11:53:22,00:02:51,00:13:56,h1
78,3,Rejected,11:40 - 11:50,11:43:43,N/A,N/A,N/A,N/A,N/A
79,2,Rejected,11:40 - 11:50,11:40:05,N/A,N/A,N/A,N/A,N/A
80,4,Rejected,11:50 - 12:00,11:54:14,N/A,N/A,N/A,N/A,N/A
81,2,Served,11:50 - 12:00,11:56:24,00:11:42,12:08:06,00:02:37,00:14:19,h2
82,1,Rejected,11:50 - 12:00,11:57:50,N/A,N/A,N/A,N/A,N/A
83,1,Served,11:50 - 12:00,11:51:25,00:11:47,12:03:12,00:02:39,00:14:26,h1
84,1,Rejected,11:50 - 12:00,11:56:38,N/A,N/A,N/A,N/A,N/A
85,3,Rejected,11:50 - 12:00,11:53:02,N/A,N/A,N/A,N/A,N/A
86,3,Served,11:50 - 12:00,11:52:54,00:12:57,12:05:51,00:01:50,00:14:47,h1
87,1,Served,11:50 - 12:00,11:58:49,00:11:47,12:10:36,00:02:01,00:13:48,h1
88,4,Served,11:50 - 12:00,11:52:31,00:10:44,12:03:15,00:03:34,00:14:18,h2
89,1,Served,11:50 - 12:00,11:56:50,00:12:37,12:09:27,00:01:09,00:13:46,h1
90,1,Served,11:50 - 12:00,11:53:27,00:13:22,12:06:49,00:01:17,00:14:39,h2
91,2,Served,11:50 - 12:00,11:55:18,00:12:23,12:07:41,00:01:46,00:14:09,h1
92,4,Served,11:50 - 12:00,11:50:18,00:10:23,12:00:41,00:02:31,00:12:54,h1
93,2,Served,12:00 - 12:10,12:03:08,00:09:24,12:12:32,00:02:17,00:11:41,h2
