time,length
00:00:00,0
10:36:36,1
10:36:36,0
10:49:18,1
10:49:18,0
10:51:22,1
10:51:22,0
10:51:49,1
10:51:49,0
10:58:50,1
10:58:50,0
11:00:12,1
11:00:12,0
11:01:50,1
11:01:50,0
11:02:16,1
11:02:16,0
11:05:29,1
11:05:29,0
11:05:50,1
11:05:50,0
11:06:21,1
11:07:00,2
11:07:32,3
11:07:34,2
11:08:47,3
11:08:57,4
11:09:04,5
11:10:14,6
11:10:15,7
11:10:22,6
11:10:35,7
11:10:56,6
11:12:09,7
11:12:23,6
11:12:40,5
11:13:57,4
11:14:01,3
11:15:08,4
11:15:21,5
11:15:28,6
11:15:32,7
11:16:57,8
11:18:08,7
11:18:09,6
11:18:17,7
11:18:28,8
11:18:54,9
11:19:07,8
11:19:18,9
11:19:27,10
11:19:40,9
11:20:39,8
11:20:42,9
11:20:44,10
11:21:18,9
11:21:42,10
11:23:13,9
11:23:19,10
11:24:10,9
11:25:57,8
11:26:28,7
11:27:15,8
11:27:43,9
11:28:23,8
11:28:25,9
11:28:25,10
11:29:26,9
11:30:37,10
11:31:00,9
11:31:34,10
11:33:51,9
11:34:33,10
11:37:59,9
11:38:03,8
11:38:20,9
11:38:22,10
11:40:15,9
11:40:52,8
11:41:24,9
11:42:17,10
11:42:54,9
11:42:57,8
11:43:20,9
11:43:36,10
11:45:30,9
11:45:41,8
11:46:04,9
11:47:00,8
11:47:34,9
11:48:00,10
11:49:17,9
11:50:18,10
11:50:20,9
11:50:52,8
11:51:25,9
11:52:29,8
11:52:31,9
11:52:54,10
11:53:22,9
11:53:27,10
11:55:14,9
11:55:18,10
11:56:13,9
11:56:24,10
11:56:44,9
11:56:50,10
11:58:32,9
11:58:49,10
11:58:50,9
12:00:17,10
12:00:41,9
12:03:08,10
12:03:12,9
12:03:15,8
12:04:24,9
12:05:09,10
12:05:51,9
12:06:49,8
12:07:22,9
12:07:41,8
12:07:49,9
12:08:06,8
12:08:17,9
12:09:27,8
12:10:03,9
12:10:36,8
12:10:43,7
12:12:09,8
12:12:32,7
12:12:37,6
12:12:51,7
12:14:49,6
12:15:02,5
12:16:30,6
12:16:47,5
12:17:17,4
12:17:34,5
12:18:16,6
12:19:37,5
12:20:05,6
12:21:07,5
12:21:19,6
12:21:35,5
12:22:31,6
12:23:27,5
12:24:56,6
12:24:57,5
12:26:46,4
12:27:06,5
12:27:22,4
12:28:11,5
12:29:00,4
12:29:29,3
12:30:16,4
12:30:52,3
12:32:31,2
12:32:42,3
12:32:46,2
12:33:03,3
12:33:12,4
12:33:30,3
12:34:03,4
12:34:26,5
12:34:52,4
12:35:36,5
12:36:02,4
12:36:42,3
12:37:03,4
12:37:06,5
12:37:32,4
12:39:18,3
12:39:25,2
12:40:34,3
12:41:04,4
12:41:04,5
12:42:12,6
12:42:22,5
12:42:36,4
12:43:20,5
12:44:16,4
12:44:18,5
12:44:18,4
12:44:37,5
12:44:50,6
12:44:52,7
12:44:52,8
12:45:55,7
12:46:51,6
12:49:06,7
12:49:06,8
12:49:18,9
12:49:25,8
12:49:42,9
12:50:15,10
