arrival_time,in_queue_time
10:25:00,00:00:00
10:35:22,00:00:00
10:36:01,00:00:00
10:40:41,00:00:00
10:43:02,00:00:00
10:44:21,00:00:00
10:51:57,00:00:00
10:52:14,00:00:00
10:53:37,00:01:56
10:55:32,00:00:53
10:57:17,00:00:17
11:00:01,00:00:00
11:00:18,00:00:43
11:00:27,00:00:54
11:03:24,00:00:00
11:03:51,00:00:00
11:05:20,00:00:00
11:05:42,00:01:02
11:06:54,00:00:49
11:07:48,00:01:34
11:08:14,00:02:47
11:08:47,00:03:16
11:08:48,00:04:03
11:09:19,00:04:07
11:10:09,00:04:18
11:10:10,00:05:14
11:10:31,00:05:36
11:10:41,00:07:33
11:11:13,00:07:09
11:12:28,00:07:19
11:14:49,00:06:11
11:15:11,00:07:19
11:16:09,00:07:04
11:16:19,00:08:11
11:16:44,00:07:54
11:16:58,00:10:26
11:17:08,00:10:29
11:17:10,N/A
11:17:25,N/A
11:17:49,N/A
11:18:16,00:12:04
11:19:13,00:12:09
11:20:26,00:14:39
11:20:40,N/A
11:21:10,00:14:02
11:22:50,00:15:28
11:23:12,N/A
11:23:20,00:15:28
11:24:32,00:14:41
11:24:45,00:15:34
11:25:12,N/A
11:25:23,N/A
11:25:26,N/A
11:25:57,N/A
11:26:38,N/A
11:28:16,00:14:22
11:28:23,00:16:38
11:29:03,N/A
11:29:03,N/A
11:29:14,N/A
11:29:18,N/A
11:30:36,00:14:49
11:30:53,N/A
11:31:54,00:15:34
11:33:08,N/A
11:33:13,N/A
11:33:17,N/A
11:33:30,N/A
11:33:39,N/A
11:33:52,N/A
11:33:59,N/A
11:34:16,N/A
11:34:27,N/A
11:34:44,N/A
11:34:49,N/A
11:35:04,N/A
11:37:39,00:10:26
11:37:51,N/A
11:37:51,00:12:15
11:38:11,N/A
11:38:11,N/A
11:38:24,00:12:13
11:39:18,00:13:13
11:39:29,00:13:31
11:39:57,N/A
11:40:43,00:14:48
11:40:44,N/A
11:40:47,N/A
11:41:29,N/A
11:42:05,N/A
11:42:08,N/A
11:42:26,N/A
11:42:51,00:13:32
11:43:27,N/A
11:43:32,N/A
11:44:14,N/A
11:44:24,N/A
11:44:36,N/A
11:45:04,00:14:20
11:45:16,N/A
11:45:18,N/A
11:45:40,00:14:52
11:45:48,N/A
11:46:12,N/A
11:46:34,N/A
11:47:36,00:16:17
11:48:06,00:16:00
11:48:07,N/A
11:52:17,00:13:23
11:52:36,00:14:24
11:53:10,00:14:29
11:53:50,00:16:03
11:53:52,N/A
11:54:23,N/A
11:54:29,N/A
11:55:47,00:15:18
11:56:37,00:14:45
11:57:35,N/A
11:57:50,N/A
11:57:52,N/A
11:58:38,N/A
11:59:03,N/A
12:00:09,00:12:38
12:01:22,00:12:50
12:01:23,N/A
12:02:18,N/A
12:02:51,N/A
12:04:46,00:10:05
12:05:07,00:11:35
12:07:47,00:09:01
12:08:50,00:10:02
12:13:23,00:06:35
12:13:23,00:06:29
12:14:12,00:09:26
12:14:29,00:10:03
12:15:27,00:10:17
12:15:46,00:11:31
12:16:06,00:13:20
12:19:42,00:11:17
12:20:49,00:10:59
12:21:46,00:11:19
12:22:27,00:12:10
12:22:36,00:12:30
12:22:54,N/A
12:23:26,N/A
12:24:16,00:11:48
12:25:05,00:11:25
12:25:11,N/A
12:28:13,00:11:45
12:29:08,00:11:01
12:30:47,00:12:41
12:31:33,00:13:36
12:32:38,00:13:00
12:32:46,N/A
12:32:48,N/A
12:33:43,00:14:17
12:37:25,00:12:48
12:38:02,00:13:57
12:39:00,00:14:34
12:39:17,00:15:23
12:41:57,00:14:32
12:42:43,00:15:26
12:43:22,N/A
12:43:43,00:14:46
12:44:54,N/A
12:45:23,00:14:24
12:45:24,N/A
12:45:30,N/A
12:45:35,N/A
12:45:39,00:16:28
12:45:58,N/A
12:46:05,N/A
12:47:00,N/A
12:49:29,00:13:53
12:50:11,N/A
12:50:23,00:13:27
12:50:56,N/A
12:51:00,N/A
12:51:22,N/A
12:51:42,N/A
12:52:12,00:13:24
12:52:38,N/A
12:52:45,N/A
12:53:17,N/A
12:53:41,00:12:28
12:54:28,N/A
12:57:36,00:09:25
12:59:49,00:08:32
12:59:53,00:08:40
13:00:12,00:09:58
13:00:17,00:11:49
13:01:08,N/A
13:01:10,N/A
13:01:20,N/A
13:01:38,N/A
13:01:52,N/A
13:02:26,00:09:55
13:02:56,N/A
13:03:58,00:12:14
13:04:02,00:12:24
13:04:15,N/A
13:05:05,N/A
13:05:13,N/A
13:05:24,N/A
13:05:59,00:14:08
13:07:23,00:14:23
13:07:58,00:17:23
13:08:04,N/A
13:08:10,N/A
13:08:39,00:17:14
13:09:06,00:18:06
13:09:41,N/A
13:10:48,00:17:01
13:11:15,N/A
13:11:33,N/A
13:11:54,N/A
13:12:23,00:17:02
13:12:34,N/A
13:12:34,00:19:30
13:12:41,N/A
13:13:25,N/A
13:13:49,N/A
13:14:11,N/A
13:14:27,N/A
13:14:41,N/A
13:14:49,N/A
13:14:52,N/A
13:17:01,00:16:56
13:17:16,00:18:21
13:17:33,N/A
13:17:42,N/A
13:18:34,N/A
13:18:37,N/A
13:19:26,N/A
13:19:36,N/A
13:19:37,N/A
13:19:58,N/A
13:20:08,00:16:50
13:20:46,N/A
13:20:53,N/A
13:21:06,N/A
13:21:58,00:16:18
13:22:30,N/A
13:22:34,N/A
13:22:46,N/A
13:23:41,N/A
13:23:50,N/A
13:24:16,N/A
13:24:47,N/A
13:25:11,N/A
13:25:23,00:16:51
13:25:29,N/A
13:26:11,00:16:26
13:26:30,N/A
13:26:35,N/A
13:26:42,N/A
13:27:07,N/A
13:27:38,00:16:38
13:28:10,00:16:16
13:28:26,N/A
13:29:01,N/A
13:29:20,N/A
13:29:36,00:16:15
13:29:41,N/A
13:30:28,N/A
13:30:32,N/A
13:30:56,N/A
13:32:41,00:13:17
13:33:12,N/A
13:33:38,N/A
13:34:28,00:14:11
13:34:34,N/A
13:34:52,N/A
13:35:21,N/A
13:35:40,N/A
13:35:40,00:14:27
13:35:42,N/A
13:36:12,N/A
13:37:25,00:12:54
13:37:39,N/A
13:37:58,N/A
13:38:31,N/A
13:38:31,00:13:10
13:38:33,N/A
13:39:06,N/A
13:39:06,N/A
13:39:42,N/A
13:40:08,N/A
13:40:11,N/A
13:40:56,N/A
13:41:33,N/A
13:41:45,N/A
13:41:53,N/A
13:42:15,00:10:47
13:42:18,N/A
13:42:40,00:11:57
13:43:00,N/A
13:43:14,N/A
13:43:45,N/A
13:44:28,00:11:01
13:46:14,00:09:43
13:46:28,00:11:25
13:46:56,00:12:24
13:47:59,N/A
13:48:00,N/A
13:48:08,N/A
13:48:46,00:12:17
13:48:47,N/A
13:49:12,N/A
13:49:39,N/A
13:50:20,00:10:50
13:50:23,00:12:40
13:50:28,N/A
13:50:50,N/A
13:50:56,N/A
13:52:17,00:12:28
13:54:17,00:11:03
13:54:26,N/A
13:54:36,N/A
13:54:51,00:10:59
13:55:33,00:12:06
13:56:22,00:12:26
13:57:03,N/A
13:58:01,00:11:45
13:58:25,N/A
13:58:38,N/A
13:59:07,N/A
13:59:11,N/A
13:59:48,00:11:30
13:59:52,N/A
14:00:05,N/A
14:00:09,N/A
14:00:53,N/A
14:01:04,00:14:15
14:01:08,N/A
14:04:16,00:11:04
14:05:07,00:12:36
14:07:02,00:12:25
14:07:02,00:12:04
14:07:24,00:14:41
14:07:35,N/A
14:08:59,00:13:08
14:09:08,00:16:06
14:09:30,N/A
14:10:19,00:15:27
14:10:24,N/A
14:13:42,00:15:20
14:15:39,00:14:14
14:16:15,00:15:14
14:16:52,N/A
14:17:30,N/A
14:18:47,00:13:37
14:21:23,00:11:49
14:21:55,00:11:57
14:22:59,00:13:29
14:26:47,00:10:51
14:26:56,00:10:54
14:27:00,00:13:27
14:27:19,N/A
14:28:36,N/A
14:32:50,00:08:17
14:36:01,00:09:02
14:37:36,00:08:39
14:37:52,00:12:10
14:39:39,00:14:26
14:40:10,00:14:20
14:41:24,00:15:54
14:44:33,00:14:27
14:48:01,00:11:07
14:53:10,00:08:54
14:53:13,00:12:05
14:54:18,00:11:49
14:55:58,00:11:04
14:57:22,00:11:28
14:58:22,00:11:52
14:58:37,00:12:28
14:59:28,00:13:13
15:00:44,00:12:25
15:02:13,00:13:54
15:03:22,00:13:04
15:04:34,N/A
15:05:58,00:12:08
15:06:28,00:13:09
15:07:27,00:12:29
15:09:07,00:11:28
15:10:52,00:11:17
15:11:08,N/A
15:11:08,00:11:23
15:11:26,N/A
15:12:10,N/A
15:13:14,00:14:02
15:15:53,00:12:37
15:16:00,N/A
15:16:03,N/A
15:16:57,00:13:05
15:18:17,00:12:44
15:18:52,00:12:34
15:19:25,N/A
15:23:20,00:10:24
15:24:12,00:10:19
15:24:48,00:10:28
15:24:53,00:11:52
15:25:37,00:13:03
15:26:05,N/A
15:26:11,N/A
15:26:56,N/A
15:27:02,N/A
15:27:25,00:11:32
15:28:41,00:12:09
15:29:29,N/A
15:29:40,N/A
15:29:55,N/A
15:30:05,00:11:01
15:31:08,00:12:32
15:31:44,00:12:04
15:31:54,N/A
15:34:10,00:11:12
15:34:53,00:10:52
15:35:56,00:12:49
15:35:58,N/A
15:36:14,N/A
15:36:39,N/A
15:37:06,00:12:30
15:37:19,N/A
15:39:16,00:12:59
15:39:31,00:14:08
15:39:51,N/A
15:40:28,N/A
15:40:45,N/A
15:41:33,00:14:24
15:41:44,N/A
15:41:44,00:14:23
15:42:30,N/A
15:43:18,N/A
15:43:41,00:13:24
15:44:49,00:13:44
15:46:13,00:17:43
15:46:43,00:18:42
15:47:33,N/A
15:47:49,N/A
15:48:39,N/A
15:49:04,00:17:31
15:50:26,00:18:34
15:50:41,N/A
15:52:51,00:18:51
15:53:14,N/A
15:53:40,00:19:33
15:54:24,N/A
15:54:27,N/A
15:54:29,N/A
15:56:52,00:17:32
15:56:58,N/A
15:56:58,00:18:36
15:57:37,00:20:10
15:59:27,00:19:54
16:00:29,N/A
16:00:57,N/A
16:01:30,N/A
16:02:17,N/A
16:02:21,N/A
16:03:15,N/A
16:03:27,N/A
16:04:59,00:17:14
16:05:06,N/A
16:05:46,00:17:37
16:06:01,N/A
16:07:36,00:16:12
16:07:53,N/A
16:08:07,N/A
16:08:19,N/A
16:08:55,N/A
16:09:16,00:15:43
16:09:50,N/A
16:10:12,N/A
16:10:40,N/A
16:10:44,N/A
16:10:49,N/A
16:10:50,N/A
16:11:23,N/A
16:11:50,00:15:12
16:12:59,N/A
16:13:40,00:14:06
16:15:06,00:13:15
16:16:00,00:15:45
16:17:44,N/A
16:18:09,00:14:19
16:18:46,N/A
16:19:32,00:13:23
16:22:16,00:12:08
16:22:36,N/A
16:24:50,00:11:08
16:25:55,00:10:04
16:28:16,00:12:22
16:28:24,00:14:02
16:28:34,00:14:42
16:28:35,00:17:22
16:29:10,N/A
16:29:12,N/A
16:31:14,N/A
16:31:36,N/A
16:32:14,00:13:45
16:33:27,00:13:58
16:33:32,00:14:02
16:33:49,N/A
16:34:20,N/A
16:35:11,00:13:31
16:35:38,N/A
16:37:45,00:12:26
16:38:11,00:13:28
16:38:39,N/A
16:40:11,N/A
16:41:47,00:10:48
16:43:45,00:10:08
16:44:13,00:11:44
16:44:22,N/A
16:44:59,N/A
16:45:24,N/A
16:45:46,N/A
16:46:32,00:10:41
16:46:51,00:11:45
16:46:56,N/A
16:49:19,00:11:03
16:51:45,00:09:03
16:52:41,00:11:30
16:53:55,00:11:00
16:55:24,00:11:22
16:55:35,00:12:10
16:55:38,00:14:48
16:55:53,N/A
16:56:49,00:15:21
16:57:59,00:14:21
17:01:24,00:11:44
17:03:00,00:11:00
17:05:14,00:10:55
17:05:19,00:11:42
17:05:44,00:15:27
17:06:01,N/A
17:06:03,N/A
17:07:28,00:14:27
17:07:35,N/A
17:08:45,00:14:27
17:09:15,N/A
17:10:21,N/A
17:11:59,00:12:03
17:13:16,00:11:25
17:13:50,00:12:43
17:14:49,00:12:05
17:15:14,00:12:40
17:16:13,00:13:10
17:16:26,N/A
17:16:53,N/A
17:16:58,N/A
17:17:33,00:12:34
17:19:19,N/A
17:19:35,N/A
17:20:16,N/A
17:20:17,N/A
17:20:52,N/A
17:20:56,N/A
17:22:03,00:09:45
17:22:17,00:11:44
17:22:39,N/A
17:23:37,00:11:34
17:24:35,00:13:30
17:24:41,N/A
17:26:55,00:12:56
17:27:27,00:13:17
17:28:59,00:13:44
17:29:19,00:14:28
17:29:45,00:14:55
17:29:55,N/A
17:30:36,00:14:35
17:31:12,N/A
17:32:21,00:13:41
17:33:16,N/A
17:33:25,N/A
17:33:56,N/A
17:34:16,00:12:59
17:34:26,N/A
17:36:10,00:11:35
17:36:27,N/A
17:37:06,N/A
17:37:50,N/A
17:38:00,N/A
17:38:20,00:12:31
17:38:58,N/A
17:39:49,N/A
17:40:20,00:10:35
17:41:03,00:11:14
17:41:49,N/A
17:42:13,N/A
17:42:40,N/A
17:43:17,00:10:04
17:43:24,N/A
17:43:26,N/A
17:43:45,N/A
17:44:57,00:09:35
17:46:09,00:10:34
17:46:26,00:10:48
17:47:14,00:12:30
17:48:20,00:11:28
17:48:23,00:13:31
17:49:40,N/A
17:50:20,N/A
17:50:49,N/A
17:50:49,N/A
17:53:37,00:08:43
17:54:14,00:09:25
17:56:07,00:09:11
17:56:10,00:10:12
17:56:36,00:10:22
17:57:18,00:11:25
17:58:24,00:11:28
17:59:04,N/A
17:59:54,00:12:18
18:01:07,00:11:37
18:02:58,00:12:12
18:03:37,00:11:38
18:04:22,00:12:51
18:04:59,N/A
18:05:12,N/A
18:05:40,00:12:43
18:13:12,00:07:36
18:15:22,00:06:07
18:18:00,00:04:24
18:19:58,00:03:31
18:20:08,00:05:09
18:24:11,00:02:36
18:24:49,00:02:26
