arrival_time,in_queue_time
10:37:42,00:00:00
10:46:19,00:00:00
10:49:33,00:00:00
10:51:28,00:00:00
10:51:44,00:00:00
10:53:35,00:00:00
10:54:32,00:00:00
10:54:46,00:00:00
10:55:11,00:00:00
10:57:07,00:00:19
10:57:09,00:00:31
10:59:02,00:00:00
11:00:55,00:00:00
11:05:13,00:00:00
11:05:33,00:00:00
11:06:07,00:00:00
11:06:11,00:00:46
11:06:32,00:01:05
11:07:05,00:00:48
11:07:25,00:00:47
11:07:57,00:01:14
11:09:35,00:00:27
11:09:50,00:00:30
11:10:00,00:01:14
11:10:01,00:01:22
11:11:12,00:01:26
11:12:02,00:01:04
11:12:29,00:01:00
11:12:54,00:02:09
11:13:35,00:02:21
11:13:53,00:02:28
11:14:14,00:03:30
11:15:35,00:02:15
11:15:58,00:02:59
11:16:11,00:03:05
11:16:17,00:03:24
11:16:28,00:05:13
11:16:32,00:06:11
11:16:40,00:06:29
11:18:21,00:05:46
11:19:53,00:05:01
11:20:56,00:05:43
11:20:57,00:06:04
11:21:04,00:05:58
11:21:32,00:06:54
11:21:59,00:08:07
11:22:26,00:08:08
11:22:49,00:08:39
11:23:38,00:08:56
11:23:44,00:09:12
11:24:42,00:09:52
11:25:14,00:09:39
11:26:03,00:10:06
11:26:21,00:09:59
11:26:42,00:10:02
11:27:34,00:09:47
11:28:25,00:09:33
11:29:37,00:08:22
11:30:49,00:08:54
11:31:46,00:08:57
11:32:22,00:09:19
11:32:28,00:11:12
11:32:46,00:11:07
11:33:39,00:10:22
11:33:41,00:11:12
11:33:56,00:12:06
11:34:15,00:11:54
11:35:05,00:11:06
11:35:47,00:11:17
11:35:59,00:11:56
11:36:16,00:13:09
11:36:51,00:12:48
11:37:00,00:13:14
11:37:17,00:13:35
11:37:40,00:13:25
11:38:15,00:13:53
11:38:26,00:14:22
11:39:39,00:13:18
11:39:47,00:14:16
11:40:14,N/A
11:40:20,N/A
11:41:00,00:13:08
11:41:05,N/A
11:41:53,00:13:32
11:42:07,N/A
11:42:09,N/A
11:42:17,N/A
11:42:20,N/A
11:42:41,N/A
11:42:43,N/A
11:43:13,N/A
11:43:26,N/A
11:44:26,00:11:32
11:44:42,00:12:02
11:45:05,00:12:28
11:46:24,00:11:45
11:46:49,00:13:31
11:46:57,00:13:32
11:47:12,00:14:21
11:47:47,00:14:02
11:48:19,00:13:57
11:48:21,N/A
11:48:25,N/A
11:49:06,N/A
11:49:57,00:12:39
11:50:25,00:13:40
11:50:38,00:14:31
11:50:49,N/A
11:51:53,00:13:54
11:54:48,00:11:59
11:54:48,00:12:18
11:54:56,00:12:23
11:55:36,00:13:02
11:55:58,00:13:31
11:56:39,00:14:15
11:57:02,00:14:05
11:57:10,00:13:58
11:58:32,00:14:12
11:59:16,00:15:25
12:02:08,00:14:13
12:02:15,00:14:24
12:04:05,00:12:51
12:06:02,00:11:35
12:07:10,00:10:54
12:09:05,00:10:00
12:10:41,00:09:55
12:10:48,00:11:06
12:11:39,00:10:32
12:11:55,00:10:35
12:13:15,00:09:26
12:15:13,00:08:49
12:15:29,00:08:56
12:15:33,00:10:29
12:16:02,00:10:30
12:17:58,00:10:46
12:19:21,00:09:43
12:22:26,00:06:56
12:22:43,00:07:01
12:23:14,00:06:38
12:24:24,00:06:30
12:25:58,00:05:11
12:26:13,00:06:16
12:27:57,00:04:51
12:28:28,00:06:03
12:29:48,00:05:46
12:30:29,00:06:25
12:30:52,00:06:18
12:31:32,00:06:35
12:32:03,00:06:47
12:34:02,00:05:12
12:35:31,00:03:46
12:36:20,00:03:52
12:36:37,00:04:12
12:36:41,00:04:42
12:36:43,00:05:18
12:37:08,00:06:09
12:37:11,00:06:23
12:37:15,00:07:07
12:39:52,00:05:13
12:40:17,00:05:45
12:41:50,00:04:21
12:44:26,00:02:34
12:44:59,00:02:22
12:46:16,00:02:27
12:47:35,00:01:51
12:48:03,00:01:30
12:48:19,00:01:17
12:49:09,00:00:49
12:49:11,00:01:45
12:49:11,00:03:18
12:49:13,00:03:41
12:49:16,00:03:42
12:49:25,00:05:33
12:49:33,00:05:26
12:49:51,00:05:31
12:50:08,00:05:50
12:50:19,00:05:40
12:50:44,00:05:56
12:51:14,00:07:29
12:51:43,00:08:26
12:51:47,00:08:43
12:52:30,00:08:36
12:52:39,00:09:41
12:53:40,00:08:42
12:53:55,00:08:46
12:54:07,00:09:24
12:54:08,00:11:03
12:54:44,00:11:35
12:55:25,00:11:05
12:55:55,00:11:16
12:56:13,00:11:23
12:57:54,00:11:07
12:58:08,00:12:30
12:58:47,00:12:18
12:59:00,00:13:32
12:59:44,00:14:21
13:00:07,00:14:11
13:00:51,00:13:40
13:00:58,00:14:08
13:01:09,00:14:09
13:01:41,00:14:57
13:01:59,00:14:42
13:02:00,N/A
13:02:29,00:15:06
13:02:33,00:15:29
13:02:52,00:16:30
13:03:19,N/A
13:04:11,00:15:22
13:04:27,N/A
13:05:08,N/A
13:05:11,N/A
13:05:25,00:15:31
13:05:42,N/A
13:06:10,N/A
13:07:18,00:14:15
13:07:31,00:14:42
13:07:35,00:14:46
13:07:51,00:15:48
13:07:57,N/A
13:08:25,N/A
13:08:50,N/A
13:09:30,00:15:29
13:09:40,N/A
13:09:56,N/A
13:10:21,N/A
13:10:27,N/A
13:10:54,00:16:53
13:11:06,00:17:42
13:11:07,N/A
13:11:07,N/A
13:11:08,N/A
13:13:01,00:16:27
13:13:27,N/A
13:13:51,N/A
13:13:53,N/A
13:15:05,00:15:20
13:15:25,00:15:52
13:15:35,00:16:10
13:16:17,00:16:06
13:16:36,00:16:21
13:16:44,00:17:04
13:18:25,00:15:55
13:18:57,00:16:03
13:19:23,00:15:44
13:19:29,00:16:28
13:21:08,00:16:43
13:21:58,00:16:30
13:22:00,00:16:49
13:22:39,00:16:51
13:23:35,00:16:43
13:23:37,N/A
13:23:45,00:16:48
13:23:55,N/A
13:24:11,N/A
13:24:16,N/A
13:24:21,N/A
13:24:21,N/A
13:24:29,N/A
13:24:31,N/A
13:24:59,N/A
13:25:02,00:15:56
13:25:05,N/A
13:25:16,N/A
13:25:36,N/A
13:25:53,N/A
13:26:20,N/A
13:26:28,N/A
13:26:31,N/A
13:26:35,N/A
13:26:41,N/A
13:27:08,N/A
13:28:10,00:14:01
13:28:17,N/A
13:28:24,N/A
13:28:47,N/A
13:29:02,00:15:06
13:29:22,N/A
13:29:30,00:14:45
13:29:52,N/A
13:30:17,N/A
13:30:22,N/A
13:30:35,00:13:43
13:30:40,N/A
13:31:07,N/A
13:31:08,N/A
13:31:20,00:14:49
13:31:25,N/A
13:31:37,N/A
13:31:41,N/A
13:31:53,00:14:34
13:32:33,00:14:52
13:33:07,00:14:28
13:33:54,00:14:45
13:34:06,N/A
13:34:25,00:14:57
13:34:40,N/A
13:34:56,N/A
13:36:12,00:13:35
13:36:29,00:14:36
13:36:35,00:14:40
13:36:41,N/A
13:37:49,N/A
13:38:20,00:14:45
13:38:59,00:14:36
13:39:30,00:14:16
13:42:00,00:12:57
13:42:45,00:12:13
13:42:59,00:12:32
13:42:59,00:13:54
13:43:22,00:13:35
13:43:30,N/A
13:43:45,N/A
13:45:17,00:12:48
13:45:20,00:12:53
13:45:26,00:13:07
13:45:29,N/A
13:45:32,N/A
13:46:01,N/A
13:46:05,N/A
13:46:18,00:12:48
13:46:19,N/A
13:46:50,00:13:34
13:47:05,N/A
13:47:05,N/A
13:47:08,N/A
13:47:44,00:13:01
13:47:52,00:13:47
13:48:05,N/A
13:48:09,N/A
13:48:56,00:13:41
13:49:13,N/A
13:49:32,00:13:25
13:49:35,N/A
13:49:39,N/A
13:49:46,N/A
13:50:00,00:13:39
13:50:28,N/A
13:52:13,00:11:39
13:52:27,00:11:40
13:52:36,N/A
13:52:54,N/A
13:53:24,00:12:13
13:53:31,N/A
13:53:32,N/A
13:54:11,00:11:53
13:54:58,00:12:17
13:55:26,00:12:38
13:55:44,00:12:48
13:55:48,00:13:33
13:56:56,00:13:46
13:57:48,00:14:08
13:58:04,N/A
13:58:42,00:14:32
13:59:01,00:15:39
14:00:12,00:15:23
14:00:26,00:15:10
14:00:39,00:15:22
14:02:36,00:13:38
14:03:05,00:14:36
14:03:38,00:14:47
14:03:58,00:14:43
14:05:01,00:14:37
14:05:09,00:14:58
14:05:46,00:14:55
14:05:58,00:15:47
14:06:45,00:16:18
14:08:18,00:15:12
14:08:30,00:16:58
14:10:38,00:15:12
14:12:54,00:13:45
14:14:10,00:12:50
14:16:07,00:10:56
14:16:52,00:10:22
14:17:13,00:10:46
14:20:08,00:09:01
14:25:57,00:03:39
14:27:22,00:03:48
14:27:28,00:04:51
14:29:17,00:03:32
14:31:10,00:02:29
14:31:44,00:02:30
14:31:46,00:03:00
14:32:05,00:03:36
14:35:13,00:00:48
14:40:43,00:00:00
14:40:55,00:00:00
14:41:50,00:00:00
14:43:51,00:00:00
14:44:12,00:00:00
14:52:28,00:00:00
14:52:59,00:00:00
14:54:54,00:00:00
14:54:58,00:00:00
14:55:47,00:00:00
14:58:17,00:00:00
15:00:28,00:00:00
15:01:39,00:00:00
15:02:39,00:00:00
15:02:59,00:00:29
15:03:47,00:00:17
15:04:12,00:00:29
15:08:16,00:00:00
15:09:54,00:00:00
15:11:29,00:00:00
15:12:09,00:00:00
15:12:42,00:00:00
15:12:50,00:00:04
15:14:27,00:00:00
15:15:46,00:00:00
15:16:00,00:00:00
15:16:35,00:00:00
15:17:48,00:00:00
15:18:21,00:00:00
15:19:09,00:00:06
15:20:12,00:01:04
15:21:39,00:00:00
15:21:53,00:00:00
15:22:06,00:00:19
15:22:26,00:01:02
15:22:50,00:01:21
15:23:08,00:01:48
15:23:59,00:02:45
15:24:11,00:03:38
15:24:19,00:03:31
15:25:34,00:02:55
15:26:20,00:04:48
15:27:20,00:04:29
15:28:19,00:03:42
15:30:12,00:02:41
15:30:43,00:02:54
15:32:48,00:00:52
15:33:44,00:01:20
15:34:00,00:03:23
15:34:44,00:02:49
15:35:28,00:02:21
15:36:02,00:03:37
15:36:52,00:02:56
15:37:39,00:02:33
15:37:55,00:02:29
15:38:23,00:02:46
15:38:39,00:04:23
15:39:24,00:05:11
15:43:47,00:01:58
15:44:20,00:02:12
15:44:37,00:02:40
15:45:48,00:02:36
15:45:49,00:03:08
15:46:01,00:04:09
15:46:05,00:05:34
15:46:46,00:05:22
15:46:51,00:06:15
15:47:15,00:07:04
15:48:21,00:07:04
15:48:30,00:07:03
15:48:42,00:07:26
15:48:47,00:07:43
15:49:46,00:08:37
15:50:25,00:07:59
15:50:49,00:08:13
