arrival_time,wait_time
10:37:42,00:01:43
10:46:19,00:03:24
10:49:33,00:01:47
10:51:28,00:01:14
10:51:44,00:03:12
10:53:35,00:04:05
10:54:32,00:04:23
10:54:46,00:02:40
10:55:11,00:04:28
10:57:07,00:02:18
10:57:09,00:04:32
10:59:02,00:08:35
11:00:55,00:03:47
11:05:13,00:02:40
11:05:33,00:01:24
11:06:07,00:03:04
11:06:11,00:02:01
11:06:32,00:03:48
11:07:05,00:02:57
11:07:25,00:05:13
11:07:57,00:03:17
11:09:35,00:01:48
11:09:50,00:03:39
11:10:00,00:09:41
11:10:01,00:03:05
11:11:12,00:03:51
11:12:02,00:03:54
11:12:29,00:03:52
11:12:54,00:04:56
11:13:35,00:05:22
11:13:53,00:03:51
11:14:14,00:09:53
11:15:35,00:03:41
11:15:58,00:06:45
11:16:11,00:05:30
11:16:17,00:06:52
11:16:28,00:10:11
11:16:32,00:08:22
11:16:40,00:10:21
11:18:21,00:10:05
11:19:53,00:07:09
11:20:56,00:09:10
11:20:57,00:09:37
11:21:04,00:10:24
11:21:32,00:13:02
11:21:59,00:10:35
11:22:26,00:12:27
11:22:49,00:10:07
11:23:38,00:12:42
11:23:44,00:12:25
11:24:42,00:12:39
11:25:14,00:11:30
11:26:03,00:17:58
11:26:21,00:11:37
11:26:42,00:11:17
11:27:34,00:13:09
11:28:25,00:11:18
11:29:37,00:14:16
11:30:49,00:10:52
11:31:46,00:13:07
11:32:22,00:11:18
11:32:28,00:13:41
11:32:46,00:13:25
11:33:39,00:12:23
11:33:41,00:13:23
11:33:56,00:15:29
11:34:15,00:13:40
11:35:05,00:14:34
11:35:47,00:15:05
11:35:59,00:15:06
11:36:16,00:13:58
11:36:51,00:15:17
11:37:00,00:15:48
11:37:17,00:18:08
11:37:40,00:15:17
11:38:15,00:15:53
11:38:26,00:15:37
11:39:39,00:18:30
11:39:47,00:16:11
11:40:14,N/A
11:40:20,N/A
11:41:00,00:16:33
11:41:05,N/A
11:41:53,00:18:27
11:42:07,N/A
11:42:09,N/A
11:42:17,N/A
11:42:20,N/A
11:42:41,N/A
11:42:43,N/A
11:43:13,N/A
11:43:26,N/A
11:44:26,00:12:18
11:44:42,00:17:07
11:45:05,00:16:28
11:46:24,00:14:05
11:46:49,00:17:16
11:46:57,00:15:19
11:47:12,00:15:24
11:47:47,00:18:00
11:48:19,00:18:47
11:48:21,N/A
11:48:25,N/A
11:49:06,N/A
11:49:57,00:16:50
11:50:25,00:14:44
11:50:38,00:16:41
11:50:49,N/A
11:51:53,00:17:36
11:54:48,00:13:50
11:54:48,00:16:06
11:54:56,00:16:12
11:55:36,00:21:03
11:55:58,00:15:09
11:56:39,00:25:15
11:57:02,00:15:42
11:57:10,00:19:46
11:58:32,00:16:09
11:59:16,00:17:05
12:02:08,00:16:57
12:02:15,00:15:22
12:04:05,00:13:59
12:06:02,00:16:39
12:07:10,00:15:01
12:09:05,00:11:31
12:10:41,00:11:49
12:10:48,00:13:14
12:11:39,00:18:13
12:11:55,00:12:30
12:13:15,00:12:47
12:15:13,00:13:31
12:15:29,00:11:03
12:15:33,00:13:31
12:16:02,00:13:20
12:17:58,00:14:50
12:19:21,00:10:23
12:22:26,00:08:28
12:22:43,00:09:46
12:23:14,00:07:55
12:24:24,00:10:07
12:25:58,00:09:36
12:26:13,00:13:01
12:27:57,00:09:13
12:28:28,00:08:26
12:29:48,00:08:19
12:30:29,00:08:21
12:30:52,00:08:25
12:31:32,00:08:40
12:32:03,00:11:14
12:34:02,00:07:59
12:35:31,00:05:18
12:36:20,00:05:03
12:36:37,00:06:57
12:36:41,00:12:55
12:36:43,00:08:22
12:37:08,00:08:54
12:37:11,00:07:11
12:37:15,00:08:56
12:39:52,00:08:51
12:40:17,00:06:43
12:41:50,00:05:31
12:44:26,00:05:07
12:44:59,00:04:27
12:46:16,00:03:42
12:47:35,00:05:19
12:48:03,00:02:53
12:48:19,00:04:39
12:49:09,00:03:20
12:49:11,00:05:47
12:49:11,00:06:48
12:49:13,00:05:46
12:49:16,00:06:06
12:49:25,00:07:15
12:49:33,00:10:36
12:49:51,00:06:07
12:50:08,00:08:35
12:50:19,00:10:11
12:50:44,00:10:22
12:51:14,00:11:06
12:51:43,00:10:39
12:51:47,00:10:54
12:52:30,00:12:41
12:52:39,00:13:40
12:53:40,00:09:51
12:53:55,00:13:16
12:54:07,00:12:23
12:54:08,00:14:53
12:54:44,00:19:34
12:55:25,00:12:11
12:55:55,00:14:43
12:56:13,00:14:52
12:57:54,00:14:38
12:58:08,00:16:23
12:58:47,00:15:18
12:59:00,00:16:06
12:59:44,00:15:34
13:00:07,00:28:41
13:00:51,00:15:50
13:00:58,00:15:40
13:01:09,00:16:53
13:01:41,00:15:54
13:01:59,00:17:23
13:02:00,N/A
13:02:29,00:18:27
13:02:33,00:17:00
13:02:52,00:18:41
13:03:19,N/A
13:04:11,00:18:10
13:04:27,N/A
13:05:08,N/A
13:05:11,N/A
13:05:25,00:16:48
13:05:42,N/A
13:06:10,N/A
13:07:18,00:26:30
13:07:31,00:16:08
13:07:35,00:17:24
13:07:51,00:22:34
13:07:57,N/A
13:08:25,N/A
13:08:50,N/A
13:09:30,00:18:17
13:09:40,N/A
13:09:56,N/A
13:10:21,N/A
13:10:27,N/A
13:10:54,00:18:34
13:11:06,00:20:11
13:11:07,N/A
13:11:07,N/A
13:11:08,N/A
13:13:01,00:18:44
13:13:27,N/A
13:13:51,N/A
13:13:53,N/A
13:15:05,00:17:18
13:15:25,00:18:55
13:15:35,00:17:22
13:16:17,00:19:40
13:16:36,00:18:31
13:16:44,00:18:16
13:18:25,00:21:05
13:18:57,00:21:21
13:19:23,00:18:28
13:19:29,00:18:59
13:21:08,00:17:41
13:21:58,00:19:00
13:22:00,00:26:39
13:22:39,00:17:54
13:23:35,00:20:43
13:23:37,N/A
13:23:45,00:20:30
13:23:55,N/A
13:24:11,N/A
13:24:16,N/A
13:24:21,N/A
13:24:21,N/A
13:24:29,N/A
13:24:31,N/A
13:24:59,N/A
13:25:02,00:17:09
13:25:05,N/A
13:25:16,N/A
13:25:36,N/A
13:25:53,N/A
13:26:20,N/A
13:26:28,N/A
13:26:31,N/A
13:26:35,N/A
13:26:41,N/A
13:27:08,N/A
13:28:10,00:15:58
13:28:17,N/A
13:28:24,N/A
13:28:47,N/A
13:29:02,00:17:07
13:29:22,N/A
13:29:30,00:16:57
13:29:52,N/A
13:30:17,N/A
13:30:22,N/A
13:30:35,00:17:00
13:30:40,N/A
13:31:07,N/A
13:31:08,N/A
13:31:20,00:16:05
13:31:25,N/A
13:31:37,N/A
13:31:41,N/A
13:31:53,00:19:22
13:32:33,00:16:49
13:33:07,00:16:40
13:33:54,00:17:11
13:34:06,N/A
13:34:25,00:20:33
13:34:40,N/A
13:34:56,N/A
13:36:12,00:17:34
13:36:29,00:17:06
13:36:35,00:16:30
13:36:41,N/A
13:37:49,N/A
13:38:20,00:17:11
13:38:59,00:15:58
13:39:30,00:18:43
13:42:00,00:14:53
13:42:45,00:15:20
13:42:59,00:13:58
13:42:59,00:15:34
13:43:22,00:15:44
13:43:30,N/A
13:43:45,N/A
13:45:17,00:16:22
13:45:20,00:15:04
13:45:26,00:15:19
13:45:29,N/A
13:45:32,N/A
13:46:01,N/A
13:46:05,N/A
13:46:18,00:17:34
13:46:19,N/A
13:46:50,00:15:47
13:47:05,N/A
13:47:05,N/A
13:47:08,N/A
13:47:44,00:15:13
13:47:52,00:16:15
13:48:05,N/A
13:48:09,N/A
13:48:56,00:14:43
13:49:13,N/A
13:49:32,00:17:43
13:49:35,N/A
13:49:39,N/A
13:49:46,N/A
13:50:00,00:15:37
13:50:28,N/A
13:52:13,00:15:51
13:52:27,00:13:37
13:52:36,N/A
13:52:54,N/A
13:53:24,00:15:57
13:53:31,N/A
13:53:32,N/A
13:54:11,00:20:29
13:54:58,00:13:34
13:55:26,00:15:16
13:55:44,00:16:12
13:55:48,00:19:48
13:56:56,00:19:18
13:57:48,00:15:26
13:58:04,N/A
13:58:42,00:16:53
13:59:01,00:17:00
14:00:12,00:18:13
14:00:26,00:18:15
14:00:39,00:18:59
14:02:36,00:15:05
14:03:05,00:17:02
14:03:38,00:17:03
14:03:58,00:17:47
14:05:01,00:18:29
14:05:09,00:17:54
14:05:46,00:19:42
14:05:58,00:21:16
14:06:45,00:20:15
14:08:18,00:17:32
14:08:30,00:18:33
14:10:38,00:16:01
14:12:54,00:16:15
14:14:10,00:17:00
14:16:07,00:11:52
14:16:52,00:12:44
14:17:13,00:15:06
14:20:08,00:14:06
14:25:57,00:08:49
14:27:22,00:05:27
14:27:28,00:06:11
14:29:17,00:07:24
14:31:10,00:04:51
14:31:44,00:04:37
14:31:46,00:03:55
14:32:05,00:05:17
14:35:13,00:02:35
14:40:43,00:02:52
14:40:55,00:01:58
14:41:50,00:04:35
14:43:51,00:01:42
14:44:12,00:01:52
14:52:28,00:02:38
14:52:59,00:01:32
14:54:54,00:02:34
14:54:58,00:07:02
14:55:47,00:02:56
14:58:17,00:05:47
15:00:28,00:03:00
15:01:39,00:03:07
15:02:39,00:02:02
15:02:59,00:01:59
15:03:47,00:01:41
15:04:12,00:08:42
15:08:16,00:03:04
15:09:54,00:02:30
