arrival_time,wait_time
10:32:49,00:01:37
10:48:08,00:01:22
10:48:44,00:01:27
10:49:48,00:03:12
10:50:12,00:02:34
10:51:38,00:02:41
10:52:24,00:01:59
10:52:48,00:01:50
10:57:16,00:01:29
11:01:45,00:01:38
11:01:49,00:02:40
11:03:25,00:01:43
11:03:44,00:01:16
11:06:27,00:01:05
11:06:30,00:01:43
11:06:33,00:03:35
11:07:06,00:03:19
11:09:10,00:06:34
11:09:55,00:02:11
11:10:19,00:02:03
11:11:32,00:01:19
11:14:31,00:01:22
11:14:54,00:01:42
11:16:23,00:01:24
11:16:38,00:01:54
11:16:41,00:01:35
11:16:59,00:03:16
11:18:00,00:02:17
11:18:36,00:01:47
11:18:51,00:04:43
11:19:17,00:06:18
11:19:24,00:03:05
11:19:34,00:05:36
11:20:17,00:05:40
11:20:21,00:05:58
11:21:32,00:06:11
11:21:37,00:07:39
11:22:20,00:08:25
11:22:29,00:10:59
11:23:25,00:07:30
11:23:25,00:09:32
11:24:01,00:08:57
11:25:36,00:09:05
11:25:36,00:09:56
11:27:05,00:17:29
11:27:23,00:10:12
11:28:53,00:09:56
11:29:28,00:09:53
11:30:36,00:10:40
11:31:12,00:09:31
11:31:38,00:14:09
11:32:28,00:14:16
11:33:07,00:13:25
11:33:57,00:14:28
11:34:13,00:14:47
11:34:42,00:17:37
11:35:36,00:15:12
11:36:14,00:17:42
11:36:36,00:15:24
11:36:43,00:18:28
11:37:07,00:18:18
11:37:39,00:17:54
11:38:55,00:19:24
11:39:04,00:18:59
11:39:11,N/A
11:40:11,00:18:36
11:41:02,00:19:15
11:42:12,00:18:47
11:43:05,N/A
11:43:17,N/A
11:43:19,N/A
11:43:40,N/A
11:43:47,N/A
11:44:17,N/A
11:44:47,00:18:38
11:44:51,N/A
11:45:03,N/A
11:47:21,00:14:43
11:47:38,00:15:39
11:50:15,00:14:55
11:50:43,00:18:53
11:52:10,00:14:01
11:54:50,00:12:11
11:55:49,00:15:11
11:56:00,00:12:56
11:57:06,00:13:59
11:58:20,00:16:24
11:59:01,00:13:15
11:59:04,00:14:08
11:59:23,00:15:56
11:59:57,00:17:20
12:01:22,00:15:07
12:02:01,00:15:18
12:02:01,00:16:43
12:02:14,00:17:07
12:02:32,N/A
12:02:37,N/A
12:03:13,N/A
12:10:19,00:08:22
12:12:17,00:10:44
12:13:38,00:09:33
