arrival_time,in_queue_time
10:40:57,00:00:00
10:46:01,00:00:00
10:53:42,00:00:00
10:53:50,00:00:00
10:56:41,00:00:00
10:59:19,00:00:00
10:59:27,00:00:00
11:03:03,00:00:00
11:07:09,00:00:00
11:07:19,00:00:00
11:07:20,00:00:00
11:08:01,00:00:59
11:08:02,00:01:54
11:08:37,00:02:55
11:10:07,00:01:56
11:10:47,00:01:59
11:11:30,00:01:56
11:11:43,00:02:13
11:11:53,00:03:08
11:13:55,00:02:01
11:14:25,00:03:38
11:15:59,00:03:15
11:17:01,00:02:53
11:19:00,00:03:28
11:20:06,00:02:49
11:20:11,00:02:51
11:20:59,00:03:41
11:21:15,00:04:09
11:22:36,00:03:17
11:23:38,00:02:46
11:26:17,00:01:27
11:26:37,00:01:41
11:27:24,00:02:13
11:27:32,00:02:38
11:28:11,00:03:51
11:29:07,00:03:02
11:30:30,00:03:16
11:30:44,00:03:10
11:31:56,00:03:39
11:34:07,00:03:22
11:34:16,00:03:39
11:34:35,00:04:59
11:34:36,00:05:38
11:34:43,00:06:45
11:34:49,00:06:54
11:35:51,00:06:59
11:37:04,00:06:55
11:37:44,00:07:22
11:38:05,00:07:16
11:38:08,00:08:56
11:38:38,00:10:04
11:39:20,00:11:28
11:39:43,00:11:50
11:41:48,00:10:44
11:42:19,00:11:22
11:42:36,00:11:25
11:45:42,00:09:13
11:45:46,00:09:37
11:45:47,00:11:01
11:47:09,00:10:18
11:47:18,00:12:15
11:47:35,00:11:59
11:47:40,00:14:06
11:47:46,00:14:03
11:48:31,00:14:40
11:48:42,N/A
11:50:51,00:13:27
11:52:50,00:12:10
11:53:51,00:13:20
11:56:42,00:10:30
11:57:19,00:10:50
11:57:55,00:10:21
11:58:17,00:12:50
11:58:22,00:12:54
11:58:32,00:13:46
11:58:54,00:14:09
11:59:34,00:14:13
12:02:48,00:11:58
12:05:45,00:09:26
12:07:45,00:08:25
12:09:16,00:06:56
12:11:12,00:05:23
12:11:25,00:05:35
12:14:27,00:03:24
12:18:47,00:00:00
12:20:36,00:00:00
12:22:25,00:00:00
12:23:19,00:00:00
12:25:55,00:00:00
12:27:02,00:00:00
12:27:48,00:00:00
12:29:16,00:00:30
12:29:44,00:00:06
12:31:32,00:00:00
12:34:30,00:00:00
12:35:19,00:00:00
12:35:35,00:00:21
12:37:37,00:00:00
12:38:20,00:00:00
12:39:38,00:00:00
12:39:40,00:00:00
12:40:05,00:00:34
12:41:31,00:00:00
12:42:06,00:00:00
12:44:00,00:00:00
12:44:11,00:00:00
12:45:10,00:00:00
12:45:32,00:00:08
12:48:04,00:00:33
12:48:45,00:02:35
12:48:48,00:02:32
12:50:13,00:03:46
12:50:14,00:03:53
12:50:40,00:05:27
12:50:42,00:06:32
12:51:18,00:06:26
12:52:47,00:07:51
12:53:34,00:07:49
12:54:52,00:06:57
12:54:57,00:06:56
12:56:11,00:07:42
12:56:24,00:07:33
12:56:54,00:07:28
12:56:54,00:08:53
12:56:59,00:10:41
12:57:50,00:12:38
12:59:13,00:13:48
12:59:22,00:14:06
13:00:01,00:15:35
13:00:24,00:15:16
13:00:40,00:15:13
13:02:49,00:14:06
13:03:25,00:14:03
13:03:41,00:15:53
13:03:55,00:15:57
13:04:17,00:17:06
13:04:19,00:18:14
13:04:34,00:18:07
13:04:51,N/A
13:04:52,N/A
13:05:05,N/A
13:05:33,N/A
13:05:52,00:17:32
13:06:43,N/A
13:07:32,N/A
13:07:37,N/A
