arrival_time,in_queue_time
10:45:21,00:00:00
10:51:14,00:00:00
10:52:59,00:01:13
11:00:01,00:00:00
11:03:53,00:00:00
11:05:32,00:00:00
11:07:27,00:00:40
11:07:52,00:02:23
11:09:53,00:01:47
11:10:09,00:05:03
11:10:17,00:07:01
11:10:22,00:10:05
11:10:50,00:10:53
11:13:06,00:10:16
11:13:11,N/A
11:15:20,00:11:05
11:15:22,N/A
11:15:34,N/A
11:16:31,N/A
11:16:38,N/A
11:17:09,N/A
11:21:25,00:07:34
11:22:32,00:14:07
11:24:00,00:14:39
11:25:22,00:15:52
11:25:41,N/A
11:27:05,00:16:47
11:27:19,N/A
11:28:18,N/A
11:28:36,N/A
11:30:48,00:16:45
11:30:56,N/A
11:31:27,N/A
11:31:55,N/A
11:32:15,N/A
11:35:47,N/A
11:36:37,N/A
11:37:46,00:13:14
11:38:26,N/A
11:39:31,00:13:49
11:39:35,N/A
11:39:44,N/A
11:39:47,N/A
11:41:34,00:15:22
11:42:28,N/A
11:42:42,N/A
11:43:00,N/A
11:43:33,N/A
11:44:33,00:13:31
11:44:37,N/A
11:46:43,N/A
11:47:23,N/A
11:48:19,00:12:20
11:48:24,N/A
11:49:36,N/A
11:50:31,N/A
11:52:12,00:10:00
11:53:00,N/A
11:56:38,00:07:48
11:56:45,N/A
11:56:55,N/A
11:57:18,00:09:46
11:57:35,N/A
11:57:36,N/A
12:00:33,00:10:06
12:00:50,00:11:52
12:04:10,00:12:51
12:07:21,00:12:07
12:09:50,00:13:30
12:12:44,00:11:25
12:14:20,00:11:31
12:15:50,N/A
12:18:03,00:11:50
12:20:27,00:11:54
12:22:08,N/A
12:22:42,N/A
12:24:49,00:09:04
12:25:20,00:12:51
12:29:25,00:12:28
12:31:39,00:13:09
12:34:27,00:12:19
12:35:24,00:16:25
12:36:01,N/A
12:38:15,00:16:43
12:38:25,N/A
12:39:16,N/A
12:39:25,N/A
12:41:13,N/A
12:41:32,N/A
12:42:18,00:14:16
12:42:23,N/A
12:45:07,00:14:50
12:45:14,N/A
12:47:28,00:14:40
12:48:34,N/A
12:50:18,N/A
12:50:59,N/A
12:53:05,00:10:23
12:53:29,N/A
12:53:35,N/A
12:54:54,N/A
12:55:11,00:09:37
12:55:24,N/A
12:56:06,N/A
12:56:41,00:10:30
12:58:32,N/A
12:59:58,00:11:25
13:00:51,N/A
13:00:57,N/A
13:00:58,N/A
13:02:08,N/A
13:03:43,00:10:10
13:04:12,00:10:40
13:04:48,N/A
13:06:04,N/A
13:06:04,00:10:34
13:08:16,00:10:31
13:08:28,N/A
13:09:30,N/A
13:09:38,N/A
13:10:40,N/A
13:12:22,00:08:18
13:12:59,N/A
13:13:15,N/A
13:14:24,00:08:05
13:16:14,00:09:43
13:17:58,00:10:20
13:18:05,N/A
13:18:31,N/A
13:18:44,N/A
13:19:35,00:09:56
13:19:47,N/A
13:19:52,N/A
13:20:51,00:11:00
13:21:18,N/A
13:23:56,00:09:09
13:24:01,N/A
13:24:46,N/A
13:25:15,N/A
13:25:35,N/A
13:26:53,00:09:52
13:27:35,N/A
13:27:40,N/A
13:28:45,00:11:45
13:28:56,N/A
13:29:12,N/A
13:29:14,N/A
13:31:19,00:10:39
13:32:43,00:10:20
13:32:51,N/A
13:32:54,N/A
13:33:57,00:10:09
13:34:39,N/A
13:34:51,N/A
13:34:54,N/A
13:35:01,N/A
13:35:49,N/A
13:36:43,N/A
13:38:39,00:08:24
13:39:15,N/A
13:39:24,N/A
13:40:47,00:07:38
13:41:14,N/A
13:42:50,00:10:34
13:43:04,00:12:34
13:44:08,00:13:35
13:44:14,N/A
13:45:35,N/A
13:45:39,N/A
13:45:47,N/A
13:46:04,N/A
13:47:03,N/A
13:48:53,00:10:06
13:49:15,00:11:38
13:49:23,N/A
13:50:42,N/A
13:52:12,N/A
13:52:30,N/A
13:53:21,N/A
13:53:31,00:09:14
13:54:13,N/A
13:54:53,N/A
13:55:04,N/A
13:57:10,00:08:56
13:59:31,00:09:05
14:01:17,00:09:15
14:02:23,00:10:43
14:03:48,00:11:43
14:04:27,N/A
14:04:54,N/A
14:05:03,N/A
14:07:53,00:10:01
14:07:59,N/A
14:08:18,N/A
14:08:25,N/A
14:12:34,00:06:56
14:13:58,00:07:03
14:14:40,00:08:47
14:14:45,N/A
14:22:14,00:05:41
14:24:59,00:05:18
14:27:41,00:04:25
14:29:08,00:04:40
14:30:16,00:05:46
14:30:18,00:08:47
14:38:50,00:03:19
14:42:04,00:01:49
14:44:16,00:00:54
14:50:31,00:00:00
14:50:49,00:04:37
14:55:02,00:04:19
14:55:22,00:04:55
15:05:43,00:00:00
15:06:08,00:02:57
15:07:29,00:04:13
15:09:04,00:04:32
15:10:08,00:05:10
15:11:57,00:05:15
15:15:52,00:02:38
15:17:43,00:03:37
15:18:33,00:04:45
15:21:50,00:03:05
15:22:33,00:04:29
15:23:06,00:05:16
15:26:35,00:05:33
15:27:38,00:06:46
15:29:10,00:07:37
15:30:07,00:07:46
15:32:57,00:05:36
15:33:44,00:08:47
15:35:03,00:11:25
15:35:42,N/A
15:37:27,00:11:37
15:38:00,00:14:07
15:38:33,N/A
15:39:12,00:15:05
15:39:19,N/A
15:40:24,N/A
15:43:34,00:14:17
15:45:37,N/A
15:45:51,N/A
15:46:00,N/A
15:46:20,N/A
15:47:24,00:18:52
15:47:32,N/A
15:47:47,N/A
15:49:05,00:21:11
15:50:57,N/A
15:50:58,N/A
15:51:52,N/A
15:53:30,00:20:20
15:54:24,00:20:53
15:54:55,N/A
15:58:42,00:19:04
15:58:46,N/A
16:01:25,N/A
16:02:41,N/A
16:05:03,N/A
16:06:12,N/A
16:06:18,00:12:58
16:07:44,N/A
16:07:55,N/A
16:08:55,N/A
16:09:17,N/A
16:09:28,N/A
16:10:06,N/A
16:12:18,00:08:13
16:15:43,00:06:08
16:16:49,00:08:51
16:17:24,N/A
16:19:53,00:09:32
16:20:08,00:10:36
16:22:06,00:11:31
16:27:13,00:08:03
16:27:43,00:09:15
16:28:54,N/A
16:29:08,N/A
16:30:50,00:08:49
16:30:52,00:10:56
16:32:20,N/A
16:34:21,00:08:48
16:35:26,00:14:03
16:37:33,00:16:55
16:38:19,N/A
16:42:38,00:14:34
16:43:18,00:16:41
16:44:14,00:19:16
16:45:30,N/A
16:47:13,N/A
16:47:37,N/A
16:50:46,00:16:00
16:52:00,N/A
16:53:08,N/A
16:55:35,00:13:41
16:57:43,00:13:40
17:01:32,00:12:33
17:02:28,N/A
17:02:51,N/A
17:02:59,N/A
17:04:57,00:11:07
17:07:27,00:11:44
17:09:58,00:10:36
17:10:23,N/A
17:10:35,N/A
17:13:29,00:09:19
17:15:48,00:09:23
17:19:25,00:07:23
17:19:56,00:09:29
17:19:58,N/A
17:20:46,00:11:44
17:20:52,N/A
17:22:26,N/A
17:23:37,00:11:16
17:24:58,N/A
17:25:29,00:11:43
17:25:55,N/A
17:26:09,N/A
17:29:17,00:10:23
17:30:04,00:10:54
17:31:33,N/A
17:31:43,N/A
17:32:40,00:09:25
17:33:24,N/A
17:33:54,N/A
17:36:32,00:07:17
17:38:07,00:11:42
17:39:30,N/A
17:40:48,00:10:13
17:43:43,00:08:31
17:43:58,00:10:56
17:44:27,00:14:20
17:46:16,N/A
17:47:03,N/A
17:48:26,N/A
17:48:33,N/A
17:49:52,00:11:18
17:50:34,N/A
17:50:54,N/A
17:51:55,00:12:25
17:53:53,00:12:07
17:57:26,00:09:47
17:57:43,N/A
18:02:44,00:07:58
18:06:12,00:08:01
18:09:28,00:05:58
18:16:44,00:00:18
18:17:09,00:03:04
18:17:38,00:08:11
18:22:02,00:05:29
18:33:19,00:00:00
18:34:49,00:00:31
18:40:41,00:00:00
