time,length
00:00:00,0
10:45:21,1
10:45:21,0
10:51:14,1
10:51:14,0
10:52:59,1
10:54:12,0
11:00:01,1
11:00:01,0
11:03:53,1
11:03:53,0
11:05:32,1
11:05:32,0
11:07:27,1
11:07:52,2
11:08:07,1
11:09:53,2
11:10:09,3
11:10:15,2
11:10:17,3
11:10:22,4
11:10:50,5
11:11:40,4
11:13:06,5
11:15:12,4
11:15:20,5
11:17:18,4
11:20:27,3
11:21:25,4
11:21:43,3
11:22:32,4
11:23:22,3
11:24:00,4
11:25:22,5
11:26:25,4
11:27:05,5
11:28:59,4
11:30:48,5
11:36:39,4
11:37:46,5
11:38:39,4
11:39:31,5
11:41:14,4
11:41:34,5
11:43:52,4
11:44:33,5
11:47:33,4
11:48:19,5
11:51:00,4
11:52:12,5
11:53:20,4
11:56:38,5
11:56:56,4
11:57:18,5
11:58:04,4
12:00:33,5
12:00:39,4
12:00:50,5
12:02:12,4
12:04:10,5
12:04:26,4
12:07:04,3
12:07:21,4
12:09:50,5
12:10:39,4
12:12:42,3
12:12:44,4
12:14:20,5
12:17:01,4
12:18:03,5
12:19:28,4
12:20:27,5
12:23:20,4
12:24:09,3
12:24:49,4
12:25:20,5
12:25:51,4
12:29:25,5
12:29:53,4
12:31:39,5
12:32:21,4
12:33:53,3
12:34:27,4
12:35:24,5
12:38:11,4
12:38:15,5
12:41:53,4
12:42:18,5
12:44:48,4
12:45:07,5
12:46:46,4
12:47:28,5
12:51:49,4
12:53:05,5
12:54:58,4
12:55:11,5
12:56:34,4
12:56:41,5
12:59:57,4
12:59:58,5
13:02:08,4
13:03:28,3
13:03:43,4
13:04:12,5
13:04:48,4
13:06:04,5
13:07:11,4
13:08:16,5
13:11:23,4
13:12:22,5
13:13:53,4
13:14:24,5
13:14:52,4
13:16:14,5
13:16:38,4
13:17:58,5
13:18:47,4
13:19:35,5
13:20:40,4
13:20:51,5
13:22:29,4
13:23:56,5
13:25:57,4
13:26:53,5
13:28:18,4
13:28:45,5
13:29:31,4
13:31:19,5
13:31:51,4
13:32:43,5
13:33:05,4
13:33:57,5
13:36:45,4
13:38:39,5
13:40:30,4
13:40:47,5
13:41:58,4
13:42:50,5
13:43:03,4
13:43:04,5
13:44:06,4
13:44:08,5
13:47:03,4
13:48:25,3
13:48:53,4
13:49:15,5
13:53:24,4
13:53:31,5
13:55:38,4
13:57:10,5
13:57:43,4
13:58:59,3
13:59:31,4
14:00:53,3
14:01:17,4
14:02:23,5
14:02:45,4
14:03:48,5
14:06:06,4
14:07:53,5
14:08:36,4
14:10:32,3
14:12:34,4
14:13:06,3
14:13:58,4
14:14:40,5
14:15:31,4
14:17:54,3
14:19:30,2
14:21:01,1
14:22:14,2
14:23:27,1
14:24:59,2
14:27:41,3
14:27:55,2
14:29:08,3
14:30:16,4
14:30:17,3
14:30:18,4
14:32:06,3
14:33:48,2
14:36:02,1
14:38:50,2
14:39:05,1
14:42:04,2
14:42:09,1
14:43:53,0
14:44:16,1
14:45:10,0
14:50:31,1
14:50:31,0
14:50:49,1
14:55:02,2
14:55:22,3
14:55:26,2
14:59:21,1
15:00:17,0
15:05:43,1
15:05:43,0
15:06:08,1
15:07:29,2
15:09:04,3
15:09:05,2
15:10:08,3
15:11:42,2
15:11:57,3
15:13:36,2
15:15:18,1
15:15:52,2
15:17:12,1
15:17:43,2
15:18:30,1
15:18:33,2
15:21:20,1
15:21:50,2
15:22:33,3
15:23:06,4
15:23:18,3
15:24:55,2
15:26:35,3
15:27:02,2
15:27:38,3
15:28:22,2
15:29:10,3
15:30:07,4
15:32:08,3
15:32:57,4
15:33:44,5
15:34:24,4
15:35:03,5
15:36:47,4
15:37:27,5
15:37:53,4
15:38:00,5
15:38:33,4
15:39:12,5
15:42:31,4
15:43:34,5
15:46:28,4
15:47:24,5
15:49:04,4
15:49:05,5
15:52:07,4
