time,length
00:00:00,0
10:31:28,1
10:31:28,0
10:42:16,1
10:42:16,0
10:53:04,1
10:53:04,0
10:54:15,1
10:54:15,0
10:56:57,1
10:56:57,0
11:00:00,1
11:00:00,0
11:00:27,1
11:00:27,0
11:00:58,1
11:00:58,0
11:01:02,1
11:02:26,0
11:03:40,1
11:03:40,0
11:06:11,1
11:06:11,0
11:06:39,1
11:06:39,0
11:09:36,1
11:09:36,0
11:10:04,1
11:10:04,0
11:10:18,1
11:10:18,0
11:12:38,1
11:12:38,0
11:14:11,1
11:14:11,0
11:14:32,1
11:14:32,0
11:14:42,1
11:14:55,2
11:15:24,3
11:15:29,2
11:16:09,3
11:16:17,4
11:16:20,3
11:17:04,4
11:17:07,5
11:17:47,6
11:17:58,5
11:18:17,4
11:19:19,5
11:19:19,6
11:20:12,7
11:20:57,8
11:21:27,9
11:21:28,10
11:21:56,9
11:22:22,10
11:22:44,9
11:22:47,10
11:23:16,11
11:23:25,10
11:23:35,11
11:24:01,10
11:24:11,11
11:24:34,12
11:25:22,13
11:25:45,12
11:25:51,13
11:26:10,14
11:26:16,13
11:26:36,14
11:26:48,13
11:28:03,14
11:28:06,13
11:28:53,14
11:29:20,15
11:29:40,14
11:30:04,15
11:31:29,14
11:31:36,15
11:32:51,14
11:33:03,13
11:33:57,12
11:34:41,11
11:34:57,10
11:35:00,9
11:35:27,10
11:35:33,11
11:35:42,12
11:35:44,13
11:35:50,14
11:35:53,15
11:36:46,14
11:36:59,15
11:37:02,14
11:37:31,15
11:38:35,14
11:38:51,15
11:40:38,14
11:40:44,15
11:40:44,14
11:41:10,15
11:42:23,14
11:42:29,15
11:44:04,14
11:44:08,13
11:44:32,14
11:45:01,15
11:45:37,14
11:45:57,15
11:47:34,14
11:48:34,13
11:49:14,14
11:49:30,15
11:49:56,14
11:49:58,15
11:51:00,14
11:51:32,15
11:51:35,14
11:52:16,15
11:52:40,14
11:52:41,15
11:53:42,14
11:53:48,15
11:55:21,14
11:55:23,13
11:56:09,14
11:57:21,13
11:57:27,12
11:57:39,13
11:58:05,14
11:58:12,15
11:59:03,14
11:59:54,15
11:59:54,14
12:00:25,13
12:01:07,14
12:02:28,13
12:02:35,14
12:02:39,13
12:04:08,12
12:04:08,11
12:04:48,12
12:05:07,13
12:05:24,12
12:06:06,13
12:06:11,12
12:06:16,11
12:08:46,10
12:09:27,9
12:09:46,10
12:10:40,9
12:12:24,8
12:12:39,7
12:12:41,8
12:13:25,9
12:13:43,10
12:13:45,11
12:14:33,10
12:14:37,9
12:15:23,8
12:17:26,7
12:18:03,6
12:18:35,5
12:19:40,6
12:20:40,5
12:20:41,4
12:20:56,3
12:22:32,4
12:23:33,3
12:24:24,2
12:25:06,3
12:25:33,2
12:25:53,1
12:27:43,2
12:27:43,3
12:27:50,2
12:28:00,1
12:28:09,0
12:28:27,1
12:29:26,0
12:29:30,1
12:30:19,0
12:31:42,1
12:31:42,0
12:32:17,1
12:32:17,0
12:33:12,1
12:33:12,0
12:35:16,1
12:35:16,0
12:35:46,1
12:35:51,0
12:36:50,1
12:36:50,0
12:38:25,1
12:38:25,0
12:38:32,1
12:39:01,2
12:40:13,1
12:40:36,0
12:42:00,1
12:42:00,0
12:42:32,1
12:42:40,0
12:43:07,1
12:43:23,2
12:44:23,1
12:44:34,2
12:44:57,3
12:45:05,4
12:46:12,3
12:46:20,2
12:47:53,1
12:47:54,2
12:48:28,3
12:48:35,2
12:49:02,3
12:49:36,4
12:49:49,5
12:49:49,4
12:50:04,5
12:50:11,4
12:50:52,5
12:51:12,6
12:51:15,7
12:52:15,8
12:52:19,9
12:52:28,8
12:52:37,9
12:52:54,8
12:54:01,7
12:54:02,8
12:54:02,9
12:54:13,10
12:55:25,11
12:55:39,10
12:56:00,11
12:56:18,12
12:56:22,11
12:57:22,10
12:57:38,9
12:57:49,8
12:58:46,9
12:59:23,8
12:59:31,7
12:59:38,8
12:59:51,9
12:59:52,10
13:00:58,9
13:01:16,10
13:01:23,11
13:01:34,12
13:01:47,13
13:02:04,14
13:02:40,13
13:02:59,14
13:03:10,15
13:03:56,14
13:04:12,15
13:04:39,14
13:05:02,15
13:05:16,14
13:06:03,15
13:06:12,14
13:06:36,15
13:07:40,14
13:07:51,13
13:07:52,14
13:08:15,15
13:10:04,14
13:10:17,13
13:10:41,12
13:11:15,13
13:12:10,14
13:12:23,15
13:12:43,14
13:12:52,13
13:13:05,14
13:13:40,15
13:14:33,14
13:14:49,13
13:15:10,14
13:15:35,15
13:16:51,14
13:17:10,15
13:17:36,14
13:18:43,13
13:19:20,14
13:19:34,15
13:20:16,14
13:20:28,15
13:20:29,14
13:20:32,15
13:20:41,14
13:20:44,15
13:21:42,14
13:22:26,15
13:23:34,14
13:23:50,15
13:23:56,14
13:23:59,15
13:24:17,14
13:24:18,15
13:25:09,14
13:25:09,13
13:25:10,12
13:25:28,13
13:25:56,14
13:26:02,15
13:26:17,14
13:26:28,15
13:29:42,14
13:30:03,13
13:31:04,14
13:31:04,15
13:32:01,14
13:32:09,15
13:33:12,14
13:33:23,15
13:33:37,14
13:34:01,15
13:34:43,14
13:35:06,15
13:35:58,14
13:36:21,13
13:36:25,14
13:36:47,15
13:36:51,14
13:37:04,15
13:38:26,14
13:38:35,13
13:39:51,14
13:39:54,15
13:40:01,14
13:40:30,15
13:41:01,14
13:41:04,13
13:41:15,14
13:41:21,15
13:42:25,14
13:42:39,15
13:43:39,14
13:44:10,15
13:44:51,14
13:45:10,15
13:45:34,14
13:45:37,15
13:46:04,14
13:46:28,15
13:46:28,14
13:48:07,13
13:48:20,14
13:49:33,15
13:50:28,14
13:50:48,15
13:51:28,14
13:52:22,15
13:52:44,14
13:53:34,13
13:53:45,14
13:53:58,13
13:54:16,14
13:55:44,13
13:55:47,14
13:56:22,13
13:57:11,14
13:58:02,13
13:59:05,12
13:59:06,11
13:59:31,12
13:59:51,13
13:59:53,12
14:00:34,11
14:01:11,10
14:01:43,11
14:01:51,12
14:02:15,13
14:02:37,14
14:03:10,13
14:04:20,12
14:05:04,11
14:05:24,12
14:05:28,13
14:05:53,14
14:05:57,13
14:07:01,14
14:07:33,15
14:07:52,14
14:08:20,13
14:08:20,12
14:08:20,13
14:08:29,14
14:08:30,15
14:09:42,14
14:10:15,13
14:11:18,12
14:12:47,11
14:12:51,10
14:13:02,11
14:13:41,12
14:13:41,11
14:14:39,12
14:14:47,11
14:15:21,10
14:16:02,11
14:16:49,12
14:17:14,11
14:17:40,10
14:18:25,11
14:19:05,10
14:20:12,9
14:20:14,8
14:21:56,7
14:22:45,6
14:22:55,5
14:23:31,6
14:24:55,7
14:25:13,8
14:25:26,7
14:26:18,8
14:26:41,7
14:27:17,6
14:27:23,5
14:29:45,6
14:29:45,5
14:31:04,4
14:31:12,5
14:31:18,4
14:32:04,3
14:33:47,2
14:35:12,1
14:36:20,2
14:36:56,1
14:37:26,0
14:37:50,1
14:38:33,0
14:40:32,1
14:40:32,0
14:48:20,1
14:48:20,0
14:52:53,1
14:52:53,0
14:54:49,1
14:54:49,0
14:54:50,1
14:54:50,0
14:55:50,1
14:55:50,0
14:56:58,1
14:57:13,0
14:58:12,1
14:59:12,0
15:01:36,1
15:01:36,0
15:03:20,1
15:03:20,0
15:05:42,1
15:05:42,0
15:05:59,1
15:05:59,0
15:07:05,1
15:07:05,0
15:10:05,1
15:10:05,0
15:11:08,1
15:11:08,0
