group_id,service_time
4,00:01:42
7,00:03:00
12,00:04:17
17,00:05:01
21,00:03:07
24,00:02:00
25,00:02:25
27,00:01:34
28,00:01:01
41,00:04:04
43,00:01:48
44,00:05:28
45,00:01:04
48,00:05:50
51,00:03:39
52,00:02:08
72,00:05:25
73,00:02:24
84,00:07:35
102,00:02:13
104,00:01:49
109,00:02:17
116,00:03:39
118,00:04:45
123,00:01:57
131,00:03:56
138,00:06:57
143,00:02:04
148,00:03:19
149,00:02:21
150,00:04:53
151,00:01:36
155,00:02:21
161,00:06:12
166,00:03:27
167,00:00:53
168,00:03:04
178,00:05:02
179,00:03:19
187,00:02:49
194,00:00:38
197,00:00:56
200,00:02:04
201,00:03:31
211,00:02:24
215,00:03:15
221,00:01:22
232,00:03:48
238,00:04:03
241,00:03:08
247,00:02:30
250,00:02:44
254,00:01:45
267,00:03:49
269,00:05:23
288,00:02:06
293,00:03:19
294,00:01:11
304,00:02:05
305,00:00:53
321,00:04:51
327,00:01:42
332,00:01:17
339,00:04:30
348,00:01:49
353,00:02:09
357,00:01:40
372,00:02:02
374,00:02:10
377,00:01:51
381,00:01:04
382,00:04:55
387,00:01:16
388,00:04:08
391,00:01:44
392,00:02:55
397,00:09:07
402,00:03:45
406,00:02:41
408,00:02:48
409,00:00:52
410,00:04:02
416,00:02:51
418,00:03:38
419,00:03:52
426,00:05:06
430,00:01:00
432,00:05:19
433,00:02:34
434,00:01:16
438,00:01:03
442,00:03:01
443,00:01:23
445,00:02:45
451,00:03:22
455,00:03:36
458,00:04:40
459,00:00:45
463,00:09:31
480,00:03:26
481,00:13:57
482,00:03:00
510,00:03:53
520,00:02:56
522,00:04:11
524,00:01:55
525,00:01:10
533,00:02:47
535,00:03:47
539,00:01:49
543,00:02:40
546,00:02:23
552,00:02:39
555,00:04:33
561,00:03:08
563,00:02:46
564,00:05:31
567,00:02:30
571,00:05:32
576,00:04:24
578,00:02:21
579,00:03:18
582,00:01:16
588,00:02:47
590,00:07:31
602,00:04:53
604,00:07:18
608,00:01:17
621,00:03:40
622,00:04:57
631,00:01:37
633,00:05:17
635,00:03:59
638,00:07:08
642,00:00:49
651,00:02:18
653,00:01:07
655,00:01:08
656,00:02:05
658,00:01:38
659,00:00:39
660,00:01:14
662,00:01:25
