arrival_time,in_queue_time
10:01:26,00:00:00
10:30:42,00:00:00
10:37:43,00:00:00
10:41:56,00:00:00
10:44:10,00:00:00
10:48:16,00:00:00
10:51:29,00:00:00
10:54:13,00:00:00
10:54:52,00:00:00
10:54:59,00:00:15
10:55:21,00:01:33
10:56:49,00:00:24
10:57:16,00:00:38
10:59:33,00:00:00
11:00:48,00:00:00
11:02:17,00:00:00
11:02:48,00:00:00
11:03:02,00:00:00
11:03:51,00:00:49
11:04:23,00:01:01
11:04:44,00:01:10
11:06:10,00:01:39
11:06:49,00:03:00
11:07:36,00:02:22
11:08:25,00:03:00
11:08:32,00:03:49
11:10:13,00:02:40
11:10:20,00:03:01
11:10:22,00:04:28
11:10:34,00:04:44
11:10:43,00:05:11
11:11:00,00:05:54
11:11:32,00:06:56
11:11:42,00:07:08
11:12:51,00:08:03
11:13:56,00:07:26
11:14:54,00:08:02
11:14:59,00:08:44
11:15:07,00:09:37
11:16:48,00:08:01
11:16:49,00:08:54
11:17:00,00:08:45
11:17:07,00:09:13
11:17:47,00:09:42
11:19:23,00:09:12
11:19:36,00:09:53
11:20:15,00:09:34
11:20:19,00:11:30
11:20:37,00:11:20
11:20:45,N/A
11:20:49,N/A
11:21:49,00:10:15
11:22:01,00:11:37
11:22:09,N/A
11:22:15,N/A
11:22:37,N/A
11:23:01,00:11:11
11:24:49,00:10:26
11:25:15,00:11:29
11:25:15,00:12:32
11:25:18,N/A
11:25:27,N/A
11:25:28,N/A
11:26:40,00:11:50
11:27:52,00:13:34
11:27:54,00:13:34
11:27:57,00:13:48
11:28:04,N/A
11:28:14,N/A
11:28:18,N/A
11:28:26,N/A
11:29:20,00:13:36
11:30:39,00:12:30
11:31:10,N/A
11:31:10,00:13:31
11:31:19,N/A
11:31:22,N/A
11:31:34,N/A
11:31:39,N/A
11:32:03,00:13:33
11:32:12,00:14:39
11:32:16,00:14:42
11:32:20,N/A
11:32:56,N/A
11:33:18,N/A
11:33:57,00:15:07
11:34:48,00:14:27
11:35:43,00:14:44
11:36:16,N/A
11:36:25,N/A
11:36:33,N/A
11:36:42,N/A
11:37:27,00:14:41
11:37:36,N/A
11:38:32,00:15:45
11:39:43,00:14:46
11:39:54,N/A
11:39:54,N/A
11:40:02,N/A
11:40:32,N/A
11:40:53,N/A
11:41:10,N/A
11:41:21,N/A
11:41:55,00:13:07
11:43:44,00:13:06
11:43:49,00:13:24
11:43:59,00:15:08
11:43:59,00:13:46
11:44:54,00:14:57
11:45:25,N/A
11:46:32,00:14:24
11:47:07,00:15:25
11:48:14,00:14:55
11:48:41,N/A
11:49:06,00:14:03
11:49:20,00:14:35
11:51:10,00:14:39
11:51:11,N/A
11:52:59,00:13:30
11:53:31,N/A
11:54:35,00:12:13
11:54:52,00:12:50
11:55:15,00:13:26
11:55:17,N/A
11:55:49,N/A
11:56:12,N/A
11:57:18,00:11:27
11:57:25,00:13:49
11:57:43,N/A
11:58:07,00:15:08
11:58:14,N/A
11:59:50,00:13:40
12:01:45,00:11:50
12:02:05,00:12:22
12:04:12,00:11:05
12:05:22,00:11:26
12:05:40,00:11:46
12:05:43,00:11:59
12:07:13,00:12:45
12:08:15,00:14:07
12:09:03,00:13:22
12:10:35,00:13:48
12:10:45,00:14:27
12:11:03,00:14:33
12:11:33,00:15:05
12:12:50,N/A
12:17:31,00:10:11
12:18:59,00:09:18
12:21:56,00:07:50
12:23:06,00:06:42
12:23:56,00:06:58
12:24:54,00:06:28
12:25:10,00:06:40
12:25:52,00:07:51
12:27:11,00:06:40
12:27:14,00:07:09
12:27:40,00:07:18
12:28:33,00:07:31
12:29:27,00:07:31
12:30:20,00:07:16
12:31:08,00:09:49
12:31:48,00:10:40
12:33:18,00:10:10
12:34:10,00:11:07
12:35:32,00:11:37
12:36:05,00:11:57
12:36:44,00:11:29
12:36:58,00:11:48
12:37:31,00:12:49
12:37:51,00:13:18
12:38:21,00:13:08
12:40:03,00:12:25
12:40:33,00:13:31
12:40:55,00:13:38
12:41:18,00:13:34
12:44:01,00:13:00
12:45:04,00:12:48
12:45:39,00:13:18
12:45:46,00:13:40
12:45:59,N/A
12:46:37,N/A
12:46:55,N/A
12:47:34,00:12:42
12:48:08,00:13:13
12:48:35,00:12:55
12:48:44,N/A
12:50:28,00:11:52
12:50:57,00:11:57
12:51:39,00:11:53
12:52:14,00:13:08
12:52:39,00:12:57
12:52:40,N/A
12:53:30,N/A
12:54:25,00:11:56
12:55:16,00:13:09
12:55:17,00:14:04
12:55:18,N/A
12:55:30,N/A
12:55:46,N/A
12:56:59,N/A
12:57:27,00:11:55
12:58:12,00:11:17
12:58:38,N/A
12:58:46,N/A
12:59:05,00:11:56
13:00:08,00:11:27
13:00:10,N/A
13:00:18,00:11:40
13:00:25,N/A
13:00:33,N/A
13:01:16,N/A
13:01:18,N/A
13:01:35,00:11:17
13:01:41,00:14:23
13:02:00,N/A
13:02:37,00:14:03
13:03:25,00:14:56
13:04:06,00:15:25
13:04:25,N/A
13:04:40,N/A
13:05:21,N/A
13:05:45,00:14:09
13:05:54,00:14:01
13:05:56,N/A
13:06:06,N/A
13:06:08,N/A
13:06:29,00:14:48
13:06:39,N/A
13:06:40,N/A
13:06:42,N/A
13:08:30,00:13:04
13:08:45,N/A
13:08:52,N/A
13:09:06,N/A
13:10:00,00:12:34
13:10:38,00:13:03
13:11:08,00:13:20
13:11:52,00:14:57
13:11:57,00:15:30
13:13:02,00:16:08
13:13:43,00:17:09
13:14:07,N/A
13:14:48,N/A
13:15:26,N/A
13:15:32,N/A
13:15:52,N/A
13:15:54,N/A
13:16:00,N/A
13:16:26,00:15:06
13:17:08,00:16:28
13:17:11,N/A
13:17:26,N/A
13:17:31,N/A
13:17:52,N/A
13:17:53,N/A
13:18:27,00:16:33
13:18:41,N/A
13:19:14,N/A
13:19:32,00:15:49
13:19:49,N/A
13:19:52,N/A
13:20:14,00:15:27
13:20:40,00:16:48
13:20:55,N/A
13:20:58,N/A
13:21:09,N/A
13:21:13,N/A
13:21:47,00:16:04
13:21:54,00:16:01
13:22:01,N/A
13:22:07,N/A
13:23:03,00:16:54
13:23:04,N/A
13:23:04,N/A
13:23:36,N/A
13:24:27,00:16:01
13:24:36,00:18:14
13:24:53,N/A
13:25:09,N/A
13:25:44,N/A
13:26:58,00:15:59
13:27:16,N/A
13:27:43,00:16:03
13:27:44,N/A
13:28:38,N/A
13:28:49,N/A
13:29:01,N/A
13:29:05,N/A
13:29:25,00:15:25
13:29:39,N/A
13:30:36,N/A
13:30:38,N/A
13:30:55,00:17:02
13:31:10,N/A
13:31:59,00:17:10
13:32:04,N/A
13:32:58,N/A
13:34:26,00:15:07
13:35:30,00:15:44
13:35:55,00:16:12
13:35:57,00:16:57
13:36:22,N/A
13:36:25,N/A
13:36:41,N/A
13:37:15,N/A
13:37:22,N/A
13:37:24,N/A
13:37:44,00:15:26
13:38:13,00:15:05
13:38:16,00:15:38
13:39:14,N/A
13:39:32,N/A
13:39:40,N/A
13:40:25,00:14:23
13:41:12,00:15:25
13:41:19,N/A
13:41:22,N/A
13:41:36,N/A
13:42:50,N/A
13:43:34,00:13:03
13:43:51,00:13:48
13:44:35,00:13:44
13:44:43,N/A
13:44:58,00:13:52
13:45:04,N/A
13:45:06,N/A
13:45:26,N/A
13:46:08,N/A
13:47:25,N/A
13:47:44,N/A
13:47:45,N/A
13:47:47,N/A
13:48:05,00:11:31
13:48:21,N/A
13:48:32,N/A
13:49:21,00:11:16
13:49:26,N/A
13:49:52,00:11:28
13:50:23,N/A
13:50:36,N/A
13:51:28,00:12:00
13:52:01,N/A
13:52:20,00:12:07
13:52:31,N/A
13:53:08,00:11:51
13:53:43,00:11:33
13:53:56,00:14:36
13:54:03,00:14:54
13:54:17,N/A
13:54:30,N/A
13:54:38,N/A
13:54:38,N/A
13:55:11,00:14:25
13:56:37,N/A
13:56:50,00:13:23
13:56:57,00:13:40
13:57:02,N/A
13:57:15,N/A
13:57:33,N/A
13:57:58,00:13:20
13:58:38,00:13:48
13:58:59,00:13:32
13:59:51,00:14:02
14:01:22,00:12:32
14:01:38,00:12:57
14:02:01,N/A
14:02:43,N/A
14:04:16,00:11:22
14:04:23,N/A
14:04:59,00:10:51
14:05:36,00:10:50
14:05:42,00:11:45
14:06:58,N/A
14:07:33,N/A
14:08:03,N/A
14:08:19,N/A
14:08:31,N/A
14:08:53,00:09:03
14:09:14,00:09:14
14:12:19,00:06:39
14:12:33,00:08:05
14:14:30,00:07:12
14:14:37,00:07:33
14:16:32,00:06:50
14:16:51,00:08:54
14:16:54,00:09:43
14:17:32,00:09:27
14:18:26,00:12:19
14:18:40,00:12:12
14:19:15,00:12:03
14:20:43,00:11:48
14:20:43,00:11:18
14:24:28,00:09:38
14:29:16,00:05:11
14:29:42,00:05:14
14:32:29,00:03:31
14:33:28,00:03:12
14:36:40,00:02:35
14:38:47,00:01:37
14:44:13,00:00:00
14:46:18,00:00:00
14:47:05,00:00:00
14:51:23,00:00:00
14:54:35,00:00:00
14:55:06,00:00:00
14:56:14,00:00:00
14:56:42,00:00:00
14:59:21,00:00:00
15:00:58,00:00:00
15:01:34,00:00:00
15:06:13,00:00:00
15:07:24,00:00:00
15:07:37,00:00:00
15:08:13,00:00:03
15:10:29,00:00:00
15:11:04,00:00:11
15:12:08,00:00:10
15:13:56,00:00:00
15:15:36,00:00:00
15:16:02,00:00:08
15:16:05,00:00:47
15:16:40,00:00:46
15:17:24,00:02:24
15:17:29,00:02:44
15:17:51,00:02:47
15:20:46,00:01:07
15:21:40,00:00:59
15:22:26,00:01:19
15:22:30,00:03:54
15:23:38,00:03:23
15:24:04,00:03:54
15:24:41,00:04:17
15:25:38,00:03:36
15:25:40,00:04:34
15:25:48,00:05:36
15:26:49,00:04:37
15:27:28,00:05:20
15:30:37,00:02:50
