group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,1,Served,10:00 - 10:10,10:01:26,00:00:00,10:01:26,00:02:17,00:02:17,h1
2,1,Served,10:30 - 10:40,10:37:43,00:00:00,10:37:43,00:05:51,00:05:51,h1
3,1,Served,10:30 - 10:40,10:30:42,00:00:00,10:30:42,00:02:58,00:02:58,h1
4,2,Served,10:40 - 10:50,10:41:56,00:00:00,10:41:56,00:01:42,00:01:42,k1
5,1,Served,10:40 - 10:50,10:48:16,00:00:00,10:48:16,00:01:13,00:01:13,h1
6,1,Served,10:40 - 10:50,10:44:10,00:00:00,10:44:10,00:02:13,00:02:13,h1
7,1,Served,10:50 - 11:00,10:54:13,00:00:00,10:54:13,00:03:00,00:03:00,k1
8,1,Served,10:50 - 11:00,10:51:29,00:00:00,10:51:29,00:03:45,00:03:45,h1
9,1,Served,10:50 - 11:00,10:54:52,00:00:00,10:54:52,00:02:02,00:02:02,k2
10,1,Served,10:50 - 11:00,10:57:16,00:00:38,10:57:54,00:02:24,00:03:02,h1
11,1,Served,10:50 - 11:00,10:54:59,00:00:15,10:55:14,00:02:40,00:02:55,h1
12,1,Served,10:50 - 11:00,10:56:49,00:00:24,10:57:13,00:04:17,00:04:41,k1
13,1,Served,10:50 - 11:00,10:55:21,00:01:33,10:56:54,00:01:02,00:02:35,k2
14,2,Served,10:50 - 11:00,10:59:33,00:00:00,10:59:33,00:02:46,00:02:46,k2
15,1,Served,11:00 - 11:10,11:02:48,00:00:00,11:02:48,00:01:52,00:01:52,k2
16,1,Served,11:00 - 11:10,11:04:44,00:01:10,11:05:54,00:06:59,00:08:09,k2
17,3,Served,11:00 - 11:10,11:06:49,00:03:00,11:09:49,00:05:01,00:08:01,k1
18,1,Served,11:00 - 11:10,11:08:32,00:03:49,11:12:21,00:01:00,00:04:49,h1
19,2,Served,11:00 - 11:10,11:08:25,00:03:00,11:11:25,00:00:56,00:03:56,h1
20,3,Served,11:00 - 11:10,11:00:48,00:00:00,11:00:48,00:02:03,00:02:03,h1
21,1,Served,11:00 - 11:10,11:02:17,00:00:00,11:02:17,00:03:07,00:03:07,k1
22,2,Served,11:00 - 11:10,11:03:02,00:00:00,11:03:02,00:06:56,00:06:56,h1
23,1,Served,11:00 - 11:10,11:03:51,00:00:49,11:04:40,00:01:14,00:02:03,k2
24,2,Served,11:00 - 11:10,11:06:10,00:01:39,11:07:49,00:02:00,00:03:39,k1
25,1,Served,11:00 - 11:10,11:04:23,00:01:01,11:05:24,00:02:25,00:03:26,k1
26,2,Served,11:00 - 11:10,11:07:36,00:02:22,11:09:58,00:01:27,00:03:49,h1
27,1,Served,11:10 - 11:20,11:13:56,00:07:26,11:21:22,00:01:34,00:09:00,k1
28,2,Served,11:10 - 11:20,11:15:07,00:09:37,11:24:44,00:01:01,00:10:38,k1
29,1,Served,11:10 - 11:20,11:17:07,00:09:13,11:26:20,00:01:09,00:10:22,k2
30,1,Served,11:10 - 11:20,11:19:23,00:09:12,11:28:35,00:03:14,00:12:26,h1
31,1,Served,11:10 - 11:20,11:10:20,00:03:01,11:13:21,00:01:57,00:04:58,h1
32,1,Served,11:10 - 11:20,11:11:32,00:06:56,11:18:28,00:05:15,00:12:11,h1
33,2,Served,11:10 - 11:20,11:11:42,00:07:08,11:18:50,00:02:04,00:09:12,k2
34,1,Served,11:10 - 11:20,11:10:34,00:04:44,11:15:18,00:01:36,00:06:20,h1
35,1,Served,11:10 - 11:20,11:12:51,00:08:03,11:20:54,00:03:55,00:11:58,k2
36,1,Served,11:10 - 11:20,11:19:36,00:09:53,11:29:29,00:02:35,00:12:28,k2
37,1,Served,11:10 - 11:20,11:14:59,00:08:44,11:23:43,00:02:00,00:10:44,h1
38,1,Served,11:10 - 11:20,11:17:47,00:09:42,11:27:29,00:02:00,00:11:42,k2
39,2,Served,11:10 - 11:20,11:16:48,00:08:01,11:24:49,00:01:31,00:09:32,k2
40,1,Served,11:10 - 11:20,11:10:13,00:02:40,11:12:53,00:05:57,00:08:37,k2
41,1,Served,11:10 - 11:20,11:17:00,00:08:45,11:25:45,00:04:04,00:12:49,k1
42,1,Served,11:10 - 11:20,11:11:00,00:05:54,11:16:54,00:01:34,00:07:28,h1
43,2,Served,11:10 - 11:20,11:14:54,00:08:02,11:22:56,00:01:48,00:09:50,k1
44,1,Served,11:10 - 11:20,11:10:43,00:05:11,11:15:54,00:05:28,00:10:39,k1
45,4,Served,11:10 - 11:20,11:10:22,00:04:28,11:14:50,00:01:04,00:05:32,k1
46,3,Served,11:10 - 11:20,11:16:49,00:08:54,11:25:43,00:02:52,00:11:46,h1
47,3,Served,11:20 - 11:30,11:29:20,00:13:36,11:42:56,00:02:40,00:16:16,k2
48,1,Served,11:20 - 11:30,11:20:37,00:11:20,11:31:57,00:05:50,00:17:10,k1
49,1,Served,11:20 - 11:30,11:21:49,00:10:15,11:32:04,00:02:08,00:12:23,k2
50,1,Served,11:20 - 11:30,11:27:57,00:13:48,11:41:45,00:01:24,00:15:12,h1
51,1,Served,11:20 - 11:30,11:25:15,00:12:32,11:37:47,00:03:39,00:16:11,k1
52,1,Served,11:20 - 11:30,11:20:15,00:09:34,11:29:49,00:02:08,00:11:42,k1
53,1,Rejected,11:20 - 11:30,11:22:37,N/A,N/A,N/A,N/A,N/A
54,1,Served,11:20 - 11:30,11:27:54,00:13:34,11:41:28,00:01:28,00:15:02,k2
55,1,Rejected,11:20 - 11:30,11:28:26,N/A,N/A,N/A,N/A,N/A
