arrival_time,wait_time
10:04:12,00:02:24
10:35:33,00:00:59
10:44:58,00:01:49
10:48:00,00:02:44
10:51:55,00:03:59
10:53:35,00:01:45
10:57:04,00:02:32
10:58:15,00:02:14
10:59:02,00:03:12
11:00:37,00:02:09
11:01:53,00:01:35
11:02:09,00:02:43
11:02:18,00:02:13
11:05:01,00:01:31
11:05:01,00:02:23
11:05:56,00:01:20
11:09:15,00:00:54
11:10:27,00:03:15
11:10:41,00:03:42
11:10:47,00:03:14
11:13:51,00:00:57
11:14:47,00:03:01
11:15:37,00:04:21
11:16:37,00:02:27
11:17:01,00:05:43
11:17:05,00:05:45
11:17:28,00:03:31
11:17:52,00:05:27
11:18:38,00:05:55
11:20:44,00:03:20
11:20:44,00:04:26
11:21:42,00:04:01
11:22:12,00:05:09
11:23:23,00:03:43
11:24:45,00:02:58
11:24:57,00:04:55
11:25:38,00:05:48
11:25:57,00:04:33
11:26:18,00:05:24
11:27:20,00:04:52
11:27:47,00:04:47
11:28:10,00:05:05
11:28:42,00:05:56
11:30:26,00:03:07
11:31:01,00:05:29
11:31:14,00:05:09
11:31:59,00:04:42
11:33:55,00:07:30
11:34:41,00:05:45
11:34:41,00:05:57
11:34:52,00:06:45
11:34:57,00:09:39
11:35:28,00:07:53
11:35:58,00:07:17
11:36:04,00:09:46
11:36:14,00:08:56
11:37:15,00:13:58
11:39:07,00:11:16
11:39:27,00:09:04
11:39:47,00:11:27
11:40:03,00:13:40
11:40:58,00:15:34
11:41:06,00:11:26
11:43:26,00:11:57
11:44:02,00:10:50
11:44:15,00:15:37
11:45:42,00:10:42
11:45:45,00:13:01
11:46:27,00:14:06
11:47:53,00:15:09
11:48:16,00:15:05
11:48:17,00:13:06
11:48:49,00:16:13
11:49:59,00:17:29
11:51:50,00:14:13
11:52:22,00:19:01
11:52:52,00:14:07
11:52:55,00:20:22
11:52:56,00:17:52
11:54:09,00:19:47
11:54:43,N/A
11:55:59,00:20:28
11:56:08,00:18:43
11:56:25,00:19:07
11:56:52,00:19:46
11:57:01,N/A
11:58:01,N/A
12:00:07,00:19:57
12:05:39,00:11:59
12:06:59,00:14:14
12:08:04,00:13:27
12:11:19,00:09:51
12:12:41,00:10:31
12:12:56,00:12:00
12:16:02,00:08:59
12:16:04,00:08:55
12:16:48,00:12:00
12:18:32,00:09:32
12:23:11,00:03:27
12:23:19,00:05:04
12:24:08,00:06:05
12:25:09,00:05:31
12:25:38,00:05:59
12:27:02,00:05:56
12:32:02,00:04:27
12:32:37,00:11:43
12:34:06,00:02:06
12:35:14,00:03:39
12:35:55,00:03:35
12:36:58,00:07:43
12:37:02,00:04:48
12:37:44,00:07:34
