group_id,service_time
10,00:03:09
13,00:02:03
19,00:01:32
22,00:02:26
24,00:02:03
26,00:07:02
36,00:02:48
39,00:01:47
44,00:05:30
50,00:05:01
52,00:04:42
64,00:03:08
67,00:02:02
70,00:04:18
73,00:02:33
75,00:01:28
80,00:01:44
86,00:01:37
88,00:02:37
91,00:02:22
93,00:01:31
94,00:01:52
108,00:02:41
117,00:01:36
119,00:02:11
120,00:02:49
125,00:04:57
133,00:03:09
138,00:04:30
143,00:01:05
144,00:02:34
147,00:06:18
149,00:01:25
152,00:02:14
163,00:01:43
164,00:01:44
170,00:03:50
171,00:02:39
173,00:07:53
176,00:01:39
184,00:02:41
185,00:02:13
190,00:03:53
198,00:02:00
200,00:02:32
216,00:04:04
217,00:02:57
219,00:00:59
223,00:01:42
238,00:02:12
240,00:02:00
244,00:06:08
245,00:03:21
253,00:08:10
261,00:03:05
270,00:05:08
282,00:02:43
285,00:02:51
294,00:02:28
298,00:03:41
300,00:02:12
306,00:03:00
309,00:04:24
316,00:05:04
317,00:02:42
327,00:03:05
329,00:01:34
332,00:03:38
343,00:02:59
346,00:01:55
349,00:00:47
355,00:01:42
358,00:01:57
361,00:01:55
362,00:04:22
364,00:02:20
365,00:02:47
366,00:01:44
372,00:04:43
374,00:02:12
381,00:04:21
384,00:01:40
388,00:01:22
393,00:02:53
395,00:05:24
403,00:03:58
407,00:04:15
408,00:03:18
415,00:09:07
426,00:08:01
438,00:03:55
444,00:06:01
451,00:03:14
453,00:04:43
456,00:04:58
457,00:01:58
461,00:02:54
468,00:02:09
476,00:05:48
492,00:02:13
