arrival_time,wait_time
10:08:24,00:03:48
10:22:20,00:02:17
10:36:41,00:02:00
10:40:04,00:01:19
10:45:33,00:02:13
10:51:19,00:01:58
10:54:19,00:01:17
10:56:08,00:06:31
10:57:32,00:02:02
10:57:38,00:03:09
10:58:24,00:00:31
11:03:10,00:01:43
11:03:54,00:02:04
11:04:25,00:01:32
11:04:58,00:03:58
11:06:22,00:01:39
11:06:49,00:02:03
11:08:16,00:01:35
11:08:16,00:01:43
11:12:12,00:02:03
11:13:15,00:02:14
11:13:50,00:02:26
11:14:27,00:02:16
11:16:28,00:01:59
11:17:32,00:02:08
11:17:42,00:02:03
11:18:10,00:03:35
11:18:22,00:01:52
11:18:35,00:03:02
11:19:02,00:07:45
11:19:40,00:02:00
11:19:51,00:03:19
11:20:15,00:02:20
11:20:51,00:06:22
11:21:25,00:04:56
11:21:47,00:04:39
11:22:13,00:07:10
11:22:41,00:05:41
11:23:00,00:05:34
11:24:13,00:05:13
11:26:12,00:05:17
11:26:24,00:07:40
11:26:37,00:06:02
11:26:52,00:08:50
11:27:43,00:07:08
11:28:15,00:07:01
11:28:35,00:08:17
11:29:29,00:08:11
11:30:17,00:06:32
11:30:18,00:07:28
11:31:29,00:11:01
11:31:37,00:10:16
11:32:13,00:08:53
11:33:22,00:08:45
11:33:46,00:09:15
11:33:51,00:12:44
11:35:11,00:10:38
11:35:34,00:08:29
11:35:53,00:09:00
11:35:56,00:12:03
11:37:42,00:11:01
11:38:07,00:09:43
11:38:32,00:11:11
11:38:57,00:11:54
11:39:30,00:09:26
11:40:54,00:09:21
11:42:02,00:10:56
11:43:20,00:08:25
11:43:33,00:07:34
11:43:34,00:12:41
11:44:44,00:11:03
11:44:49,00:08:24
11:45:13,00:11:09
11:45:25,00:09:32
11:46:01,00:11:29
11:46:23,00:10:51
11:48:20,00:11:05
11:48:52,00:11:30
11:49:04,00:11:09
11:49:50,00:11:58
11:50:00,00:14:45
11:50:35,00:12:58
11:54:15,00:08:21
11:54:28,00:08:57
11:55:19,00:08:49
11:55:24,00:10:23
11:56:45,00:08:19
11:57:14,00:09:30
11:57:21,00:09:35
11:57:56,00:11:46
11:58:03,00:10:21
12:00:52,00:09:54
12:03:26,00:08:37
12:03:28,00:06:27
12:04:04,00:08:13
12:08:43,00:03:04
12:08:58,00:02:48
12:12:27,00:03:02
12:14:37,00:01:39
12:17:02,00:01:05
12:17:27,00:01:16
12:18:16,00:04:57
12:20:30,00:01:24
12:22:10,00:01:06
12:24:27,00:01:45
12:26:32,00:01:58
12:26:39,00:06:42
12:29:31,00:02:33
12:29:40,00:02:41
12:31:09,00:07:53
12:31:23,00:02:05
12:32:29,00:02:49
12:34:39,00:02:13
12:36:01,00:02:07
12:36:29,00:02:11
12:37:16,00:01:33
12:37:32,00:01:56
12:37:44,00:02:32
12:38:20,00:02:59
12:39:12,00:06:53
12:40:22,00:01:17
12:41:15,00:04:57
12:41:16,00:03:21
12:42:17,00:02:12
12:42:48,00:04:19
12:43:07,00:02:52
12:43:35,00:05:10
12:43:36,00:03:39
12:45:37,00:03:44
12:46:17,00:04:19
12:46:43,00:02:16
12:46:56,00:04:30
12:48:49,00:07:03
12:50:17,00:04:30
12:50:50,00:02:14
12:51:30,00:01:49
12:52:44,00:01:42
12:53:23,00:02:26
12:53:29,00:02:09
12:54:14,00:01:38
12:54:48,00:01:57
12:56:00,00:03:34
12:57:03,00:02:08
12:58:55,00:02:34
12:58:57,00:08:58
12:59:09,00:01:13
13:00:28,00:03:06
13:00:34,00:01:14
13:01:09,00:01:45
13:01:15,00:06:42
13:01:51,00:03:17
13:02:02,00:05:27
13:02:44,00:04:07
13:02:59,00:10:10
13:04:03,00:04:57
13:04:06,00:06:09
13:04:36,00:08:15
13:04:56,00:06:03
13:05:02,00:07:57
13:05:10,00:06:39
13:06:29,00:06:46
13:06:31,00:09:01
13:06:58,00:07:36
13:07:14,00:07:39
13:07:30,00:07:35
13:10:41,00:08:33
13:10:54,00:05:38
13:11:06,00:06:41
13:11:52,00:05:08
13:12:58,00:11:27
13:13:43,00:05:50
13:14:27,00:05:48
13:14:43,00:09:39
13:15:37,00:10:55
13:15:47,00:06:42
13:15:54,00:08:04
13:17:34,00:08:16
13:17:44,00:11:00
13:17:50,00:09:14
13:18:13,00:10:22
13:18:27,00:09:57
13:19:32,00:11:22
13:20:22,00:11:52
13:21:10,00:13:06
13:21:17,00:13:40
13:22:04,00:12:43
13:22:18,00:11:17
13:22:30,00:12:52
13:22:54,00:12:53
13:23:05,00:13:42
13:23:24,00:13:23
13:23:33,00:15:13
13:23:39,00:16:05
13:24:46,00:14:33
13:25:34,00:15:21
13:25:47,00:14:25
13:25:59,00:16:01
13:26:04,00:16:18
13:26:57,00:17:12
13:27:19,00:15:04
13:27:40,00:16:33
13:28:10,00:15:38
13:28:44,00:15:26
13:29:02,00:17:18
13:29:15,00:18:59
13:29:17,N/A
13:30:25,N/A
13:30:26,N/A
13:31:10,00:16:18
13:31:24,N/A
13:32:21,00:13:34
13:32:25,N/A
13:33:13,N/A
13:34:44,00:12:10
13:35:04,00:14:09
13:35:23,00:15:35
13:35:47,00:15:43
13:36:00,00:17:41
13:37:23,00:15:49
13:37:32,00:16:23
13:37:33,00:16:00
13:38:03,N/A
13:38:10,N/A
13:38:27,N/A
13:39:11,00:18:55
13:39:16,N/A
13:39:32,00:17:19
13:39:55,00:16:15
13:40:22,00:16:54
13:40:42,N/A
13:41:09,00:18:11
13:41:28,N/A
13:41:56,N/A
13:42:18,00:15:55
13:43:05,00:16:23
13:43:18,00:16:36
13:43:47,N/A
13:44:17,00:18:00
13:44:24,00:19:25
13:44:37,00:16:51
13:44:49,00:16:53
13:45:26,N/A
13:46:00,00:21:36
13:46:46,00:16:53
13:47:42,00:17:09
13:47:51,00:16:43
13:48:17,00:20:11
13:49:49,00:16:53
13:49:51,N/A
13:50:03,N/A
13:50:18,N/A
13:51:32,00:17:28
13:51:33,00:17:24
13:52:06,N/A
13:52:44,N/A
13:53:46,00:16:55
13:54:05,00:17:07
13:55:31,00:15:31
13:55:40,00:15:00
13:56:04,N/A
13:56:15,00:17:08
13:57:12,00:21:39
13:57:52,00:14:33
13:58:13,00:16:04
13:59:01,00:14:37
14:01:19,00:15:34
14:01:29,00:13:46
14:02:10,00:14:52
14:02:17,00:15:32
14:02:36,00:15:55
14:03:37,00:14:31
14:04:38,00:13:45
14:06:09,00:14:00
14:06:14,00:15:37
14:06:18,00:14:11
14:07:46,00:16:13
14:11:30,00:15:20
14:13:11,00:10:08
14:13:51,00:09:13
14:15:52,00:10:41
14:16:38,00:10:01
14:19:42,00:07:00
14:22:09,00:07:35
14:24:16,00:05:20
14:25:47,00:03:46
14:29:44,00:02:26
14:33:02,00:01:19
14:33:36,00:02:42
14:36:30,00:06:42
14:41:49,00:03:44
14:45:01,00:01:48
14:46:46,00:07:17
14:47:06,00:02:23
14:50:34,00:01:46
14:50:40,00:03:41
14:51:27,00:02:18
14:57:07,00:02:23
14:58:32,00:01:29
14:59:28,00:02:28
15:03:00,00:01:17
15:05:44,00:01:12
15:05:52,00:02:28
15:06:05,00:02:12
15:06:09,00:03:16
15:09:35,00:01:37
15:11:58,00:02:21
15:14:07,00:01:44
15:14:07,00:03:00
15:15:00,00:01:41
15:17:00,00:02:57
15:17:12,00:01:59
15:18:53,00:04:24
15:19:00,00:03:40
15:19:53,00:02:38
15:21:02,00:02:02
15:21:28,00:03:54
15:23:00,00:03:15
15:24:15,00:01:23
15:25:02,00:05:04
15:25:18,00:02:38
15:27:08,00:02:04
15:28:10,00:01:58
15:28:22,00:02:22
15:29:18,00:02:37
15:29:38,00:03:10
15:30:47,00:02:08
15:31:37,00:01:52
15:33:37,00:01:23
15:33:38,00:04:04
15:33:56,00:03:05
15:34:37,00:03:03
15:35:10,00:02:36
15:36:32,00:04:07
15:37:18,00:03:22
15:37:25,00:03:29
15:38:30,00:01:28
15:38:35,00:04:27
15:39:43,00:02:30
15:39:53,00:06:13
15:40:26,00:02:40
15:42:18,00:00:47
15:43:32,00:05:23
15:43:38,00:02:35
15:44:37,00:01:55
15:45:32,00:02:18
15:46:50,00:03:03
15:47:03,00:02:59
15:47:05,00:04:44
15:48:56,00:04:43
15:49:11,00:03:58
15:51:03,00:01:42
15:51:44,00:02:43
15:51:52,00:02:50
15:53:14,00:03:26
15:53:38,00:01:15
15:53:54,00:05:07
15:54:31,00:02:06
15:55:05,00:03:52
15:55:14,00:05:45
15:55:52,00:03:29
15:57:29,00:02:12
15:57:30,00:09:04
15:57:41,00:08:16
16:00:13,00:02:24
16:00:35,00:03:11
16:01:13,00:04:33
16:01:42,00:04:24
16:02:04,00:05:45
16:02:26,00:06:03
16:02:40,00:05:38
16:03:20,00:11:13
16:04:32,00:07:27
16:04:40,00:05:22
16:05:32,00:03:53
16:06:57,00:04:43
16:08:39,00:06:06
16:10:33,00:04:43
16:11:33,00:01:56
16:12:27,00:02:51
16:12:45,00:09:54
16:13:34,00:02:51
16:13:43,00:02:45
16:15:06,00:03:04
16:16:03,00:04:43
16:18:18,00:01:55
16:20:59,00:01:30
16:22:10,00:01:46
16:22:50,00:02:35
16:23:28,00:02:53
16:27:07,00:02:07
16:28:29,00:03:18
16:28:39,00:01:22
16:29:03,00:06:31
16:29:19,00:04:39
16:31:19,00:03:58
16:33:19,00:02:25
16:34:13,00:03:44
16:34:26,00:06:15
16:36:46,00:02:48
16:36:46,00:03:03
16:37:22,00:02:33
16:38:06,00:04:10
16:38:15,00:14:57
16:43:33,00:00:52
