group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,1,Served,10:00 - 10:10,10:08:24,00:00:00,10:08:24,00:03:48,00:03:48,h1
2,1,Served,10:20 - 10:30,10:22:20,00:00:00,10:22:20,00:02:17,00:02:17,h1
3,2,Served,10:30 - 10:40,10:36:41,00:00:00,10:36:41,00:02:00,00:02:00,h1
4,1,Served,10:40 - 10:50,10:45:33,00:00:00,10:45:33,00:02:13,00:02:13,h1
5,2,Served,10:40 - 10:50,10:40:04,00:00:00,10:40:04,00:01:19,00:01:19,h1
6,1,Served,10:50 - 11:00,10:51:19,00:00:00,10:51:19,00:01:58,00:01:58,h1
7,1,Served,10:50 - 11:00,10:54:19,00:00:00,10:54:19,00:01:17,00:01:17,h1
8,1,Served,10:50 - 11:00,10:57:32,00:00:00,10:57:32,00:02:02,00:02:02,h2
9,1,Served,10:50 - 11:00,10:56:08,00:00:00,10:56:08,00:06:31,00:06:31,h1
10,2,Served,10:50 - 11:00,10:57:38,00:00:00,10:57:38,00:03:09,00:03:09,k1
11,2,Served,10:50 - 11:00,10:58:24,00:00:00,10:58:24,00:00:31,00:00:31,k2
12,1,Served,11:00 - 11:10,11:04:58,00:00:00,11:04:58,00:03:58,00:03:58,h1
13,2,Served,11:00 - 11:10,11:06:49,00:00:00,11:06:49,00:02:03,00:02:03,k1
14,3,Served,11:00 - 11:10,11:08:16,00:00:00,11:08:16,00:01:43,00:01:43,k2
15,2,Served,11:00 - 11:10,11:08:16,00:00:00,11:08:16,00:01:35,00:01:35,h2
16,4,Served,11:00 - 11:10,11:03:54,00:00:00,11:03:54,00:02:04,00:02:04,h2
17,2,Served,11:00 - 11:10,11:06:22,00:00:00,11:06:22,00:01:39,00:01:39,h2
18,4,Served,11:00 - 11:10,11:03:10,00:00:00,11:03:10,00:01:43,00:01:43,h1
19,2,Served,11:00 - 11:10,11:04:25,00:00:00,11:04:25,00:01:32,00:01:32,k1
20,1,Served,11:10 - 11:20,11:18:22,00:00:05,11:18:27,00:01:47,00:01:52,h2
21,3,Served,11:10 - 11:20,11:12:12,00:00:00,11:12:12,00:02:03,00:02:03,h1
22,2,Served,11:10 - 11:20,11:13:50,00:00:00,11:13:50,00:02:26,00:02:26,k1
23,2,Served,11:10 - 11:20,11:19:40,00:00:34,11:20:14,00:01:26,00:02:00,h2
