arrival_time,in_queue_time
10:46:44,00:00:00
10:50:11,00:00:00
10:53:08,00:00:00
10:56:52,00:00:00
11:03:17,00:00:00
11:05:01,00:00:00
11:06:58,00:00:00
11:07:35,00:00:00
11:07:51,00:00:00
11:08:36,00:00:00
11:09:59,00:00:00
11:10:39,00:00:10
11:11:37,00:00:00
11:12:46,00:00:00
11:14:11,00:00:00
11:14:19,00:00:00
11:15:15,00:00:00
11:17:04,00:00:00
11:17:46,00:00:00
11:19:00,00:00:00
11:19:09,00:01:21
11:20:59,00:00:17
11:21:30,00:01:01
11:21:33,00:01:04
11:21:50,00:00:59
11:22:12,00:01:14
11:24:46,00:00:00
11:25:03,00:00:00
11:25:32,00:00:08
11:25:44,00:00:18
11:27:01,00:00:00
11:29:14,00:00:00
11:30:21,00:00:00
11:30:53,00:00:00
11:31:12,00:00:00
11:31:56,00:00:21
11:32:31,00:00:04
11:32:45,00:00:08
11:33:20,00:00:00
11:34:02,00:01:07
11:36:30,00:00:00
11:37:05,00:00:00
11:38:36,00:00:00
11:38:59,00:00:00
11:39:23,00:00:00
11:40:18,00:00:02
11:40:52,00:00:00
11:41:18,00:00:32
11:41:34,00:03:56
11:42:54,00:02:50
11:43:20,00:03:12
11:43:23,00:03:21
11:44:35,00:02:38
11:44:59,00:02:47
11:46:37,00:01:40
11:46:55,00:02:56
11:49:13,00:02:31
11:49:59,00:02:04
11:51:20,00:00:46
11:52:59,00:01:35
11:55:22,00:00:51
11:55:44,00:00:34
11:56:18,00:00:07
11:59:17,00:00:00
11:59:25,00:00:00
11:59:47,00:00:00
12:00:15,00:00:46
12:03:30,00:00:00
12:06:52,00:00:00
12:09:22,00:00:00
12:10:42,00:00:00
12:12:20,00:00:00
12:16:37,00:00:00
12:17:13,00:00:00
12:18:22,00:00:00
12:23:10,00:00:00
12:26:18,00:00:00
12:28:53,00:00:00
12:29:06,00:00:00
12:31:35,00:00:00
12:31:44,00:00:19
12:36:03,00:00:00
12:37:46,00:00:00
12:39:23,00:00:00
12:39:37,00:00:00
12:40:41,00:00:00
12:41:32,00:00:00
12:43:50,00:00:00
12:44:12,00:00:00
12:44:26,00:00:00
12:47:07,00:00:00
12:48:34,00:00:00
12:48:59,00:00:00
12:49:10,00:00:00
12:50:05,00:00:00
12:50:38,00:00:00
12:50:54,00:02:09
12:52:48,00:01:40
12:53:35,00:01:33
12:56:10,00:00:00
12:57:09,00:00:00
12:57:17,00:00:34
12:59:54,00:00:00
13:01:33,00:00:00
13:03:01,00:00:00
13:04:21,00:00:00
13:04:57,00:00:00
13:05:36,00:00:00
13:06:01,00:00:00
13:06:16,00:00:35
13:06:27,00:01:08
13:06:35,00:01:07
13:07:24,00:00:24
13:07:25,00:01:26
13:08:45,00:00:53
13:11:21,00:00:00
13:13:22,00:00:00
13:14:08,00:00:00
13:14:10,00:00:00
13:14:37,00:00:00
13:14:40,00:00:46
13:15:51,00:00:23
13:16:35,00:00:55
13:17:17,00:00:14
13:18:44,00:01:23
13:19:32,00:01:38
13:22:38,00:00:00
13:23:32,00:00:00
13:23:36,00:00:00
13:24:13,00:01:46
13:24:15,00:01:50
13:24:45,00:02:11
13:24:58,00:02:09
13:25:11,00:02:08
13:25:22,00:02:35
13:25:28,00:03:58
13:26:18,00:03:24
13:26:54,00:03:51
13:26:56,00:03:50
13:27:21,00:03:59
13:28:56,00:03:22
13:29:26,00:03:12
13:30:45,00:02:08
13:31:43,00:02:13
13:31:46,00:02:34
13:31:58,00:03:04
13:32:21,00:02:51
13:33:15,00:03:40
13:33:25,00:03:32
13:35:31,00:01:53
13:36:01,00:02:04
13:37:11,00:01:12
13:37:50,00:01:49
13:38:48,00:03:07
13:39:08,00:02:55
13:39:10,00:04:50
13:39:15,00:05:11
13:40:39,00:05:31
13:42:16,00:04:49
13:42:43,00:04:54
13:43:24,00:06:05
13:43:50,00:07:14
13:44:24,00:07:41
13:46:15,00:06:02
13:47:24,00:05:58
13:47:46,00:07:05
13:47:56,00:07:14
13:49:06,00:06:37
13:49:16,00:06:40
13:49:43,00:07:52
13:51:40,00:05:59
13:52:04,00:07:13
13:52:41,00:07:01
13:54:50,00:04:58
13:54:57,00:06:02
13:55:42,00:06:27
13:55:46,00:09:10
13:56:42,00:08:23
13:59:36,00:06:08
14:01:31,00:04:18
14:04:53,00:03:18
14:05:42,00:03:09
14:06:43,00:02:18
14:08:16,00:01:30
14:09:30,00:00:52
14:12:36,00:00:00
14:13:27,00:00:00
14:13:37,00:00:00
14:14:19,00:00:00
14:22:57,00:00:00
14:24:50,00:00:00
14:28:19,00:00:00
14:35:12,00:00:00
14:36:42,00:00:00
14:36:54,00:00:00
14:47:13,00:00:00
14:48:15,00:00:00
14:53:12,00:00:00
14:58:59,00:00:00
14:59:15,00:00:00
15:04:43,00:00:00
15:06:00,00:00:00
15:06:41,00:00:00
15:07:15,00:00:00
15:11:19,00:00:00
15:11:53,00:00:00
15:12:21,00:00:00
15:13:53,00:00:00
15:18:30,00:00:00
15:21:33,00:00:00
15:22:58,00:00:00
15:23:07,00:00:00
15:25:06,00:00:00
15:26:53,00:00:00
15:27:33,00:00:00
15:28:12,00:00:00
15:30:26,00:00:00
15:37:14,00:00:00
15:37:27,00:00:00
15:38:04,00:00:00
15:38:54,00:00:00
15:39:10,00:00:00
15:39:17,00:01:33
15:39:42,00:01:09
15:40:05,00:01:14
15:40:06,00:02:42
15:41:22,00:02:09
15:44:21,00:00:00
15:46:44,00:00:00
15:46:46,00:00:00
15:47:52,00:00:00
15:48:46,00:00:00
15:52:41,00:00:00
15:53:31,00:00:00
15:53:56,00:00:00
15:55:42,00:00:00
15:57:51,00:00:00
15:58:33,00:00:00
15:59:18,00:00:00
16:00:29,00:00:00
16:00:59,00:00:14
16:02:14,00:00:00
16:04:18,00:00:00
16:06:08,00:00:00
16:06:56,00:00:00
16:07:48,00:00:00
16:08:39,00:00:00
16:10:37,00:00:00
16:13:23,00:00:00
16:13:48,00:00:00
16:13:54,00:00:00
16:14:19,00:00:00
16:15:27,00:00:00
16:17:47,00:00:00
16:20:12,00:00:00
16:22:24,00:00:00
16:24:49,00:00:00
16:26:11,00:00:00
16:27:55,00:00:00
16:32:17,00:00:00
16:33:07,00:00:00
16:36:56,00:00:00
16:37:10,00:00:00
16:37:54,00:00:00
16:38:02,00:00:00
16:40:20,00:00:00
16:41:41,00:00:00
16:42:36,00:00:00
16:44:00,00:00:00
16:46:19,00:00:00
16:49:34,00:00:00
16:50:00,00:00:00
16:52:35,00:00:00
16:54:08,00:00:00
16:55:15,00:00:00
17:00:23,00:00:00
17:01:11,00:00:00
17:04:44,00:00:00
17:05:10,00:00:00
17:09:20,00:00:00
17:11:58,00:00:00
17:12:30,00:00:00
17:13:32,00:00:00
17:13:54,00:00:00
17:14:32,00:00:00
17:16:04,00:00:20
17:17:00,00:01:54
17:19:40,00:00:00
17:21:11,00:00:00
17:22:13,00:00:00
17:23:32,00:00:00
17:23:52,00:00:00
17:24:52,00:00:00
17:29:39,00:00:00
17:32:10,00:00:00
17:32:37,00:00:00
17:33:41,00:00:00
17:33:53,00:00:00
17:34:45,00:00:00
17:37:16,00:00:00
17:41:31,00:00:00
17:45:49,00:00:00
17:47:02,00:00:00
17:47:54,00:00:00
17:48:17,00:00:00
17:48:27,00:00:00
17:49:37,00:00:26
17:55:02,00:00:00
17:56:15,00:00:00
17:57:53,00:00:00
17:59:06,00:00:00
18:02:00,00:00:00
18:02:57,00:00:00
18:06:57,00:00:00
18:11:30,00:00:00
18:14:22,00:00:00
18:22:19,00:00:00
18:28:37,00:00:00
18:34:23,00:00:00
18:47:11,00:00:00
