group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,4,Served,10:40 - 10:50,10:41:30,00:00:00,10:41:30,00:03:20,00:03:20,h1
2,3,Served,10:50 - 11:00,10:51:40,00:00:00,10:51:40,00:02:26,00:02:26,h1
3,5,Served,10:50 - 11:00,10:54:36,00:00:00,10:54:36,00:01:40,00:01:40,h1
4,2,Served,11:00 - 11:10,11:08:32,00:00:00,11:08:32,00:03:13,00:03:13,h1
5,3,Served,11:00 - 11:10,11:02:28,00:00:00,11:02:28,00:03:54,00:03:54,k1
6,3,Served,11:00 - 11:10,11:03:56,00:00:00,11:03:56,00:02:17,00:02:17,k3
7,4,Served,11:00 - 11:10,11:03:02,00:00:00,11:03:02,00:04:40,00:04:40,k2
8,2,Served,11:00 - 11:10,11:06:05,00:00:08,11:06:13,00:01:15,00:01:23,k3
9,3,Served,11:00 - 11:10,11:00:37,00:00:00,11:00:37,00:07:25,00:07:25,h1
10,2,Served,11:00 - 11:10,11:06:34,00:00:00,11:06:34,00:03:09,00:03:09,k1
11,5,Served,11:10 - 11:20,11:10:55,00:00:00,11:10:55,00:02:51,00:02:51,k3
12,1,Served,11:10 - 11:20,11:15:57,00:00:00,11:15:57,00:01:21,00:01:21,h1
13,5,Served,11:10 - 11:20,11:14:39,00:00:07,11:14:46,00:07:38,00:07:45,k2
14,5,Served,11:10 - 11:20,11:10:13,00:00:00,11:10:13,00:05:22,00:05:22,k1
15,3,Served,11:10 - 11:20,11:14:19,00:00:00,11:14:19,00:04:29,00:04:29,k3
16,4,Served,11:10 - 11:20,11:10:16,00:00:00,11:10:16,00:04:30,00:04:30,k2
17,4,Served,11:10 - 11:20,11:12:33,00:00:00,11:12:33,00:02:26,00:02:26,h1
18,1,Served,11:10 - 11:20,11:19:53,00:00:00,11:19:53,00:01:47,00:01:47,h1
19,4,Served,11:20 - 11:30,11:25:09,00:00:32,11:25:41,00:02:31,00:03:03,h1
20,4,Served,11:20 - 11:30,11:29:26,00:00:19,11:29:45,00:03:48,00:04:07,k1
21,2,Served,11:20 - 11:30,11:29:16,00:00:00,11:29:16,00:02:11,00:02:11,k3
22,3,Served,11:20 - 11:30,11:24:22,00:00:00,11:24:22,00:01:19,00:01:19,h1
23,2,Served,11:20 - 11:30,11:24:47,00:00:00,11:24:47,00:02:38,00:02:38,k2
24,4,Served,11:20 - 11:30,11:21:00,00:00:00,11:21:00,00:07:33,00:07:33,k3
25,5,Served,11:20 - 11:30,11:27:33,00:00:00,11:27:33,00:04:59,00:04:59,k2
26,3,Served,11:20 - 11:30,11:20:07,00:00:00,11:20:07,00:02:41,00:02:41,k1
27,2,Served,11:20 - 11:30,11:27:57,00:00:15,11:28:12,00:02:54,00:03:09,h1
28,5,Served,11:20 - 11:30,11:24:45,00:00:00,11:24:45,00:05:00,00:05:00,k1
29,3,Served,11:30 - 11:40,11:34:03,00:00:00,11:34:03,00:02:37,00:02:37,k1
30,4,Served,11:30 - 11:40,11:36:17,00:00:00,11:36:17,00:01:51,00:01:51,k2
31,5,Served,11:30 - 11:40,11:32:37,00:00:00,11:32:37,00:01:58,00:01:58,k2
32,2,Served,11:30 - 11:40,11:34:57,00:00:00,11:34:57,00:01:26,00:01:26,h1
33,4,Served,11:30 - 11:40,11:33:27,00:00:00,11:33:27,00:01:22,00:01:22,h1
34,2,Served,11:30 - 11:40,11:37:50,00:00:18,11:38:08,00:02:48,00:03:06,k2
35,3,Served,11:30 - 11:40,11:37:54,00:01:33,11:39:27,00:01:32,00:03:05,h1
36,4,Served,11:30 - 11:40,11:37:30,00:00:00,11:37:30,00:01:57,00:01:57,h1
37,4,Served,11:30 - 11:40,11:37:35,00:00:00,11:37:35,00:02:38,00:02:38,k1
38,4,Served,11:30 - 11:40,11:31:28,00:00:00,11:31:28,00:02:55,00:02:55,k3
39,2,Served,11:30 - 11:40,11:31:06,00:00:00,11:31:06,00:01:45,00:01:45,h1
40,3,Served,11:30 - 11:40,11:37:47,00:00:00,11:37:47,00:02:18,00:02:18,k3
41,2,Served,11:40 - 11:50,11:43:16,00:03:56,11:47:12,00:06:02,00:09:58,k2
42,3,Served,11:40 - 11:50,11:42:50,00:02:27,11:45:17,00:01:55,00:04:22,k2
43,2,Served,11:40 - 11:50,11:41:50,00:00:00,11:41:50,00:01:45,00:01:45,k3
44,2,Served,11:40 - 11:50,11:46:47,00:00:43,11:47:30,00:02:07,00:02:50,k1
45,1,Served,11:40 - 11:50,11:41:31,00:00:00,11:41:31,00:01:10,00:01:10,k2
46,4,Served,11:40 - 11:50,11:41:11,00:00:00,11:41:11,00:04:08,00:04:08,h1
47,3,Served,11:40 - 11:50,11:42:51,00:02:28,11:45:19,00:01:31,00:03:59,h1
48,2,Served,11:40 - 11:50,11:46:56,00:01:09,11:48:05,00:02:25,00:03:34,k3
49,1,Served,11:40 - 11:50,11:42:41,00:00:00,11:42:41,00:02:36,00:02:36,k2
50,2,Served,11:40 - 11:50,11:42:52,00:03:28,11:46:20,00:01:45,00:05:13,k3
51,4,Served,11:40 - 11:50,11:41:12,00:00:00,11:41:12,00:06:18,00:06:18,k1
52,2,Served,11:40 - 11:50,11:47:12,00:02:25,11:49:37,00:07:24,00:09:49,k1
53,1,Served,11:40 - 11:50,11:42:54,00:03:56,11:46:50,00:05:35,00:09:31,h1
54,4,Served,11:40 - 11:50,11:42:42,00:00:53,11:43:35,00:02:45,00:03:38,k3
55,4,Served,11:50 - 12:00,11:58:03,00:00:00,11:58:03,00:03:00,00:03:00,k1
56,4,Served,11:50 - 12:00,11:58:14,00:00:00,11:58:14,00:03:00,00:03:00,h1
57,3,Served,11:50 - 12:00,11:59:07,00:00:00,11:59:07,00:02:52,00:02:52,k2
58,5,Served,11:50 - 12:00,11:59:42,00:00:00,11:59:42,00:00:56,00:00:56,k3
59,3,Served,11:50 - 12:00,11:56:48,00:00:00,11:56:48,00:00:40,00:00:40,k3
60,2,Served,11:50 - 12:00,11:59:43,00:00:55,12:00:38,00:02:03,00:02:58,k3
61,2,Served,11:50 - 12:00,11:54:28,00:00:00,11:54:28,00:03:43,00:03:43,h1
62,5,Served,11:50 - 12:00,11:56:33,00:00:00,11:56:33,00:02:20,00:02:20,k2
63,4,Served,12:00 - 12:10,12:07:56,00:00:00,12:07:56,00:04:10,00:04:10,h1
64,1,Served,12:00 - 12:10,12:03:45,00:00:00,12:03:45,00:03:53,00:03:53,k2
65,5,Served,12:00 - 12:10,12:02:55,00:00:00,12:02:55,00:01:30,00:01:30,k1
66,4,Served,12:00 - 12:10,12:02:52,00:00:00,12:02:52,00:03:48,00:03:48,h1
67,3,Served,12:10 - 12:20,12:16:26,00:00:00,12:16:26,00:01:57,00:01:57,h1
68,4,Served,12:10 - 12:20,12:16:44,00:00:00,12:16:44,00:01:39,00:01:39,k1
69,4,Served,12:10 - 12:20,12:16:56,00:00:00,12:16:56,00:03:21,00:03:21,k2
70,4,Served,12:20 - 12:30,12:25:38,00:00:00,12:25:38,00:02:16,00:02:16,h1
71,2,Served,12:20 - 12:30,12:22:08,00:00:00,12:22:08,00:01:20,00:01:20,h1
72,4,Served,12:20 - 12:30,12:27:48,00:00:00,12:27:48,00:02:23,00:02:23,k2
73,2,Served,12:20 - 12:30,12:25:43,00:00:00,12:25:43,00:02:07,00:02:07,k1
74,3,Served,12:20 - 12:30,12:29:02,00:00:00,12:29:02,00:01:14,00:01:14,h1
75,3,Served,12:30 - 12:40,12:34:41,00:00:00,12:34:41,00:02:22,00:02:22,h1
76,3,Served,12:30 - 12:40,12:38:07,00:00:00,12:38:07,00:07:42,00:07:42,k1
77,1,Served,12:30 - 12:40,12:39:25,00:00:00,12:39:25,00:01:54,00:01:54,k3
78,1,Served,12:30 - 12:40,12:39:08,00:00:00,12:39:08,00:01:43,00:01:43,k2
79,3,Served,12:30 - 12:40,12:37:21,00:00:00,12:37:21,00:04:16,00:04:16,h1
80,1,Served,12:30 - 12:40,12:31:45,00:00:00,12:31:45,00:02:34,00:02:34,k2
81,3,Served,12:30 - 12:40,12:31:44,00:00:00,12:31:44,00:02:36,00:02:36,h1
82,3,Served,12:30 - 12:40,12:30:07,00:00:00,12:30:07,00:02:17,00:02:17,k1
83,2,Served,12:40 - 12:50,12:43:35,00:03:25,12:47:00,00:01:16,00:04:41,k3
84,2,Served,12:40 - 12:50,12:40:24,00:00:27,12:40:51,00:04:06,00:04:33,k2
85,5,Served,12:40 - 12:50,12:43:21,00:02:28,12:45:49,00:04:33,00:07:01,k1
86,3,Served,12:40 - 12:50,12:42:07,00:00:00,12:42:07,00:05:49,00:05:49,h1
87,4,Served,12:40 - 12:50,12:43:17,00:01:40,12:44:57,00:02:23,00:04:03,k2
88,3,Served,12:40 - 12:50,12:41:18,00:00:01,12:41:19,00:01:43,00:01:44,k3
89,1,Served,12:40 - 12:50,12:43:04,00:00:46,12:43:50,00:03:10,00:03:56,k3
90,1,Served,12:40 - 12:50,12:48:35,00:00:00,12:48:35,00:04:00,00:04:00,h1
91,3,Served,12:40 - 12:50,12:42:51,00:00:11,12:43:02,00:00:48,00:00:59,k3
92,4,Served,12:50 - 13:00,12:50:43,00:00:00,12:50:43,00:01:35,00:01:35,k1
93,5,Served,12:50 - 13:00,12:53:10,00:00:00,12:53:10,00:01:54,00:01:54,h1
94,4,Served,12:50 - 13:00,12:59:47,00:00:00,12:59:47,00:01:12,00:01:12,k3
95,2,Served,12:50 - 13:00,12:56:29,00:00:00,12:56:29,00:03:45,00:03:45,h1
96,2,Served,12:50 - 13:00,12:50:45,00:00:00,12:50:45,00:00:51,00:00:51,k2
97,2,Served,12:50 - 13:00,12:58:16,00:00:00,12:58:16,00:01:36,00:01:36,k1
98,2,Served,12:50 - 13:00,12:57:22,00:00:00,12:57:22,00:00:30,00:00:30,k1
99,4,Served,12:50 - 13:00,12:58:28,00:00:00,12:58:28,00:03:41,00:03:41,k2
100,3,Served,12:50 - 13:00,12:51:35,00:00:00,12:51:35,00:04:08,00:04:08,k3
101,3,Served,12:50 - 13:00,12:51:49,00:00:00,12:51:49,00:01:06,00:01:06,k2
102,1,Served,13:00 - 13:10,13:06:34,00:04:17,13:10:51,00:01:22,00:05:39,h1
103,4,Served,13:00 - 13:10,13:07:41,00:04:18,13:11:59,00:01:23,00:05:41,k3
104,3,Served,13:00 - 13:10,13:04:25,00:00:00,13:04:25,00:03:33,00:03:33,k1
105,4,Served,13:00 - 13:10,13:04:33,00:00:00,13:04:33,00:08:36,00:08:36,k2
106,4,Served,13:00 - 13:10,13:06:20,00:02:19,13:08:39,00:02:12,00:04:31,h1
107,4,Served,13:00 - 13:10,13:04:00,00:00:00,13:04:00,00:03:09,00:03:09,h1
108,2,Served,13:00 - 13:10,13:06:03,00:02:03,13:08:06,00:03:53,00:05:56,k3
109,4,Served,13:00 - 13:10,13:05:02,00:02:07,13:07:09,00:01:30,00:03:37,h1
110,4,Served,13:00 - 13:10,13:02:55,00:00:00,13:02:55,00:01:03,00:01:03,k2
111,2,Served,13:00 - 13:10,13:01:50,00:00:00,13:01:50,00:01:51,00:01:51,h1
112,2,Served,13:00 - 13:10,13:05:35,00:02:23,13:07:58,00:05:04,00:07:27,k1
113,3,Served,13:00 - 13:10,13:03:30,00:00:00,13:03:30,00:04:36,00:04:36,k3
114,5,Served,13:00 - 13:10,13:00:08,00:00:00,13:00:08,00:03:58,00:03:58,k1
115,3,Served,13:10 - 13:20,13:17:57,00:00:32,13:18:29,00:01:43,00:02:15,h1
116,3,Served,13:10 - 13:20,13:19:42,00:00:41,13:20:23,00:04:56,00:05:37,k1
117,2,Served,13:10 - 13:20,13:15:57,00:00:39,13:16:36,00:01:53,00:02:32,h1
118,1,Served,13:10 - 13:20,13:14:41,00:01:27,13:16:08,00:04:15,00:05:42,k1
119,4,Served,13:10 - 13:20,13:13:30,00:00:46,13:14:16,00:01:52,00:02:38,k1
120,3,Served,13:10 - 13:20,13:16:13,00:01:21,13:17:34,00:06:41,00:08:02,k2
121,4,Served,13:10 - 13:20,13:10:01,00:02:12,13:12:13,00:01:41,00:03:53,h1
122,4,Served,13:10 - 13:20,13:10:48,00:02:21,13:13:09,00:02:46,00:05:07,k2
123,1,Served,13:10 - 13:20,13:13:35,00:01:31,13:15:06,00:08:28,00:09:59,k3
124,1,Served,13:10 - 13:20,13:10:12,00:02:50,13:13:02,00:01:14,00:04:04,k1
125,4,Served,13:10 - 13:20,13:13:57,00:01:58,13:15:55,00:01:39,00:03:37,k2
126,3,Served,13:10 - 13:20,13:12:22,00:01:00,13:13:22,00:01:44,00:02:44,k3
127,2,Served,13:10 - 13:20,13:18:13,00:01:59,13:20:12,00:01:01,00:03:00,h1
128,4,Served,13:10 - 13:20,13:13:24,00:00:30,13:13:54,00:02:42,00:03:12,h1
129,3,Served,13:20 - 13:30,13:24:50,00:03:55,13:28:45,00:03:08,00:07:03,h1
130,5,Served,13:20 - 13:30,13:29:41,00:05:23,13:35:04,00:01:41,00:07:04,h1
131,4,Served,13:20 - 13:30,13:23:24,00:02:26,13:25:50,00:01:00,00:03:26,k3
132,4,Served,13:20 - 13:30,13:25:02,00:04:27,13:29:29,00:02:13,00:06:40,k3
133,5,Served,13:20 - 13:30,13:29:03,00:03:36,13:32:39,00:02:50,00:06:26,k2
134,1,Served,13:20 - 13:30,13:22:13,00:02:02,13:24:15,00:08:24,00:10:26,k2
135,3,Served,13:20 - 13:30,13:26:50,00:05:03,13:31:53,00:03:11,00:08:14,h1
136,5,Served,13:20 - 13:30,13:25:51,00:03:59,13:29:50,00:01:59,00:05:58,k1
137,4,Served,13:20 - 13:30,13:29:39,00:03:19,13:32:58,00:03:29,00:06:48,k1
138,5,Served,13:20 - 13:30,13:26:35,00:05:14,13:31:49,00:01:09,00:06:23,k1
139,1,Served,13:20 - 13:30,13:23:37,00:03:13,13:26:50,00:02:39,00:05:52,k3
140,2,Served,13:20 - 13:30,13:21:06,00:00:07,13:21:13,00:07:32,00:07:39,h1
141,3,Served,13:20 - 13:30,13:22:10,00:01:24,13:23:34,00:02:16,00:03:40,k3
142,2,Served,13:20 - 13:30,13:22:28,00:02:51,13:25:19,00:04:31,00:07:22,k1
143,4,Served,13:20 - 13:30,13:26:01,00:05:41,13:31:42,00:05:03,00:10:44,k3
144,3,Served,13:30 - 13:40,13:37:37,00:08:42,13:46:19,00:01:43,00:10:25,h1
145,2,Served,13:30 - 13:40,13:30:03,00:05:26,13:35:29,00:11:23,00:16:49,k2
146,2,Served,13:30 - 13:40,13:38:59,00:07:26,13:46:25,00:01:41,00:09:07,k1
147,3,Served,13:30 - 13:40,13:30:12,00:06:15,13:36:27,00:03:14,00:09:29,k1
148,3,Served,13:30 - 13:40,13:30:48,00:05:57,13:36:45,00:04:48,00:10:45,h1
149,3,Served,13:30 - 13:40,13:35:19,00:08:46,13:44:05,00:00:57,00:09:43,k3
150,4,Served,13:30 - 13:40,13:31:44,00:05:01,13:36:45,00:04:55,00:09:56,k3
151,3,Served,13:30 - 13:40,13:35:36,00:08:49,13:44:25,00:01:54,00:10:43,h1
