group_id,service_time
5,00:03:54
8,00:01:23
12,00:02:01
18,00:01:45
19,00:05:15
22,00:02:36
29,00:00:55
30,00:03:39
32,00:02:52
34,00:06:54
38,00:04:02
47,00:02:47
56,00:03:49
60,00:02:56
61,00:01:51
64,00:02:28
65,00:01:36
67,00:04:15
70,00:01:52
75,00:02:33
78,00:04:39
80,00:02:09
89,00:02:33
91,00:00:43
92,00:01:11
93,00:04:15
99,00:05:03
100,00:02:45
103,00:02:43
104,00:02:30
108,00:02:33
110,00:02:00
114,00:01:39
118,00:03:22
123,00:10:27
139,00:02:48
140,00:01:42
142,00:01:53
146,00:01:55
153,00:01:26
156,00:00:42
157,00:07:47
158,00:06:07
163,00:07:25
173,00:05:14
179,00:05:26
184,00:00:49
187,00:01:48
195,00:05:37
196,00:01:48
199,00:02:13
203,00:02:07
209,00:06:04
211,00:07:20
221,00:07:17
224,00:03:23
229,00:02:22
237,00:03:40
239,00:04:35
240,00:03:14
249,00:07:36
255,00:01:44
256,00:01:52
260,00:01:44
265,00:04:20
266,00:00:54
267,00:01:07
272,00:03:50
274,00:01:07
277,00:03:00
279,00:01:57
283,00:06:52
285,00:04:26
293,00:05:12
296,00:03:16
305,00:04:43
309,00:01:33
