arrival_time,wait_time
10:46:44,00:02:22
10:50:11,00:01:37
10:53:08,00:01:55
10:56:52,00:02:34
11:03:17,00:03:51
11:05:01,00:03:54
11:06:58,00:01:21
11:07:35,00:03:39
11:07:51,00:04:04
11:08:36,00:02:13
11:09:59,00:01:23
11:10:39,00:01:50
11:11:37,00:03:53
11:12:46,00:01:45
11:14:11,00:02:05
11:14:19,00:08:18
11:15:15,00:05:15
11:17:04,00:01:43
11:17:46,00:03:30
11:19:00,00:04:27
11:19:09,00:03:22
11:20:59,00:01:50
11:21:30,00:01:56
11:21:33,00:02:06
11:21:50,00:07:05
11:22:12,00:03:50
11:24:46,00:01:51
11:25:03,00:00:37
11:25:32,00:04:28
11:25:44,00:03:10
11:27:01,00:03:10
11:29:14,00:03:39
11:30:21,00:02:14
11:30:53,00:01:24
11:31:12,00:02:01
11:31:56,00:03:13
11:32:31,00:04:21
11:32:45,00:04:10
11:33:20,00:02:09
11:34:02,00:05:13
11:36:30,00:01:16
11:37:05,00:03:15
11:38:36,00:06:54
11:38:59,00:02:51
11:39:23,00:01:23
11:40:18,00:06:26
11:40:52,00:05:40
11:41:18,00:04:26
11:41:34,00:06:43
11:42:54,00:04:19
11:43:20,00:14:38
11:43:23,00:04:23
11:44:35,00:07:28
11:44:59,00:04:52
11:46:37,00:05:29
11:46:55,00:04:49
11:49:13,00:07:00
11:49:59,00:06:19
11:51:20,00:03:14
11:52:59,00:03:26
11:55:22,00:03:29
11:55:44,00:08:37
11:56:18,00:03:03
11:59:17,00:03:16
11:59:25,00:01:36
11:59:47,00:03:22
12:00:15,00:02:38
12:03:30,00:06:34
12:06:52,00:04:15
12:09:22,00:02:35
12:10:42,00:01:34
12:12:20,00:01:46
12:16:37,00:01:11
12:17:13,00:02:33
12:18:22,00:03:24
12:23:10,00:01:22
12:26:18,00:06:37
12:28:53,00:04:39
12:29:06,00:02:57
12:31:35,00:01:19
12:31:44,00:04:31
12:36:03,00:01:55
12:37:46,00:02:09
12:39:23,00:02:51
12:39:37,00:05:40
12:40:41,00:00:43
