arrival_time,wait_time
10:33:46,00:03:08
10:46:38,00:02:03
10:52:51,00:01:37
10:55:27,00:01:02
10:56:21,00:01:39
11:03:52,00:02:21
11:05:50,00:01:40
11:06:36,00:03:37
11:07:24,00:02:38
11:08:34,00:04:40
11:09:08,00:02:31
11:10:53,00:02:16
11:12:26,00:02:30
11:13:18,00:02:30
11:14:18,00:00:59
11:15:28,00:01:37
11:15:34,00:01:25
11:15:47,00:03:01
11:16:10,00:01:34
11:19:37,00:01:08
11:21:13,00:03:00
11:22:25,00:02:41
11:23:50,00:01:10
11:24:06,00:02:02
11:24:50,00:02:32
11:25:09,00:01:39
11:25:14,00:03:40
11:26:04,00:04:07
11:27:03,00:01:36
11:29:26,00:02:06
11:29:47,00:04:13
11:30:06,00:03:33
11:30:41,00:01:05
11:30:53,00:02:28
11:31:03,00:04:01
11:31:29,00:03:23
11:31:44,00:03:11
11:33:05,00:03:10
11:33:52,00:04:34
11:34:17,00:02:02
11:36:23,00:01:48
11:37:44,00:04:30
11:38:44,00:01:33
11:38:45,00:02:35
11:39:34,00:02:11
11:41:29,00:01:28
11:42:30,00:01:32
11:43:03,00:04:16
11:43:05,00:02:14
11:43:06,00:04:55
11:43:21,00:02:25
11:43:30,00:03:55
11:44:12,00:06:18
11:44:25,00:09:45
11:46:11,00:04:15
11:46:28,00:04:14
11:47:41,00:03:53
11:50:20,00:02:34
11:50:48,00:03:12
11:51:00,00:03:30
11:52:22,00:02:33
11:55:40,00:01:07
11:56:15,00:02:19
11:57:35,00:05:29
11:58:11,00:01:34
11:59:26,00:02:00
11:59:50,00:04:03
12:00:00,00:03:29
12:01:21,00:02:16
12:01:46,00:06:00
12:04:36,00:04:53
12:08:46,00:02:36
12:12:50,00:03:11
12:13:09,00:02:30
12:15:57,00:03:32
12:17:00,00:02:03
12:18:35,00:01:37
12:20:42,00:01:56
12:21:37,00:00:54
12:22:34,00:03:21
12:25:14,00:02:54
12:25:30,00:01:40
12:26:19,00:02:57
12:28:34,00:03:42
12:35:23,00:04:23
12:35:28,00:01:30
12:36:34,00:02:57
12:37:53,00:02:21
12:39:04,00:00:59
12:39:40,00:01:38
12:41:19,00:01:37
12:41:46,00:01:46
12:41:54,00:02:23
12:42:32,00:01:16
12:42:49,00:01:12
12:45:38,00:01:45
12:45:38,00:05:00
12:47:31,00:01:55
12:48:07,00:05:04
12:49:17,00:02:43
12:50:09,00:01:43
12:50:37,00:01:05
12:51:35,00:04:42
12:51:44,00:05:26
12:52:18,00:04:58
12:55:09,00:01:36
12:55:44,00:01:55
12:59:34,00:00:53
13:00:24,00:01:23
13:00:52,00:02:01
13:00:56,00:01:54
13:01:10,00:01:18
13:01:37,00:03:05
13:03:18,00:01:33
13:03:44,00:04:29
13:03:50,00:02:05
13:05:26,00:01:43
13:06:25,00:03:27
13:06:32,00:03:16
13:08:16,00:01:54
13:12:00,00:03:16
13:12:44,00:01:15
