group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,1,Served,10:40 - 10:50,10:40:19,00:00:00,10:40:19,00:02:34,00:02:34,h1
2,1,Served,10:40 - 10:50,10:46:01,00:00:00,10:46:01,00:02:14,00:02:14,k1
3,2,Served,10:40 - 10:50,10:45:08,00:00:00,10:45:08,00:01:43,00:01:43,h1
4,1,Served,10:50 - 11:00,10:59:53,00:00:00,10:59:53,00:02:31,00:02:31,h1
5,2,Served,10:50 - 11:00,10:50:43,00:00:00,10:50:43,00:00:52,00:00:52,h1
6,2,Served,10:50 - 11:00,10:57:20,00:00:00,10:57:20,00:01:36,00:01:36,k1
7,3,Served,10:50 - 11:00,10:57:13,00:00:00,10:57:13,00:00:44,00:00:44,h1
8,1,Served,11:00 - 11:10,11:03:13,00:00:12,11:03:25,00:01:20,00:01:32,k1
9,2,Served,11:00 - 11:10,11:05:03,00:00:51,11:05:54,00:02:53,00:03:44,k1
10,2,Served,11:00 - 11:10,11:00:07,00:00:00,11:00:07,00:00:52,00:00:52,k1
11,2,Served,11:00 - 11:10,11:07:52,00:00:55,11:08:47,00:07:24,00:08:19,k1
12,1,Served,11:00 - 11:10,11:02:04,00:00:00,11:02:04,00:05:31,00:05:31,k2
13,1,Served,11:00 - 11:10,11:04:47,00:00:25,11:05:12,00:01:32,00:01:57,h1
14,2,Served,11:00 - 11:10,11:01:44,00:00:00,11:01:44,00:01:41,00:01:41,k1
15,2,Served,11:00 - 11:10,11:03:44,00:01:01,11:04:45,00:01:09,00:02:10,k1
16,2,Served,11:00 - 11:10,11:09:04,00:00:02,11:09:06,00:04:08,00:04:10,h1
17,2,Served,11:00 - 11:10,11:05:04,00:01:40,11:06:44,00:02:22,00:04:02,h1
18,1,Served,11:00 - 11:10,11:07:04,00:00:31,11:07:35,00:02:31,00:03:02,k2
19,2,Served,11:00 - 11:10,11:02:25,00:00:00,11:02:25,00:02:47,00:02:47,h1
20,2,Served,11:10 - 11:20,11:16:32,00:04:08,11:20:40,00:02:22,00:06:30,k1
21,2,Served,11:10 - 11:20,11:14:58,00:03:52,11:18:50,00:01:26,00:05:18,h1
22,3,Served,11:10 - 11:20,11:11:54,00:01:20,11:13:14,00:03:04,00:04:24,h1
23,4,Served,11:10 - 11:20,11:15:17,00:04:59,11:20:16,00:02:02,00:07:01,h1
24,1,Served,11:10 - 11:20,11:17:24,00:04:54,11:22:18,00:01:27,00:06:21,h1
25,2,Served,11:10 - 11:20,11:10:32,00:01:27,11:11:59,00:03:23,00:04:50,k2
26,2,Served,11:10 - 11:20,11:16:41,00:04:59,11:21:40,00:01:58,00:06:57,k2
27,2,Served,11:10 - 11:20,11:12:28,00:02:54,11:15:22,00:06:18,00:09:12,k2
28,3,Served,11:10 - 11:20,11:18:58,00:04:04,11:23:02,00:02:09,00:06:13,k1
29,3,Served,11:10 - 11:20,11:10:01,00:00:05,11:10:06,00:01:53,00:01:58,k2
30,2,Served,11:10 - 11:20,11:14:30,00:01:48,11:16:18,00:02:32,00:04:20,h1
31,1,Served,11:10 - 11:20,11:19:03,00:04:35,11:23:38,00:04:29,00:09:04,k2
32,2,Served,11:10 - 11:20,11:12:53,00:03:18,11:16:11,00:04:29,00:07:47,k1
33,5,Served,11:20 - 11:30,11:22:17,00:06:53,11:29:10,00:01:59,00:08:52,h1
34,3,Served,11:20 - 11:30,11:27:16,00:08:30,11:35:46,00:02:28,00:10:58,k2
35,3,Served,11:20 - 11:30,11:29:01,00:08:09,11:37:10,00:01:58,00:10:07,h1
36,2,Served,11:20 - 11:30,11:26:03,00:05:39,11:31:42,00:01:56,00:07:35,k1
37,4,Served,11:20 - 11:30,11:25:33,00:05:36,11:31:09,00:04:36,00:10:12,h1
38,1,Served,11:20 - 11:30,11:20:44,00:03:01,11:23:45,00:05:25,00:08:26,h1
39,2,Served,11:20 - 11:30,11:21:16,00:03:55,11:25:11,00:06:31,00:10:26,k1
40,2,Served,11:20 - 11:30,11:29:02,00:09:12,11:38:14,00:05:10,00:14:22,k2
41,2,Served,11:20 - 11:30,11:26:37,00:08:12,11:34:49,00:00:57,00:09:09,k2
42,2,Served,11:20 - 11:30,11:21:56,00:06:11,11:28:07,00:02:34,00:08:45,k2
43,4,Served,11:20 - 11:30,11:26:04,00:07:34,11:33:38,00:04:56,00:12:30,k1
44,2,Served,11:20 - 11:30,11:26:51,00:08:54,11:35:45,00:01:25,00:10:19,h1
45,2,Served,11:20 - 11:30,11:23:40,00:07:01,11:30:41,00:04:08,00:11:09,k2
46,2,Served,11:30 - 11:40,11:39:56,00:14:15,11:54:11,00:02:02,00:16:17,h1
47,2,Served,11:30 - 11:40,11:33:01,00:13:11,11:46:12,00:01:07,00:14:18,h1
48,2,Served,11:30 - 11:40,11:35:38,00:12:40,11:48:18,00:01:33,00:14:13,k2
49,2,Served,11:30 - 11:40,11:36:30,00:11:49,11:48:19,00:04:27,00:16:16,h1
50,2,Served,11:30 - 11:40,11:31:40,00:11:19,11:42:59,00:06:32,00:17:51,k1
51,2,Served,11:30 - 11:40,11:30:15,00:08:19,11:38:34,00:01:16,00:09:35,k1
52,2,Served,11:30 - 11:40,11:37:19,00:12:12,11:49:31,00:01:38,00:13:50,k1
53,2,Served,11:30 - 11:40,11:30:38,00:10:16,11:40:54,00:03:17,00:13:33,h1
54,4,Served,11:30 - 11:40,11:37:28,00:12:23,11:49:51,00:03:00,00:15:23,k2
55,2,Served,11:30 - 11:40,11:30:37,00:09:13,11:39:50,00:03:09,00:12:22,k1
56,2,Served,11:30 - 11:40,11:32:56,00:10:28,11:43:24,00:04:54,00:15:22,k2
57,2,Served,11:30 - 11:40,11:39:38,00:13:13,11:52:51,00:03:15,00:16:28,k2
58,2,Served,11:30 - 11:40,11:33:18,00:14:01,11:47:19,00:01:00,00:15:01,h1
59,2,Served,11:30 - 11:40,11:32:57,00:11:14,11:44:11,00:02:01,00:13:15,h1
60,1,Served,11:30 - 11:40,11:39:12,00:13:34,11:52:46,00:01:25,00:14:59,h1
61,2,Served,11:30 - 11:40,11:38:24,00:12:45,11:51:09,00:04:35,00:17:20,k1
62,5,Served,11:30 - 11:40,11:30:17,00:08:51,11:39:08,00:01:46,00:10:37,h1
63,3,Served,11:40 - 11:50,11:43:01,00:13:12,11:56:13,00:04:29,00:17:41,h1
64,5,Served,11:40 - 11:50,11:43:57,00:15:01,11:58:58,00:10:18,00:25:19,k2
65,3,Served,11:40 - 11:50,11:47:47,00:12:55,12:00:42,00:02:25,00:15:20,h1
66,2,Served,11:40 - 11:50,11:41:01,00:15:05,11:56:06,00:02:52,00:17:57,k2
67,5,Rejected,11:40 - 11:50,11:42:20,N/A,N/A,N/A,N/A,N/A
68,1,Served,11:40 - 11:50,11:46:36,00:14:01,12:00:37,00:01:46,00:15:47,k1
69,2,Served,11:40 - 11:50,11:45:14,00:14:23,11:59:37,00:01:00,00:15:23,k1
70,2,Rejected,11:40 - 11:50,11:41:12,N/A,N/A,N/A,N/A,N/A
71,4,Rejected,11:40 - 11:50,11:45:22,N/A,N/A,N/A,N/A,N/A
72,2,Served,11:40 - 11:50,11:48:54,00:13:29,12:02:23,00:02:41,00:16:10,k1
73,1,Rejected,11:40 - 11:50,11:43:07,N/A,N/A,N/A,N/A,N/A
74,2,Rejected,11:40 - 11:50,11:46:04,N/A,N/A,N/A,N/A,N/A
75,2,Served,11:40 - 11:50,11:40:07,00:15:37,11:55:44,00:03:53,00:19:30,k1
76,1,Served,11:50 - 12:00,11:59:39,00:14:17,12:13:56,00:01:03,00:15:20,h1
77,2,Rejected,11:50 - 12:00,11:57:28,N/A,N/A,N/A,N/A,N/A
78,2,Served,11:50 - 12:00,11:56:57,00:14:07,12:11:04,00:02:52,00:16:59,h1
79,2,Served,11:50 - 12:00,11:51:33,00:14:18,12:05:51,00:01:00,00:15:18,h1
80,1,Served,11:50 - 12:00,11:56:01,00:14:11,12:10:12,00:06:40,00:20:51,k1
81,1,Served,11:50 - 12:00,11:53:24,00:13:27,12:06:51,00:03:06,00:16:33,h1
82,2,Served,11:50 - 12:00,11:59:17,00:14:37,12:13:54,00:02:11,00:16:48,k2
83,3,Served,11:50 - 12:00,11:51:19,00:11:48,12:03:07,00:02:44,00:14:32,h1
84,2,Served,11:50 - 12:00,11:51:30,00:13:34,12:05:04,00:03:44,00:17:18,k1
85,2,Served,11:50 - 12:00,11:55:02,00:14:14,12:09:16,00:02:12,00:16:26,k2
86,2,Rejected,11:50 - 12:00,11:57:39,N/A,N/A,N/A,N/A,N/A
87,2,Served,11:50 - 12:00,11:55:15,00:14:42,12:09:57,00:01:07,00:15:49,h1
88,2,Served,11:50 - 12:00,11:53:30,00:15:18,12:08:48,00:01:24,00:16:42,k1
89,2,Served,11:50 - 12:00,11:57:16,00:14:12,12:11:28,00:02:26,00:16:38,k2
90,1,Rejected,11:50 - 12:00,11:58:19,N/A,N/A,N/A,N/A,N/A
91,5,Served,12:00 - 12:10,12:03:06,00:12:59,12:16:05,00:03:59,00:16:58,k2
92,2,Served,12:00 - 12:10,12:09:08,00:09:16,12:18:24,00:00:54,00:10:10,h1
93,3,Served,12:00 - 12:10,12:02:11,00:12:48,12:14:59,00:03:25,00:16:13,h1
94,2,Served,12:00 - 12:10,12:04:37,00:12:15,12:16:52,00:02:03,00:14:18,k1
95,4,Served,12:10 - 12:20,12:13:24,00:05:31,12:18:55,00:02:30,00:08:01,k1
96,4,Served,12:10 - 12:20,12:17:11,00:02:53,12:20:04,00:02:22,00:05:15,k2
97,3,Served,12:10 - 12:20,12:15:18,00:04:00,12:19:18,00:01:54,00:05:54,h1
98,2,Served,12:20 - 12:30,12:25:00,00:00:00,12:25:00,00:05:18,00:05:18,k1
99,2,Served,12:20 - 12:30,12:28:55,00:00:00,12:28:55,00:02:11,00:02:11,h1
100,2,Served,12:20 - 12:30,12:29:52,00:00:00,12:29:52,00:03:17,00:03:17,k2
101,2,Served,12:20 - 12:30,12:25:11,00:00:00,12:25:11,00:03:13,00:03:13,k2
102,2,Served,12:20 - 12:30,12:29:58,00:00:20,12:30:18,00:03:59,00:04:19,k1
