time,length
00:00:00,0
10:31:48,1
10:31:48,0
10:40:45,1
10:40:45,0
10:50:30,1
10:50:30,0
10:51:23,1
10:51:23,0
10:55:31,1
10:55:31,0
10:58:38,1
10:58:38,0
11:00:12,1
11:00:12,0
11:00:32,1
11:00:32,0
11:01:19,1
11:01:23,0
11:01:32,1
11:01:50,2
11:02:40,1
11:02:51,0
11:05:02,1
11:05:02,0
11:05:58,1
11:05:58,0
11:07:39,1
11:07:39,0
11:08:56,1
11:08:56,0
11:09:22,1
11:09:22,0
11:10:08,1
11:10:41,0
11:10:46,1
11:11:43,0
11:12:34,1
11:12:34,0
11:14:27,1
11:14:27,0
11:14:48,1
11:14:48,0
11:15:32,1
11:15:32,0
11:15:38,1
11:16:22,0
11:17:26,1
11:17:26,0
11:17:36,1
11:17:48,2
11:19:32,1
11:19:57,0
11:22:02,1
11:22:02,0
11:22:28,1
11:22:28,0
11:23:26,1
11:23:26,0
11:24:16,1
11:24:16,0
11:24:28,1
11:24:28,0
11:24:47,1
11:25:21,0
11:25:22,1
11:25:59,0
11:26:31,1
11:26:35,0
11:26:43,1
11:27:15,2
11:27:25,3
11:27:30,2
11:27:42,3
11:27:48,2
11:28:11,3
11:28:51,4
11:29:35,5
11:29:39,4
11:29:53,3
11:30:28,4
11:31:12,5
11:32:10,6
11:32:34,7
11:32:35,6
11:34:15,5
11:34:37,4
11:34:45,5
11:34:55,6
11:35:23,7
11:35:31,8
11:35:32,7
11:35:44,8
11:36:16,9
11:36:20,10
11:36:41,11
11:36:48,12
11:36:54,11
11:37:51,12
11:37:52,13
11:38:20,12
11:38:45,13
11:39:34,14
11:39:40,13
11:41:11,12
11:41:51,11
11:41:52,12
11:41:55,13
11:42:14,14
11:43:04,13
11:43:23,12
11:43:40,13
11:43:45,14
11:44:48,15
11:45:19,14
11:45:23,15
11:45:45,14
11:46:03,13
11:46:50,14
11:47:00,15
11:48:05,14
11:48:26,13
11:49:02,14
11:49:05,15
11:49:31,14
11:49:33,15
11:50:15,14
11:50:57,13
11:51:34,14
11:51:45,13
11:53:28,14
11:53:49,13
11:54:03,14
11:54:04,15
11:55:25,14
