group_id,service_time
1,00:05:40
2,00:02:14
3,00:02:58
5,00:03:34
11,00:03:02
12,00:01:11
14,00:01:41
15,00:01:59
19,00:02:47
21,00:02:06
22,00:03:34
25,00:02:30
29,00:02:39
30,00:04:22
31,00:01:14
38,00:03:18
40,00:01:55
45,00:02:22
48,00:03:34
51,00:02:46
52,00:02:10
54,00:02:11
55,00:02:20
56,00:01:32
60,00:03:20
61,00:02:49
64,00:03:03
65,00:01:35
71,00:01:07
77,00:02:14
79,00:01:28
82,00:02:28
85,00:01:09
87,00:02:02
88,00:04:31
94,00:02:53
96,00:01:49
97,00:00:44
100,00:03:46
102,00:01:59
106,00:02:05
107,00:01:48
110,00:02:06
111,00:01:38
113,00:01:24
114,00:05:41
115,00:02:41
122,00:02:24
123,00:01:49
126,00:01:01
129,00:03:49
134,00:03:39
135,00:02:00
136,00:03:25
140,00:02:20
141,00:02:13
143,00:02:51
149,00:01:19
158,00:05:26
161,00:01:38
162,00:01:53
164,00:03:17
165,00:04:51
167,00:01:18
179,00:05:01
180,00:03:30
184,00:01:33
192,00:02:35
193,00:02:12
201,00:01:23
206,00:01:17
219,00:05:08
233,00:02:57
234,00:02:10
235,00:03:12
239,00:03:41
241,00:01:09
244,00:02:24
249,00:01:19
250,00:01:47
253,00:02:01
257,00:01:45
261,00:02:48
263,00:01:46
264,00:01:45
267,00:03:53
270,00:01:39
272,00:03:21
273,00:04:32
275,00:03:30
279,00:03:27
281,00:03:00
283,00:01:20
285,00:02:22
286,00:03:29
292,00:05:08
294,00:05:25
295,00:01:57
298,00:02:26
303,00:02:19
304,00:02:13
308,00:01:49
309,00:01:01
311,00:02:58
313,00:02:47
314,00:03:35
318,00:03:09
323,00:02:13
325,00:02:13
326,00:02:46
328,00:01:42
332,00:01:33
333,00:01:31
337,00:01:59
338,00:03:22
339,00:03:59
340,00:04:26
344,00:01:13
350,00:03:39
351,00:06:29
352,00:01:59
359,00:02:01
360,00:02:24
361,00:00:24
369,00:01:40
371,00:03:39
374,00:02:38
377,00:06:33
386,00:03:53
389,00:01:49
390,00:01:48
391,00:02:43
392,00:02:39
394,00:03:08
398,00:01:03
403,00:01:59
406,00:03:56
407,00:01:35
413,00:01:00
415,00:02:13
417,00:02:18
418,00:03:44
420,00:05:38
422,00:03:21
427,00:01:59
431,00:02:24
434,00:01:22
435,00:01:15
437,00:03:00
441,00:01:30
442,00:04:56
445,00:01:39
446,00:01:29
447,00:02:22
451,00:03:56
455,00:03:38
456,00:01:51
458,00:03:34
459,00:04:00
460,00:04:38
