arrival_time,in_queue_time
10:31:48,00:00:00
10:40:45,00:00:00
10:50:30,00:00:00
10:51:23,00:00:00
10:55:31,00:00:00
10:58:38,00:00:00
11:00:12,00:00:00
11:00:32,00:00:00
11:01:19,00:00:04
11:01:32,00:01:08
11:01:50,00:01:01
11:05:02,00:00:00
11:05:58,00:00:00
11:07:39,00:00:00
11:08:56,00:00:00
11:09:22,00:00:00
11:10:08,00:00:33
11:10:46,00:00:57
11:12:34,00:00:00
11:14:27,00:00:00
11:14:48,00:00:00
11:15:32,00:00:00
11:15:38,00:00:44
11:17:26,00:00:00
11:17:36,00:01:56
11:17:48,00:02:09
11:22:02,00:00:00
11:22:28,00:00:00
11:23:26,00:00:00
11:24:16,00:00:00
11:24:28,00:00:00
11:24:47,00:00:34
11:25:22,00:00:37
11:26:31,00:00:04
11:26:43,00:00:47
11:27:15,00:00:33
11:27:25,00:02:14
11:27:42,00:02:11
11:28:11,00:04:24
11:28:51,00:05:24
11:29:35,00:05:02
11:30:28,00:05:04
11:31:12,00:05:42
11:32:10,00:06:10
11:32:34,00:07:06
11:34:45,00:06:26
11:34:55,00:06:56
11:35:23,00:07:41
11:35:31,00:07:52
11:35:44,00:09:35
11:36:16,00:09:29
11:36:20,00:09:43
11:36:41,00:11:24
11:36:48,00:11:38
11:37:51,00:11:40
11:37:52,00:12:23
11:38:45,00:12:12
11:39:34,00:12:11
11:41:52,00:11:57
11:41:55,00:13:30
11:42:14,00:14:55
11:43:40,00:13:35
11:43:45,00:13:32
11:44:48,00:13:28
11:45:09,N/A
11:45:23,00:13:15
11:46:50,00:13:01
11:47:00,00:14:18
11:47:39,N/A
11:49:02,00:13:40
11:49:05,N/A
11:49:05,00:13:49
11:49:33,00:13:57
11:51:34,00:13:14
11:53:28,00:12:15
11:54:03,00:13:08
11:54:04,00:15:21
11:54:14,N/A
11:54:19,N/A
11:54:46,N/A
11:55:22,N/A
11:56:22,00:13:08
11:57:52,00:12:06
11:59:22,00:12:07
12:02:10,00:09:43
12:02:33,00:10:29
12:06:12,00:08:11
12:06:57,00:08:09
12:07:05,00:08:20
12:07:51,00:09:42
12:10:25,00:07:08
12:11:24,00:06:27
12:12:09,00:07:26
12:13:03,00:08:20
12:17:31,00:03:57
12:18:37,00:03:51
12:20:26,00:02:31
12:21:46,00:01:30
12:22:01,00:02:16
12:22:49,00:02:12
12:25:55,00:00:00
12:27:31,00:00:20
12:29:19,00:00:00
12:30:23,00:00:00
12:31:47,00:00:00
12:33:15,00:00:00
12:33:32,00:00:00
12:33:54,00:00:00
12:34:41,00:00:51
12:34:44,00:01:03
12:37:54,00:00:00
12:40:02,00:00:00
12:40:14,00:00:00
12:41:09,00:00:00
12:42:43,00:02:35
12:42:48,00:02:55
12:43:46,00:03:02
12:43:51,00:03:22
12:44:53,00:03:31
12:45:40,00:02:59
12:46:23,00:02:53
12:48:40,00:02:08
12:50:05,00:02:07
12:50:59,00:01:30
12:51:02,00:01:45
12:53:02,00:00:59
12:53:30,00:00:35
12:54:08,00:00:54
12:54:09,00:01:41
12:54:44,00:01:36
12:57:26,00:00:00
12:58:28,00:00:13
12:58:36,00:00:41
12:59:11,00:01:09
13:00:06,00:00:24
13:00:27,00:02:03
13:01:59,00:00:43
13:03:23,00:00:58
13:04:28,00:01:27
13:04:55,00:01:01
13:05:10,00:00:57
13:05:13,00:02:35
13:05:56,00:02:19
13:06:39,00:02:53
13:06:49,00:03:39
13:07:05,00:03:30
13:07:42,00:03:50
13:08:04,00:03:43
13:08:51,00:03:57
13:09:23,00:05:15
13:09:41,00:05:29
13:09:58,00:06:39
13:10:44,00:05:54
13:10:47,00:08:47
13:11:34,00:08:41
13:11:35,00:09:25
13:11:59,00:09:30
13:14:18,00:11:27
13:14:48,00:12:07
13:15:22,00:11:55
13:15:44,00:12:46
13:16:45,00:12:31
13:17:42,00:12:17
13:17:45,00:12:27
13:17:59,00:13:37
