group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,3,Served,10:30 - 10:40,10:31:48,00:00:00,10:31:48,00:05:40,00:05:40,h1
2,3,Served,10:40 - 10:50,10:40:45,00:00:00,10:40:45,00:02:14,00:02:14,h1
3,2,Served,10:50 - 11:00,10:50:30,00:00:00,10:50:30,00:02:58,00:02:58,h1
4,2,Served,10:50 - 11:00,10:51:23,00:00:00,10:51:23,00:03:38,00:03:38,h2
5,2,Served,10:50 - 11:00,10:55:31,00:00:00,10:55:31,00:03:34,00:03:34,h1
6,2,Served,10:50 - 11:00,10:58:38,00:00:00,10:58:38,00:04:13,00:04:13,h2
7,1,Served,11:00 - 11:10,11:05:58,00:00:00,11:05:58,00:01:09,00:01:09,h2
8,4,Served,11:00 - 11:10,11:09:22,00:00:00,11:09:22,00:02:32,00:02:32,k1
9,1,Served,11:00 - 11:10,11:00:32,00:00:00,11:00:32,00:02:08,00:02:08,k1
10,2,Served,11:00 - 11:10,11:08:56,00:00:00,11:08:56,00:02:47,00:02:47,h2
11,3,Served,11:00 - 11:10,11:07:39,00:00:00,11:07:39,00:03:02,00:03:02,h1
12,2,Served,11:00 - 11:10,11:00:12,00:00:00,11:00:12,00:01:11,00:01:11,h1
13,1,Served,11:00 - 11:10,11:01:32,00:01:08,11:02:40,00:03:09,00:04:17,k1
14,2,Served,11:00 - 11:10,11:05:02,00:00:00,11:05:02,00:01:41,00:01:41,h1
15,2,Served,11:00 - 11:10,11:01:19,00:00:04,11:01:23,00:01:59,00:02:03,h1
16,2,Served,11:00 - 11:10,11:01:50,00:01:01,11:02:51,00:01:19,00:02:20,h2
17,1,Served,11:10 - 11:20,11:10:46,00:00:57,11:11:43,00:02:53,00:03:50,h2
18,1,Served,11:10 - 11:20,11:15:32,00:00:00,11:15:32,00:04:25,00:04:25,k1
19,2,Served,11:10 - 11:20,11:14:27,00:00:00,11:14:27,00:02:47,00:02:47,h1
20,5,Served,11:10 - 11:20,11:15:38,00:00:44,11:16:22,00:03:38,00:04:22,h2
21,5,Served,11:10 - 11:20,11:17:26,00:00:00,11:17:26,00:02:06,00:02:06,h1
22,3,Served,11:10 - 11:20,11:17:36,00:01:56,11:19:32,00:03:34,00:05:30,h1
23,3,Served,11:10 - 11:20,11:14:48,00:00:00,11:14:48,00:01:34,00:01:34,h2
24,2,Served,11:10 - 11:20,11:12:34,00:00:00,11:12:34,00:02:10,00:02:10,k1
25,4,Served,11:10 - 11:20,11:10:08,00:00:33,11:10:41,00:02:30,00:03:03,h1
26,2,Served,11:10 - 11:20,11:17:48,00:02:09,11:19:57,00:01:57,00:04:06,k1
27,3,Served,11:20 - 11:30,11:25:22,00:00:37,11:25:59,00:01:49,00:02:26,k1
28,2,Served,11:20 - 11:30,11:24:28,00:00:00,11:24:28,00:01:31,00:01:31,k1
29,2,Served,11:20 - 11:30,11:28:51,00:05:24,11:34:15,00:02:39,00:08:03,h1
30,2,Served,11:20 - 11:30,11:27:42,00:02:11,11:29:53,00:04:22,00:06:33,h1
31,3,Served,11:20 - 11:30,11:24:47,00:00:34,11:25:21,00:01:14,00:01:48,h1
32,2,Served,11:20 - 11:30,11:29:35,00:05:02,11:34:37,00:03:43,00:08:45,h2
33,4,Served,11:20 - 11:30,11:24:16,00:00:00,11:24:16,00:03:14,00:03:14,h2
34,1,Served,11:20 - 11:30,11:22:28,00:00:00,11:22:28,00:01:16,00:01:16,k1
35,1,Served,11:20 - 11:30,11:28:11,00:04:24,11:32:35,00:02:57,00:07:21,k1
