arrival_time,in_queue_time
10:37:17,00:00:00
10:40:13,00:00:00
10:41:19,00:00:00
10:52:01,00:00:00
10:54:31,00:00:00
10:58:05,00:00:00
10:58:15,00:00:00
11:00:05,00:00:00
11:01:52,00:00:00
11:02:16,00:00:00
11:02:58,00:00:00
11:04:54,00:00:00
11:05:28,00:00:00
11:05:56,00:00:00
11:06:26,00:00:00
11:08:02,00:00:00
11:08:24,00:00:00
11:09:17,00:00:00
11:09:55,00:00:00
11:10:11,00:00:00
11:10:47,00:00:00
11:11:11,00:00:17
11:11:21,00:00:40
11:11:52,00:01:11
11:13:56,00:00:19
11:17:02,00:00:00
11:17:45,00:00:00
11:19:03,00:00:00
11:19:05,00:00:00
11:21:11,00:00:00
11:21:11,00:00:00
11:21:20,00:00:00
11:21:31,00:00:00
11:22:04,00:00:32
11:22:16,00:00:26
11:22:35,00:00:35
11:23:09,00:00:30
11:23:25,00:00:29
11:24:12,00:00:29
11:24:21,00:00:20
11:25:24,00:00:00
11:25:26,00:00:28
11:25:27,00:01:14
11:27:04,00:00:52
11:27:16,00:01:00
11:28:57,00:00:51
11:32:26,00:00:00
11:32:47,00:00:00
11:34:01,00:00:00
11:34:22,00:00:00
11:34:42,00:00:00
11:35:42,00:00:00
11:36:16,00:00:00
11:36:23,00:00:07
11:37:20,00:00:20
11:38:32,00:00:00
11:38:42,00:00:17
11:38:43,00:00:47
11:38:52,00:01:35
11:39:00,00:02:39
11:39:20,00:03:19
11:39:21,00:03:46
11:40:49,00:02:29
11:42:15,00:03:08
11:42:18,00:03:28
11:42:44,00:03:49
11:42:47,00:03:54
11:43:07,00:04:47
11:43:33,00:04:21
11:44:44,00:04:01
11:45:50,00:04:15
11:47:26,00:03:05
11:47:42,00:04:32
11:47:47,00:04:47
11:48:00,00:06:23
11:48:01,00:06:26
11:48:36,00:06:14
11:49:55,00:05:20
11:50:17,00:05:07
11:50:30,00:05:53
11:51:25,00:05:48
11:51:31,00:06:25
11:51:37,00:07:09
11:52:05,00:06:45
11:52:09,00:07:20
11:52:11,00:07:55
11:52:41,00:07:49
11:55:23,00:06:20
11:56:32,00:05:45
11:56:48,00:06:05
11:58:21,00:05:49
11:59:07,00:06:13
12:02:27,00:03:35
12:02:50,00:03:24
12:03:44,00:02:30
12:04:35,00:02:32
12:05:40,00:01:30
12:07:44,00:00:00
12:08:02,00:00:11
12:10:52,00:00:00
12:13:22,00:00:00
12:17:08,00:00:00
12:18:42,00:00:00
12:19:39,00:00:00
12:20:09,00:00:00
12:21:45,00:00:00
12:21:46,00:00:00
12:23:48,00:00:00
12:24:47,00:00:00
12:29:22,00:00:00
12:30:04,00:00:00
12:32:09,00:00:00
12:33:00,00:00:00
12:35:13,00:00:00
12:35:15,00:00:00
12:36:17,00:00:00
12:37:06,00:00:00
12:40:44,00:00:00
12:40:52,00:00:00
12:41:28,00:00:00
12:41:37,00:00:00
12:43:19,00:00:00
12:43:29,00:00:00
12:43:30,00:00:22
12:44:27,00:00:00
12:44:48,00:00:00
12:46:39,00:00:00
12:49:23,00:00:00
12:49:34,00:00:00
12:49:40,00:00:00
12:49:55,00:00:00
12:51:53,00:00:00
12:52:04,00:00:31
12:54:09,00:00:00
12:54:15,00:00:00
12:54:42,00:00:00
12:55:00,00:00:26
12:55:05,00:00:58
12:55:10,00:01:16
12:55:16,00:01:53
12:57:07,00:00:07
12:57:15,00:00:54
12:57:54,00:01:37
12:58:00,00:01:35
12:58:55,00:01:07
12:59:48,00:00:50
13:00:20,00:00:30
13:01:40,00:00:38
13:01:50,00:00:49
13:01:50,00:01:05
13:01:52,00:01:27
13:02:19,00:01:17
13:02:29,00:01:24
13:02:48,00:01:53
13:03:55,00:01:24
13:04:04,00:01:18
13:04:50,00:01:09
13:04:53,00:01:44
13:06:49,00:00:30
13:07:03,00:00:18
13:07:39,00:00:00
13:07:40,00:00:36
13:07:45,00:01:16
13:07:52,00:01:26
13:07:59,00:01:44
13:08:23,00:01:31
13:08:27,00:02:00
13:09:40,00:01:05
13:10:01,00:01:23
13:10:13,00:01:35
13:10:17,00:03:27
13:10:56,00:03:48
13:11:05,00:03:47
13:11:44,00:03:24
13:11:49,00:03:37
13:12:16,00:03:11
13:12:28,00:03:28
13:12:47,00:04:11
13:13:20,00:03:52
13:14:04,00:03:11
13:15:36,00:02:28
13:16:40,00:02:13
13:17:12,00:01:46
13:17:31,00:01:31
13:17:53,00:02:03
13:18:07,00:02:19
13:18:34,00:02:49
13:19:24,00:02:23
13:20:13,00:01:34
13:20:21,00:02:05
13:20:45,00:01:50
13:20:49,00:02:12
13:21:14,00:03:06
13:21:16,00:03:08
13:21:44,00:02:50
13:21:55,00:03:26
13:22:40,00:02:45
13:22:41,00:03:36
13:23:02,00:03:27
13:23:18,00:03:58
13:23:40,00:03:41
13:23:55,00:03:49
13:23:58,00:04:06
13:24:10,00:04:37
13:25:37,00:03:19
13:25:42,00:03:51
13:25:44,00:04:37
13:25:48,00:04:55
13:25:58,00:05:51
13:26:13,00:06:11
13:26:36,00:06:16
13:27:58,00:06:53
13:28:11,00:07:43
13:28:44,00:07:49
13:29:18,00:07:22
13:29:42,00:07:58
13:30:32,00:07:20
13:30:59,00:07:23
13:32:07,00:06:56
13:32:18,00:07:07
13:32:27,00:07:54
13:33:15,00:07:30
13:33:35,00:07:22
13:33:51,00:08:16
13:33:55,00:09:50
13:34:05,00:10:28
13:34:37,00:09:59
13:35:35,00:09:46
13:35:38,00:10:37
13:35:44,00:10:36
13:36:48,00:10:28
13:36:48,00:10:07
13:38:27,00:09:45
13:38:48,00:09:28
13:38:55,00:09:37
13:39:17,00:09:22
13:39:55,00:09:03
13:40:21,00:09:19
13:40:30,00:09:50
13:41:53,00:09:07
13:42:02,00:09:39
13:42:03,00:11:19
13:42:59,00:10:53
13:42:59,00:11:27
13:43:10,00:11:56
13:43:29,00:11:51
13:44:30,00:11:12
13:47:28,00:09:00
13:47:44,00:09:27
13:47:53,00:09:46
13:48:00,00:10:25
13:48:24,00:10:06
13:48:30,00:10:31
13:48:38,00:10:42
13:49:26,00:10:17
13:49:33,00:10:14
13:49:57,00:11:23
13:50:14,00:11:37
13:53:57,00:08:20
13:54:04,00:08:41
13:55:36,00:08:28
13:55:58,00:08:07
13:56:08,00:08:15
13:57:06,00:07:43
13:57:32,00:09:01
13:57:47,00:09:03
13:58:10,00:09:03
13:58:13,00:11:15
13:58:21,00:12:28
13:59:39,00:11:46
13:59:47,00:11:54
14:00:17,00:11:28
14:02:18,00:10:11
14:02:45,00:11:16
14:03:07,00:12:07
14:03:32,00:12:36
14:06:04,00:10:11
14:08:12,00:08:57
14:09:26,00:08:41
14:09:37,00:08:31
14:09:42,00:08:31
14:09:48,00:08:27
14:09:49,00:09:35
14:09:51,00:09:34
14:11:32,00:07:58
14:13:06,00:07:05
14:15:37,00:04:49
14:18:06,00:02:52
14:19:53,00:01:53
14:21:38,00:00:15
14:23:21,00:00:00
14:26:09,00:00:00
14:26:26,00:00:00
14:28:52,00:00:00
14:31:29,00:00:00
14:31:53,00:00:00
14:33:37,00:00:00
14:37:01,00:00:00
14:42:13,00:00:00
14:49:43,00:00:00
14:53:10,00:00:00
14:56:56,00:00:00
14:58:30,00:00:00
15:01:02,00:00:00
15:01:03,00:00:00
15:02:45,00:00:00
