group_id,service_time
17,00:01:48
24,00:05:28
30,00:02:23
35,00:08:51
49,00:03:14
53,00:00:57
54,00:02:51
66,00:02:29
67,00:04:19
73,00:02:50
74,00:02:28
88,00:05:06
89,00:05:44
98,00:03:26
108,00:06:25
121,00:02:49
131,00:05:31
135,00:00:48
138,00:01:43
142,00:02:53
151,00:02:48
152,00:01:49
158,00:02:02
159,00:02:50
162,00:04:17
181,00:02:35
182,00:05:42
194,00:03:16
213,00:03:16
215,00:08:07
216,00:03:05
224,00:01:56
229,00:02:35
230,00:03:00
234,00:03:25
238,00:01:33
243,00:01:22
249,00:06:44
253,00:02:45
261,00:06:44
263,00:01:40
272,00:01:18
276,00:02:45
277,00:01:33
281,00:02:53
285,00:03:11
297,00:01:12
318,00:07:13
326,00:02:49
330,00:04:54
336,00:00:27
343,00:02:59
347,00:01:32
352,00:06:39
359,00:01:53
368,00:02:31
371,00:03:38
375,00:02:54
399,00:10:20
406,00:03:01
412,00:03:04
421,00:05:14
434,00:01:11
435,00:03:40
451,00:05:45
454,00:01:39
458,00:02:15
