group_id,service_time
3,00:01:17
4,00:01:06
6,00:01:48
10,00:04:32
11,00:01:07
12,00:02:44
13,00:02:08
16,00:01:40
17,00:01:10
18,00:04:01
20,00:04:54
22,00:02:29
26,00:03:02
27,00:03:52
28,00:04:45
39,00:06:25
42,00:02:20
43,00:01:18
52,00:03:07
53,00:02:32
65,00:01:41
82,00:01:33
97,00:03:04
98,00:03:32
102,00:04:16
103,00:01:13
107,00:01:03
112,00:02:29
120,00:02:18
122,00:01:14
123,00:02:11
138,00:03:39
139,00:02:12
142,00:02:03
143,00:02:24
145,00:01:31
147,00:02:02
149,00:00:51
150,00:02:04
151,00:03:09
152,00:01:56
153,00:04:37
158,00:02:46
159,00:01:28
160,00:02:37
162,00:01:04
164,00:01:31
165,00:04:20
169,00:01:28
171,00:02:56
172,00:01:28
175,00:01:48
178,00:03:21
179,00:02:21
190,00:05:42
195,00:02:05
200,00:05:55
208,00:02:16
210,00:01:32
222,00:02:20
230,00:01:29
235,00:03:31
238,00:02:02
241,00:01:46
247,00:01:33
256,00:02:34
263,00:03:03
267,00:01:06
274,00:01:38
278,00:02:37
280,00:03:28
292,00:01:45
298,00:01:56
301,00:02:31
317,00:02:22
320,00:07:44
324,00:01:32
325,00:03:03
330,00:02:35
339,00:04:18
344,00:02:57
345,00:05:44
351,00:02:01
361,00:02:12
362,00:01:49
363,00:03:35
369,00:02:32
372,00:01:29
373,00:02:38
375,00:06:04
376,00:01:23
379,00:02:11
380,00:04:14
383,00:02:03
385,00:02:04
386,00:00:48
387,00:01:50
389,00:01:03
390,00:01:53
394,00:02:05
396,00:02:45
400,00:01:45
401,00:01:36
402,00:03:37
405,00:02:28
406,00:02:19
408,00:01:41
413,00:01:39
414,00:04:47
415,00:02:44
418,00:02:15
420,00:01:13
424,00:01:24
426,00:03:26
427,00:02:38
433,00:01:41
440,00:02:56
441,00:01:06
443,00:03:58
444,00:01:59
445,00:02:19
448,00:01:40
449,00:02:09
451,00:06:40
453,00:01:39
460,00:01:21
461,00:01:41
463,00:02:47
475,00:03:41
476,00:02:57
478,00:01:15
485,00:01:35
488,00:01:41
496,00:03:01
497,00:03:10
499,00:03:30
501,00:01:24
503,00:03:19
506,00:02:26
507,00:01:38
511,00:03:16
514,00:03:28
519,00:01:59
521,00:02:26
528,00:01:03
529,00:03:24
532,00:03:45
535,00:02:31
537,00:02:29
542,00:04:25
546,00:03:34
547,00:05:30
555,00:02:20
557,00:04:27
558,00:02:40
564,00:03:11
566,00:02:52
569,00:02:26
579,00:03:35
580,00:02:06
582,00:03:06
586,00:02:32
587,00:02:58
596,00:01:12
597,00:02:58
602,00:03:23
603,00:01:55
605,00:01:46
607,00:01:22
608,00:01:39
609,00:02:00
610,00:01:38
611,00:00:48
612,00:01:41
614,00:02:08
615,00:02:24
619,00:01:43
620,00:01:47
