group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,2,Served,10:30 - 10:40,10:32:06,00:00:00,10:32:06,00:02:22,00:02:22,h1
2,1,Served,10:40 - 10:50,10:48:59,00:00:00,10:48:59,00:03:47,00:03:47,h1
3,1,Served,10:40 - 10:50,10:49:36,00:00:00,10:49:36,00:01:17,00:01:17,h2
4,1,Served,10:40 - 10:50,10:44:08,00:00:00,10:44:08,00:01:06,00:01:06,h2
5,1,Served,10:40 - 10:50,10:42:27,00:00:00,10:42:27,00:02:21,00:02:21,h1
6,1,Served,10:50 - 11:00,10:50:12,00:00:41,10:50:53,00:01:48,00:02:29,h2
7,1,Served,10:50 - 11:00,10:50:48,00:01:58,10:52:46,00:03:15,00:05:13,h1
8,1,Served,10:50 - 11:00,10:51:44,00:04:17,10:56:01,00:02:28,00:06:45,h1
9,1,Served,10:50 - 11:00,10:58:40,00:00:00,10:58:40,00:04:51,00:04:51,h1
10,1,Served,10:50 - 11:00,10:50:37,00:02:04,10:52:41,00:04:32,00:06:36,h2
11,1,Served,10:50 - 11:00,10:52:23,00:04:50,10:57:13,00:01:07,00:05:57,h2
12,1,Served,10:50 - 11:00,10:54:50,00:03:30,10:58:20,00:02:44,00:06:14,h2
13,2,Served,11:00 - 11:10,11:06:25,00:06:10,11:12:35,00:02:08,00:08:18,h2
14,1,Served,11:00 - 11:10,11:08:28,00:05:43,11:14:11,00:01:21,00:07:04,h1
15,1,Served,11:00 - 11:10,11:09:58,00:06:53,11:16:51,00:02:28,00:09:21,h1
16,2,Served,11:00 - 11:10,11:08:39,00:06:04,11:14:43,00:01:40,00:07:44,h2
17,1,Served,11:00 - 11:10,11:09:35,00:06:48,11:16:23,00:01:10,00:07:58,h2
18,1,Served,11:00 - 11:10,11:01:11,00:00:00,11:01:11,00:04:01,00:04:01,h2
19,2,Served,11:00 - 11:10,11:05:18,00:02:20,11:07:38,00:03:47,00:06:07,h1
