group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,3,Served,10:40 - 10:50,10:49:38,00:00:00,10:49:38,00:03:41,00:03:41,h1
2,1,Served,10:40 - 10:50,10:43:24,00:00:00,10:43:24,00:03:26,00:03:26,h1
3,2,Served,10:50 - 11:00,10:58:13,00:00:00,10:58:13,00:01:19,00:01:19,h1
4,5,Served,10:50 - 11:00,10:50:49,00:00:00,10:50:49,00:06:10,00:06:10,h2
5,1,Served,10:50 - 11:00,10:54:11,00:00:00,10:54:11,00:02:42,00:02:42,h1
6,2,Served,11:00 - 11:10,11:08:55,00:00:26,11:09:21,00:02:26,00:02:52,h1
7,3,Served,11:00 - 11:10,11:06:58,00:00:00,11:06:58,00:01:15,00:01:15,k1
8,3,Served,11:00 - 11:10,11:08:11,00:00:02,11:08:13,00:02:26,00:02:28,k1
9,5,Served,11:00 - 11:10,11:01:57,00:00:00,11:01:57,00:07:24,00:07:24,h1
10,3,Served,11:00 - 11:10,11:06:20,00:00:00,11:06:20,00:03:25,00:03:25,h2
11,3,Served,11:00 - 11:10,11:02:47,00:00:00,11:02:47,00:02:51,00:02:51,h2
12,5,Served,11:10 - 11:20,11:10:57,00:00:00,11:10:57,00:02:48,00:02:48,h2
13,4,Served,11:10 - 11:20,11:19:42,00:01:32,11:21:14,00:01:28,00:03:00,k1
14,3,Served,11:10 - 11:20,11:19:05,00:02:01,11:21:06,00:00:56,00:02:57,h1
15,1,Served,11:10 - 11:20,11:16:51,00:00:00,11:16:51,00:01:48,00:01:48,h1
16,4,Served,11:10 - 11:20,11:17:27,00:00:00,11:17:27,00:02:24,00:02:24,h2
17,4,Served,11:10 - 11:20,11:18:24,00:00:15,11:18:39,00:02:27,00:02:42,h1
18,3,Served,11:10 - 11:20,11:17:47,00:00:00,11:17:47,00:03:27,00:03:27,k1
19,4,Served,11:10 - 11:20,11:18:32,00:01:19,11:19:51,00:03:45,00:05:04,h2
20,1,Served,11:10 - 11:20,11:12:11,00:00:00,11:12:11,00:00:46,00:00:46,h1
21,1,Served,11:20 - 11:30,11:28:02,00:01:23,11:29:25,00:03:13,00:04:36,h2
22,2,Served,11:20 - 11:30,11:26:28,00:01:48,11:28:16,00:01:09,00:02:57,h2
23,4,Served,11:20 - 11:30,11:21:11,00:01:31,11:22:42,00:01:08,00:02:39,k1
