group_id,service_time
8,00:03:36
12,00:07:52
22,00:03:00
23,00:03:19
27,00:07:06
28,00:02:15
35,00:04:23
36,00:03:39
40,00:04:38
47,00:04:39
48,00:03:38
52,00:03:49
58,00:02:16
61,00:03:57
63,00:02:35
65,00:01:28
70,00:06:29
72,00:02:09
87,00:04:31
89,00:04:26
91,00:04:03
98,00:01:36
99,00:03:01
102,00:01:09
110,00:03:04
111,00:02:45
112,00:05:45
113,00:02:29
116,00:02:45
119,00:00:46
120,00:04:11
122,00:01:14
127,00:05:20
131,00:01:33
133,00:04:12
139,00:04:43
144,00:01:26
145,00:01:04
153,00:05:36
154,00:04:41
158,00:01:55
161,00:00:40
168,00:02:50
169,00:06:20
171,00:01:26
180,00:02:21
182,00:01:40
186,00:03:03
192,00:01:01
193,00:04:15
197,00:01:18
201,00:03:30
205,00:04:04
215,00:02:13
221,00:05:09
223,00:01:47
224,00:01:17
231,00:01:43
232,00:02:46
236,00:02:22
237,00:02:36
249,00:03:04
251,00:03:36
256,00:03:13
260,00:06:15
266,00:02:13
269,00:01:32
272,00:02:57
277,00:11:21
279,00:01:57
282,00:02:13
287,00:02:04
292,00:03:29
293,00:03:27
296,00:04:52
305,00:08:51
311,00:04:29
313,00:02:12
319,00:03:34
320,00:01:28
329,00:05:19
338,00:02:57
