group_id,service_time
1,00:02:16
2,00:01:53
3,00:01:11
4,00:01:16
6,00:01:54
10,00:05:26
11,00:02:41
12,00:02:27
19,00:02:18
20,00:01:26
22,00:02:29
25,00:04:18
28,00:01:58
29,00:00:57
30,00:03:52
33,00:02:58
39,00:02:30
40,00:02:04
42,00:00:51
46,00:04:45
49,00:02:30
52,00:03:29
55,00:01:43
56,00:03:28
57,00:01:10
63,00:02:37
66,00:02:05
67,00:02:07
68,00:03:14
69,00:03:06
73,00:03:48
75,00:01:25
77,00:01:19
79,00:01:54
80,00:01:01
82,00:03:18
86,00:00:59
89,00:01:40
94,00:03:27
95,00:02:37
98,00:02:12
100,00:03:38
102,00:04:21
104,00:01:08
106,00:01:52
113,00:05:24
114,00:00:57
121,00:02:36
126,00:06:07
128,00:03:07
132,00:03:11
138,00:02:18
141,00:05:17
142,00:03:06
144,00:01:36
148,00:02:29
149,00:02:57
158,00:01:26
160,00:04:10
162,00:01:58
169,00:02:21
170,00:02:42
174,00:03:56
177,00:02:22
180,00:03:50
184,00:03:53
186,00:03:04
187,00:02:14
191,00:01:17
192,00:01:52
193,00:03:04
195,00:02:25
196,00:02:44
197,00:01:11
198,00:01:59
200,00:05:24
204,00:03:14
206,00:02:23
210,00:00:46
212,00:01:24
213,00:03:04
214,00:00:59
216,00:01:59
217,00:01:39
223,00:03:46
224,00:01:35
226,00:03:01
228,00:03:08
229,00:02:42
231,00:03:01
237,00:06:34
239,00:01:45
242,00:01:26
243,00:02:51
246,00:04:04
248,00:01:47
249,00:02:45
252,00:01:59
253,00:03:15
256,00:00:50
258,00:06:03
259,00:01:06
260,00:01:10
263,00:02:00
267,00:02:05
268,00:01:32
270,00:02:33
272,00:03:40
273,00:01:47
277,00:02:16
279,00:06:56
286,00:01:49
289,00:04:02
293,00:01:41
294,00:03:57
297,00:02:54
299,00:01:33
301,00:01:27
304,00:03:04
306,00:03:04
311,00:04:46
312,00:02:03
314,00:03:48
316,00:01:30
317,00:00:50
319,00:04:03
322,00:02:27
323,00:02:24
