group_id,service_time
5,00:01:42
6,00:07:01
14,00:02:18
18,00:04:32
20,00:02:48
22,00:03:23
26,00:04:39
29,00:04:27
32,00:06:20
35,00:04:15
39,00:01:51
41,00:04:16
43,00:01:32
44,00:01:34
50,00:04:56
54,00:01:48
56,00:05:01
59,00:05:14
61,00:01:02
64,00:02:55
65,00:02:49
66,00:04:56
68,00:04:35
73,00:02:40
75,00:03:07
77,00:02:16
81,00:05:55
87,00:08:28
94,00:02:14
96,00:02:27
99,00:05:24
103,00:01:46
105,00:06:22
107,00:02:23
109,00:02:46
113,00:06:13
120,00:01:03
122,00:02:20
126,00:02:49
135,00:03:11
136,00:05:24
148,00:02:14
149,00:01:24
157,00:03:37
158,00:02:01
159,00:06:44
163,00:01:50
169,00:04:53
177,00:06:31
181,00:02:42
186,00:02:13
189,00:03:13
190,00:03:13
192,00:02:46
195,00:01:38
199,00:02:18
204,00:03:44
205,00:02:32
208,00:02:09
211,00:03:16
213,00:05:27
219,00:01:19
222,00:03:42
223,00:00:37
226,00:01:06
229,00:01:55
230,00:03:49
232,00:02:00
238,00:04:36
240,00:01:37
241,00:03:11
243,00:03:52
244,00:03:51
246,00:02:18
252,00:02:38
253,00:03:27
259,00:06:56
261,00:01:29
262,00:01:37
268,00:00:43
269,00:01:37
274,00:01:43
276,00:03:16
280,00:00:56
281,00:04:45
284,00:04:54
288,00:05:00
292,00:02:41
295,00:01:43
301,00:02:54
303,00:01:47
304,00:04:53
309,00:03:02
310,00:04:04
311,00:00:35
313,00:05:04
318,00:06:11
321,00:01:26
