arrival_time,in_queue_time
10:37:26,00:00:00
10:46:05,00:00:00
10:50:11,00:00:00
10:50:56,00:00:00
10:54:59,00:00:00
11:00:30,00:00:00
11:02:55,00:00:00
11:03:17,00:00:00
11:04:28,00:00:00
11:05:29,00:00:00
11:06:22,00:00:00
11:08:26,00:00:00
11:11:34,00:00:00
11:12:10,00:00:00
11:12:36,00:00:00
11:12:41,00:00:33
11:14:22,00:00:00
11:16:42,00:00:00
11:18:11,00:00:00
11:18:19,00:00:59
11:18:30,00:01:58
11:20:53,00:00:37
11:21:02,00:01:04
11:21:05,00:03:24
11:23:26,00:01:18
11:24:37,00:01:38
11:24:49,00:01:38
11:25:34,00:01:34
11:26:46,00:02:12
11:27:21,00:02:14
11:27:57,00:02:25
11:28:10,00:02:34
11:28:56,00:05:39
11:29:47,00:05:29
11:31:27,00:03:55
11:33:09,00:03:29
11:34:26,00:02:32
11:35:02,00:03:06
11:35:24,00:02:58
11:35:25,00:04:04
11:36:15,00:03:34
11:36:23,00:04:53
11:38:08,00:03:35
11:38:55,00:03:29
11:39:20,00:04:22
11:41:09,00:04:01
11:41:48,00:03:46
11:45:52,00:00:09
11:46:02,00:00:23
11:46:17,00:00:58
11:46:45,00:01:06
11:46:49,00:01:57
11:48:30,00:02:14
11:48:36,00:03:47
11:49:19,00:03:41
11:49:41,00:04:15
11:50:58,00:03:19
11:51:31,00:03:57
11:53:07,00:02:42
11:53:09,00:03:30
11:53:42,00:03:24
11:58:48,00:00:00
11:59:54,00:00:00
12:00:09,00:00:00
12:00:19,00:01:34
12:02:16,00:00:31
12:07:01,00:00:00
12:11:10,00:00:00
12:14:29,00:00:00
12:16:33,00:00:00
12:17:58,00:00:00
12:18:06,00:00:00
12:23:22,00:00:00
12:26:06,00:00:00
12:28:16,00:00:00
12:28:40,00:00:00
12:30:38,00:00:00
12:30:40,00:00:23
12:30:42,00:02:02
12:32:02,00:01:52
12:33:53,00:01:51
12:34:10,00:03:32
12:34:52,00:03:23
12:41:47,00:00:00
12:42:07,00:00:00
12:42:08,00:00:00
12:43:38,00:01:08
12:43:57,00:01:09
12:45:37,00:00:00
12:45:49,00:01:26
12:47:53,00:00:28
