group_id,service_time
3,00:01:29
7,00:07:45
10,00:01:48
12,00:01:53
13,00:01:20
16,00:01:05
17,00:04:36
18,00:00:52
21,00:01:58
22,00:01:57
27,00:02:14
29,00:02:14
31,00:02:38
32,00:03:19
33,00:02:56
36,00:03:15
39,00:02:07
41,00:04:21
43,00:01:07
45,00:03:56
47,00:02:11
50,00:01:18
53,00:02:11
59,00:03:48
62,00:02:06
63,00:03:25
69,00:01:53
70,00:02:43
72,00:01:41
73,00:05:02
79,00:02:09
80,00:01:56
81,00:01:42
85,00:01:54
86,00:06:06
88,00:01:57
92,00:04:12
96,00:03:37
98,00:01:58
100,00:06:13
103,00:01:45
106,00:03:21
107,00:02:28
109,00:02:55
110,00:02:16
111,00:01:00
112,00:03:22
114,00:01:08
117,00:01:48
118,00:02:21
119,00:02:10
123,00:03:01
124,00:01:45
128,00:01:59
135,00:01:18
137,00:04:38
138,00:04:23
148,00:02:09
149,00:01:41
152,00:02:25
154,00:03:05
162,00:01:12
165,00:02:04
171,00:01:25
172,00:03:16
173,00:00:45
174,00:03:42
177,00:01:20
182,00:02:11
187,00:04:46
191,00:03:54
192,00:03:15
194,00:00:54
195,00:01:13
196,00:01:19
197,00:02:04
201,00:00:43
202,00:01:50
206,00:03:34
208,00:05:19
212,00:02:57
216,00:03:56
218,00:04:28
219,00:02:27
222,00:03:08
225,00:01:42
228,00:01:31
230,00:03:38
233,00:01:08
234,00:01:21
237,00:05:40
239,00:05:06
241,00:01:13
245,00:02:22
246,00:04:43
247,00:01:10
248,00:01:40
250,00:01:57
251,00:02:47
254,00:01:58
256,00:02:02
259,00:03:48
260,00:03:06
263,00:01:29
266,00:02:53
268,00:09:12
270,00:03:07
272,00:01:01
274,00:00:55
277,00:03:09
278,00:02:47
279,00:02:01
280,00:01:15
281,00:01:51
282,00:00:46
283,00:02:01
287,00:04:52
288,00:01:48
290,00:03:16
291,00:03:03
292,00:01:45
296,00:01:26
302,00:01:41
303,00:02:49
304,00:02:44
306,00:02:03
308,00:02:40
309,00:01:11
310,00:01:29
316,00:03:43
317,00:01:50
322,00:01:49
323,00:01:56
324,00:00:34
325,00:02:56
328,00:05:19
329,00:04:06
333,00:01:19
334,00:00:51
335,00:03:19
336,00:02:20
338,00:02:04
340,00:03:48
341,00:02:54
343,00:01:33
345,00:03:08
