group_id,service_time
6,00:04:43
13,00:02:21
14,00:01:40
15,00:04:56
19,00:03:09
23,00:02:39
26,00:01:48
30,00:02:31
35,00:01:09
36,00:01:32
37,00:00:47
38,00:01:59
40,00:01:36
41,00:01:28
47,00:05:30
53,00:02:35
59,00:02:57
61,00:03:57
67,00:04:21
71,00:04:24
72,00:01:05
79,00:06:59
86,00:01:20
87,00:01:35
88,00:01:22
98,00:03:11
103,00:03:23
109,00:06:07
113,00:03:33
121,00:07:37
122,00:02:31
132,00:00:59
140,00:01:29
141,00:02:01
142,00:01:43
151,00:02:36
152,00:05:16
155,00:02:55
156,00:02:41
159,00:05:32
162,00:06:12
164,00:01:46
165,00:03:25
170,00:02:14
179,00:02:00
196,00:02:40
197,00:03:21
199,00:05:40
210,00:02:39
212,00:03:13
223,00:03:47
225,00:02:29
233,00:01:46
236,00:02:28
238,00:02:22
244,00:03:39
250,00:03:59
264,00:02:35
265,00:07:02
272,00:02:41
279,00:00:50
282,00:03:50
305,00:04:58
306,00:05:27
313,00:04:23
317,00:02:50
323,00:02:26
325,00:02:26
328,00:01:19
332,00:05:06
333,00:04:52
340,00:01:42
344,00:04:13
350,00:03:57
357,00:02:07
358,00:02:04
367,00:02:17
371,00:01:59
374,00:01:43
375,00:04:52
381,00:03:23
385,00:03:08
393,00:02:38
396,00:03:20
400,00:01:30
401,00:03:41
411,00:04:23
414,00:02:57
421,00:04:20
427,00:01:22
428,00:01:31
435,00:01:34
442,00:03:25
445,00:02:59
451,00:04:25
455,00:02:02
