time,length
00:00:00,0
10:06:26,1
10:06:26,0
10:35:06,1
10:35:06,0
10:41:53,1
10:41:53,0
10:42:11,1
10:42:11,0
10:53:01,1
10:53:01,0
10:55:08,1
10:55:08,0
10:56:30,1
10:56:30,0
10:56:55,1
10:56:55,0
11:00:10,1
11:00:10,0
11:00:51,1
11:00:51,0
11:01:35,1
11:01:38,0
11:04:50,1
11:04:50,0
11:04:52,1
11:04:52,0
11:06:25,1
11:06:25,0
11:09:01,1
11:09:01,0
11:09:56,1
11:09:56,0
11:10:18,1
11:10:18,0
11:10:55,1
11:11:02,2
11:11:05,3
11:11:16,2
11:11:26,3
11:12:39,2
11:13:42,3
11:14:01,4
11:14:23,3
11:14:52,2
11:14:57,3
11:16:05,4
11:16:13,5
11:16:28,4
11:16:30,5
11:17:03,4
11:17:14,5
11:17:23,4
11:17:26,5
11:17:52,6
11:17:58,5
11:18:22,4
11:19:31,5
11:20:02,4
11:20:20,3
11:20:48,4
11:21:09,5
11:21:45,4
11:21:58,5
11:22:35,6
11:23:11,5
11:23:26,6
11:23:54,5
11:24:02,6
11:24:17,5
11:24:59,4
11:25:20,3
11:25:46,2
11:26:01,3
11:26:03,4
11:26:16,3
11:26:35,2
11:26:52,3
11:27:17,4
11:28:07,3
11:28:25,4
11:28:40,5
11:28:44,6
11:28:47,5
11:28:59,4
11:29:47,5
11:29:49,6
11:30:03,7
11:30:06,6
11:30:11,7
11:30:19,8
11:30:28,7
11:31:15,6
11:31:19,5
11:31:21,6
11:31:43,7
11:32:22,6
11:32:43,5
11:33:03,4
11:33:09,5
11:33:30,4
11:33:58,3
11:34:36,4
11:34:43,5
11:34:51,6
11:35:20,7
11:35:29,6
11:35:45,7
11:36:00,8
11:36:05,7
11:36:09,6
11:36:45,7
11:36:59,8
11:37:09,9
11:37:31,10
11:37:32,9
11:38:03,10
11:38:05,11
11:38:11,12
11:38:21,13
11:39:00,12
11:39:32,11
11:40:00,12
11:40:35,11
11:40:53,12
11:41:13,11
11:41:15,12
11:41:48,11
11:42:44,12
11:42:47,11
11:42:57,10
11:43:18,11
11:43:33,10
11:43:40,11
11:43:43,10
11:44:30,11
11:45:11,10
11:45:12,9
11:45:32,8
11:45:37,9
11:46:00,10
11:46:18,9
11:46:21,10
11:47:38,11
11:47:50,12
11:47:58,11
11:48:14,12
11:48:20,13
11:48:26,12
11:48:29,11
11:49:21,12
11:49:40,13
11:50:13,12
11:51:13,13
11:51:42,14
11:52:01,15
11:52:07,14
11:52:37,15
11:52:53,14
11:53:10,13
11:53:32,14
11:53:58,13
11:53:58,12
11:54:28,11
11:54:59,10
11:56:23,11
11:56:44,10
11:57:37,11
11:57:40,12
11:57:49,13
11:57:57,12
11:58:08,11
11:58:19,10
11:58:57,9
11:58:59,10
11:59:08,11
11:59:57,12
12:00:06,11
12:00:15,10
12:02:01,11
12:02:29,12
12:02:34,13
12:02:37,12
12:03:21,11
12:03:59,10
12:05:18,9
12:05:43,8
12:05:58,7
12:06:40,6
12:07:00,7
12:07:51,8
12:08:00,7
12:08:36,6
12:08:48,7
12:08:48,6
12:09:06,5
12:09:35,4
12:09:41,3
12:10:14,4
12:10:58,5
12:11:25,4
12:11:37,3
12:12:04,2
12:12:46,1
12:14:12,0
12:14:24,1
12:14:40,0
12:17:44,1
12:17:44,0
12:21:56,1
12:21:56,0
12:22:03,1
12:22:03,0
12:23:52,1
12:23:52,0
12:24:45,1
12:24:45,0
12:25:09,1
12:25:09,0
12:27:44,1
12:27:44,0
12:27:54,1
12:27:54,0
12:31:29,1
12:31:29,0
12:31:48,1
12:31:48,0
12:35:07,1
12:35:07,0
12:35:54,1
12:35:54,0
12:35:57,1
12:35:57,0
12:36:27,1
12:36:27,0
12:37:18,1
12:37:26,2
12:38:16,1
12:38:18,0
12:39:00,1
12:39:00,0
12:40:15,1
12:40:15,2
12:40:15,1
12:40:15,0
12:40:26,1
12:42:02,0
12:45:26,1
12:45:26,0
12:45:55,1
12:45:55,0
12:46:09,1
12:46:09,0
12:48:16,1
12:48:16,0
12:48:38,1
12:48:38,0
12:49:56,1
12:49:56,0
12:50:32,1
12:50:32,0
12:50:59,1
12:52:29,0
12:53:25,1
12:53:25,0
12:53:48,1
12:53:48,0
12:53:51,1
12:54:16,0
12:54:24,1
12:54:53,0
12:55:11,1
12:55:17,0
12:55:21,1
12:55:49,0
12:56:18,1
12:56:18,0
12:58:54,1
12:58:54,0
12:59:07,1
12:59:07,0
12:59:36,1
12:59:36,0
13:00:27,1
13:00:35,0
13:00:36,1
13:00:58,0
13:01:14,1
13:01:32,2
13:01:51,3
13:02:22,4
13:03:19,5
13:04:14,6
13:04:32,5
13:04:47,4
13:05:11,5
13:05:31,4
13:05:36,5
13:05:40,6
13:05:51,5
13:06:12,6
13:06:37,7
13:06:43,8
13:06:55,9
13:06:55,8
13:07:04,9
13:08:27,8
13:08:44,9
13:08:46,10
13:08:58,11
13:09:24,12
13:09:27,11
13:10:06,10
13:10:10,9
13:11:05,8
13:11:17,9
13:11:26,10
13:12:13,9
13:12:20,8
13:12:54,9
13:13:05,8
13:13:56,9
13:14:36,10
13:15:23,11
13:15:46,10
13:16:16,11
13:16:50,12
13:16:58,13
13:17:19,14
13:17:32,15
13:17:49,14
13:18:14,15
13:18:53,14
13:19:04,15
13:19:07,16
13:19:28,17
13:19:29,18
13:19:58,19
13:20:15,18
13:20:30,19
13:21:03,18
13:21:08,19
13:21:18,18
13:21:33,17
13:21:38,18
13:22:18,19
13:22:27,20
13:23:30,19
13:23:32,18
13:23:55,17
13:23:57,18
13:24:02,17
13:24:05,18
13:24:09,19
13:24:15,20
13:25:02,19
13:25:08,20
13:25:11,19
13:25:14,20
13:25:18,19
13:25:51,18
13:26:06,19
13:26:10,20
13:27:42,19
13:27:42,18
13:28:25,19
13:28:26,20
13:28:43,19
13:28:48,20
13:30:22,19
13:31:12,20
13:31:30,19
13:31:48,20
13:32:28,19
13:33:02,18
13:33:30,17
13:34:03,18
13:34:25,19
13:34:55,18
13:35:08,19
13:35:12,18
13:35:17,19
13:35:31,20
13:36:10,19
13:36:55,18
13:36:57,19
13:37:07,18
13:37:16,19
13:37:27,20
13:37:37,19
13:38:10,18
13:38:35,19
13:38:36,20
13:38:46,19
13:38:55,20
13:39:35,19
13:40:07,18
13:40:42,17
13:40:54,18
13:41:00,19
13:41:10,20
13:41:24,19
13:41:26,18
13:41:49,19
13:41:54,20
13:42:36,19
13:42:56,18
13:43:02,19
13:43:12,20
13:44:02,19
13:44:27,20
13:44:57,19
13:44:58,20
13:44:58,19
13:45:42,18
13:45:48,19
13:45:59,18
13:46:56,19
13:47:11,18
13:47:24,17
13:47:29,18
13:47:32,19
13:48:32,20
13:48:36,19
13:48:53,18
13:49:17,19
13:49:26,20
13:49:33,19
13:49:47,20
13:50:59,19
13:51:15,18
13:51:19,19
13:53:23,20
13:54:00,19
13:54:16,20
13:54:28,19
13:54:42,20
13:54:50,19
13:55:32,18
13:55:33,19
13:57:05,18
13:57:11,19
13:57:25,18
13:57:33,17
13:58:15,16
13:59:03,15
13:59:10,16
13:59:18,17
13:59:18,18
13:59:45,19
14:00:01,18
14:00:09,19
14:00:51,20
14:01:06,19
14:01:14,18
14:02:18,17
14:02:23,16
14:02:26,17
14:03:18,18
14:03:23,19
14:03:23,18
14:03:24,17
14:04:52,16
14:04:59,15
14:05:14,16
14:05:30,17
14:05:36,18
14:06:01,17
14:06:47,16
14:07:02,17
14:07:20,16
14:08:25,15
14:08:28,16
14:08:59,15
14:09:00,14
14:09:37,13
14:10:42,12
14:10:59,11
14:12:08,10
14:12:13,9
14:13:30,10
14:13:36,11
14:13:48,10
14:14:58,9
14:15:13,8
14:16:18,7
14:16:49,6
14:17:10,5
14:17:12,6
14:17:33,5
14:18:18,6
14:18:24,7
14:18:29,6
14:19:26,5
14:20:05,4
14:20:17,3
14:20:46,2
14:22:44,3
14:23:31,2
14:24:29,1
14:24:35,0
14:26:23,1
14:26:23,0
14:29:18,1
14:29:18,0
14:31:34,1
14:31:34,0
14:34:32,1
14:34:32,0
14:37:44,1
14:37:44,0
14:39:26,1
14:39:26,0
14:41:49,1
14:41:49,0
14:42:55,1
14:42:55,0
14:56:01,1
14:56:01,0
14:56:26,1
14:56:26,0
14:57:08,1
14:57:08,0
14:58:16,1
14:58:16,0
14:58:18,1
14:58:18,0
14:59:12,1
14:59:19,0
15:01:03,1
15:01:03,0
15:04:28,1
15:04:28,0
15:05:43,1
15:05:43,0
15:08:00,1
15:08:00,0
15:09:21,1
15:09:21,0
15:11:36,1
15:11:36,0
15:11:58,1
15:11:58,0
15:12:55,1
15:12:55,0
15:15:06,1
15:15:06,0
15:15:29,1
15:15:29,0
15:17:11,1
15:17:11,0
15:19:31,1
15:19:31,0
15:20:45,1
15:20:45,0
15:24:36,1
15:24:36,0
15:24:50,1
15:24:50,0
15:26:03,1
15:26:03,0
15:27:39,1
15:27:39,0
15:29:03,1
15:29:05,0
15:29:20,1
15:30:27,2
15:30:47,1
15:30:57,2
15:31:01,1
15:31:02,0
15:33:30,1
15:33:30,0
15:33:48,1
15:33:48,0
15:34:20,1
15:34:20,0
15:34:44,1
15:35:24,0
15:35:31,1
15:35:39,0
15:36:52,1
15:37:05,0
15:41:49,1
15:41:49,0
15:42:55,1
15:42:55,0
15:43:29,1
15:43:29,0
15:44:06,1
15:44:06,0
15:45:34,1
15:45:34,0
15:46:48,1
15:46:48,0
15:47:05,1
15:47:05,0
15:47:23,1
15:48:06,0
15:48:28,1
15:48:43,2
15:48:43,1
15:48:58,2
15:49:31,1
15:49:52,2
15:50:01,1
15:50:32,2
15:50:45,3
15:50:58,4
15:50:58,3
15:51:00,4
15:51:09,5
15:51:28,4
15:51:57,3
15:52:36,2
15:52:44,1
15:52:58,2
15:54:04,1
15:54:05,2
15:54:12,3
15:54:26,2
15:54:32,1
15:55:35,0
15:56:11,1
15:56:20,2
15:56:49,1
15:56:55,0
15:57:09,1
15:57:52,0
15:58:31,1
15:58:31,0
15:59:46,1
15:59:46,0
16:00:26,1
16:01:25,0
16:02:41,1
16:02:41,0
16:03:17,1
16:03:17,0
16:03:28,1
16:03:37,0
16:05:32,1
16:05:32,0
16:05:35,1
16:05:35,0
16:06:57,1
16:06:57,0
16:07:18,1
16:07:18,0
16:07:29,1
16:07:29,0
16:07:55,1
16:09:28,0
16:10:05,1
16:10:12,0
16:10:51,1
16:11:10,0
16:12:00,1
16:12:00,0
16:13:03,1
16:13:03,0
16:14:13,1
16:14:57,2
16:14:58,1
16:15:07,0
16:15:19,1
16:15:57,0
16:16:25,1
16:16:36,0
16:19:26,1
16:19:26,0
16:19:44,1
16:19:44,0
16:20:25,1
16:20:25,0
16:21:01,1
16:21:01,0
16:22:47,1
16:22:47,0
16:24:08,1
16:24:08,0
16:24:30,1
16:24:30,0
16:24:33,1
16:24:34,0
16:24:58,1
16:24:58,0
16:25:45,1
16:26:12,0
16:29:33,1
16:29:33,0
16:30:10,1
16:30:10,0
16:32:50,1
16:32:50,0
16:32:52,1
16:32:52,0
16:33:07,1
16:33:07,0
16:35:27,1
16:35:27,0
16:35:55,1
16:35:55,0
16:36:51,1
16:36:51,0
16:38:26,1
16:38:26,0
16:39:27,1
16:39:27,0
16:41:38,1
16:41:38,0
16:44:00,1
16:44:00,0
16:45:25,1
16:45:25,0
16:46:23,1
16:46:23,0
16:47:23,1
16:47:23,0
16:49:21,1
16:49:21,0
16:49:24,1
16:49:24,0
16:52:17,1
16:52:17,0
16:53:07,1
16:53:07,0
16:54:28,1
16:54:28,0
16:54:38,1
16:54:38,0
16:58:30,1
16:58:30,0
17:00:37,1
17:00:37,0
17:01:47,1
17:01:47,0
17:02:05,1
17:02:05,0
17:02:09,1
17:02:09,0
17:02:11,1
17:02:53,0
17:02:54,1
17:03:24,0
17:03:57,1
17:04:43,0
17:05:23,1
17:05:58,0
17:06:02,1
17:06:47,0
17:09:20,1
17:09:20,0
17:10:00,1
17:10:00,0
17:11:36,1
17:11:36,0
17:12:08,1
17:12:08,0
17:13:05,1
17:13:05,0
17:13:49,1
17:13:49,0
17:14:22,1
17:14:22,0
17:14:26,1
17:14:47,0
17:14:49,1
17:15:16,0
17:18:26,1
17:18:26,0
17:20:34,1
17:20:34,0
17:21:15,1
17:21:15,0
17:21:33,1
17:21:33,0
17:23:23,1
17:23:23,0
17:23:31,1
17:23:31,0
17:24:02,1
17:24:03,2
17:24:30,1
17:24:47,0
17:26:56,1
17:26:56,0
17:29:06,1
17:29:06,0
17:29:21,1
17:29:21,0
17:31:07,1
17:31:07,0
17:31:30,1
17:31:30,0
17:32:08,1
17:32:08,0
17:33:09,1
17:33:09,0
17:33:26,1
17:33:26,0
17:34:06,1
17:34:06,0
17:36:00,1
17:36:00,0
17:36:49,1
17:36:49,0
17:37:04,1
17:37:04,0
17:38:47,1
17:39:32,0
17:40:26,1
17:40:26,0
17:42:24,1
17:42:24,0
17:43:44,1
17:43:44,0
17:44:02,1
17:44:02,0
17:45:08,1
17:45:08,0
17:46:56,1
17:46:56,0
17:47:46,1
17:47:46,0
17:48:00,1
17:48:00,0
17:48:11,1
17:48:11,0
17:50:43,1
17:50:43,0
17:52:07,1
17:52:07,0
17:55:21,1
17:55:21,0
17:56:06,1
17:56:06,0
17:56:21,1
17:56:21,0
17:57:31,1
17:57:31,0
17:58:08,1
17:58:08,0
18:00:59,1
18:00:59,0
18:01:06,1
18:01:06,0
18:01:21,1
18:01:21,0
18:02:31,1
18:02:31,0
18:06:18,1
18:06:18,0
18:15:08,1
18:15:08,0
18:15:11,1
