group_id,service_time
2,00:08:05
4,00:04:50
7,00:00:59
10,00:02:12
14,00:01:48
15,00:01:50
16,00:01:27
17,00:03:06
19,00:01:38
23,00:02:20
24,00:01:31
25,00:03:38
27,00:03:57
29,00:02:19
30,00:01:56
32,00:00:53
35,00:03:54
41,00:02:46
43,00:11:29
45,00:02:38
49,00:06:38
62,00:00:38
65,00:01:28
67,00:06:30
68,00:05:07
74,00:02:36
78,00:06:00
83,00:01:26
84,00:04:51
85,00:01:13
87,00:04:51
89,00:05:58
90,00:05:22
92,00:02:39
93,00:04:28
96,00:01:31
98,00:01:10
103,00:03:21
109,00:10:15
115,00:01:22
118,00:04:15
121,00:04:13
130,00:00:46
131,00:02:36
133,00:02:20
140,00:04:16
144,00:03:29
146,00:03:40
155,00:04:23
160,00:10:22
171,00:03:57
176,00:04:54
177,00:02:11
192,00:04:01
194,00:01:01
197,00:08:13
202,00:03:09
204,00:04:36
205,00:01:22
206,00:04:07
210,00:03:43
212,00:02:58
213,00:02:11
217,00:07:23
224,00:02:28
227,00:03:07
228,00:07:55
230,00:01:49
232,00:02:30
233,00:02:11
239,00:01:54
240,00:06:58
242,00:03:11
244,00:06:33
249,00:01:57
254,00:02:37
259,00:02:04
264,00:01:57
265,00:04:29
267,00:02:57
268,00:09:29
271,00:01:00
273,00:02:42
274,00:02:13
276,00:03:57
278,00:01:37
280,00:01:12
284,00:05:29
287,00:03:35
290,00:04:45
291,00:02:02
292,00:05:36
293,00:01:40
297,00:04:13
299,00:01:00
302,00:02:07
303,00:05:13
305,00:11:25
312,00:02:12
319,00:04:24
320,00:03:44
322,00:02:35
323,00:02:14
325,00:02:50
326,00:01:47
328,00:02:29
329,00:03:32
332,00:01:17
333,00:04:30
334,00:02:00
337,00:02:02
339,00:04:32
340,00:01:46
341,00:02:53
342,00:05:19
344,00:01:41
348,00:01:56
350,00:06:07
351,00:01:46
