group_id,service_time
1,00:02:30
3,00:01:28
5,00:03:09
6,00:03:05
8,00:04:18
9,00:01:33
11,00:03:45
12,00:02:18
13,00:01:16
18,00:01:47
20,00:01:59
21,00:00:53
22,00:03:33
26,00:01:59
28,00:04:31
31,00:04:34
33,00:02:40
34,00:01:45
36,00:01:44
37,00:00:51
38,00:02:49
40,00:01:29
42,00:01:32
47,00:04:42
48,00:02:00
54,00:02:15
56,00:02:10
57,00:02:34
58,00:01:19
61,00:04:49
63,00:03:11
64,00:01:06
66,00:01:41
69,00:04:13
70,00:02:17
73,00:03:04
75,00:01:01
76,00:04:41
77,00:01:28
79,00:01:05
80,00:01:34
81,00:02:40
82,00:00:35
86,00:04:59
88,00:01:48
91,00:08:23
94,00:02:40
95,00:02:28
97,00:04:16
99,00:00:50
100,00:02:05
102,00:02:22
104,00:01:24
107,00:01:32
108,00:01:32
110,00:02:12
112,00:01:51
114,00:02:32
116,00:01:41
117,00:01:51
119,00:01:15
126,00:03:14
139,00:03:29
141,00:03:29
145,00:01:58
148,00:02:02
151,00:03:49
152,00:01:22
154,00:01:29
156,00:01:09
164,00:01:46
167,00:02:29
168,00:02:27
169,00:06:41
170,00:01:39
172,00:03:29
173,00:02:47
174,00:02:16
178,00:01:22
179,00:02:21
185,00:01:08
196,00:02:09
198,00:03:41
199,00:02:06
200,00:02:48
203,00:01:20
207,00:02:43
208,00:07:28
209,00:02:43
211,00:01:56
214,00:03:20
215,00:03:26
216,00:00:45
218,00:02:41
219,00:01:30
220,00:02:23
221,00:02:05
222,00:01:33
223,00:02:28
225,00:01:38
226,00:02:07
229,00:01:37
231,00:01:17
234,00:03:35
235,00:01:37
236,00:01:15
237,00:03:25
238,00:01:42
241,00:02:02
243,00:03:10
245,00:00:47
246,00:01:42
247,00:01:33
248,00:02:30
250,00:02:25
251,00:00:55
252,00:02:28
253,00:00:51
255,00:01:06
256,00:01:45
257,00:01:14
258,00:02:56
260,00:01:07
261,00:01:09
262,00:01:20
263,00:02:50
266,00:01:45
269,00:02:56
270,00:02:50
272,00:01:56
275,00:04:20
277,00:03:01
279,00:03:13
281,00:02:32
282,00:01:23
283,00:02:48
285,00:01:28
286,00:01:05
288,00:03:29
289,00:01:14
294,00:07:10
295,00:01:52
296,00:00:53
298,00:04:03
300,00:02:17
301,00:02:41
304,00:02:47
306,00:01:46
307,00:01:45
308,00:01:37
309,00:01:12
310,00:02:45
311,00:01:08
313,00:01:30
314,00:02:15
315,00:01:20
316,00:01:44
317,00:03:45
318,00:01:30
321,00:06:39
324,00:01:50
327,00:04:04
330,00:02:51
331,00:02:30
335,00:03:50
336,00:02:40
338,00:04:08
343,00:08:30
345,00:02:28
346,00:03:15
347,00:04:12
349,00:03:01
352,00:02:19
353,00:01:02
354,00:01:29
355,00:08:18
356,00:01:53
