arrival_time,in_queue_time
10:34:21,00:00:00
10:45:11,00:00:00
10:45:52,00:00:00
10:53:53,00:00:00
10:58:39,00:00:00
10:59:50,00:00:00
11:00:41,00:01:07
11:02:44,00:00:20
11:04:23,00:00:14
11:04:57,00:00:00
11:07:34,00:00:00
11:07:52,00:00:30
11:08:19,00:00:14
11:09:05,00:01:35
11:10:22,00:00:23
11:14:12,00:00:00
11:14:14,00:00:44
11:16:14,00:00:00
11:16:15,00:01:26
11:16:15,00:00:30
11:16:15,00:03:04
11:16:51,00:03:27
11:16:54,00:05:23
11:18:54,00:03:31
11:21:34,00:01:36
11:21:44,00:03:01
11:22:08,00:02:46
11:24:29,00:02:12
11:24:39,00:04:49
11:24:57,00:05:22
11:28:04,00:03:08
11:28:12,00:03:15
11:28:43,00:04:29
11:29:20,00:05:46
11:29:35,00:06:17
11:29:49,00:09:14
11:30:14,00:10:09
11:30:19,00:11:03
11:30:24,00:11:31
11:32:45,00:11:15
11:33:03,00:11:41
11:34:39,00:14:47
11:35:09,00:15:29
11:36:34,00:14:52
11:36:38,00:15:39
11:38:30,N/A
11:39:28,00:13:56
11:39:32,N/A
11:39:34,N/A
11:40:52,00:12:54
11:42:46,00:13:34
11:43:06,00:15:29
11:43:14,N/A
11:45:24,00:18:00
11:45:35,00:19:08
11:46:09,N/A
11:46:25,N/A
11:46:52,N/A
11:47:13,N/A
11:48:23,N/A
11:48:56,N/A
11:52:59,00:11:54
11:53:29,00:12:02
11:54:23,00:12:30
11:56:07,00:10:52
11:57:02,00:13:02
11:57:17,00:14:28
11:58:47,00:13:19
12:00:49,00:12:02
12:00:53,N/A
12:03:38,00:13:26
12:04:34,N/A
12:09:04,00:09:32
12:09:06,00:10:15
12:10:30,00:10:42
12:12:27,00:09:58
12:15:02,00:08:51
12:15:38,00:09:20
12:19:25,00:06:34
12:21:30,00:05:42
12:22:38,00:08:02
12:26:33,00:04:42
12:29:09,00:02:54
12:29:13,00:04:03
12:29:13,00:03:36
12:32:58,00:01:44
12:33:14,00:02:15
12:34:13,00:03:04
12:35:03,00:04:30
12:36:10,00:06:06
12:36:41,00:08:50
12:40:49,00:09:50
12:41:19,00:09:34
12:41:46,00:10:38
12:43:47,00:09:20
12:44:43,00:11:04
12:44:46,00:12:06
12:45:57,00:12:05
12:47:14,00:12:49
12:50:07,00:10:34
12:50:13,00:10:40
12:51:11,00:11:54
12:51:25,00:12:37
12:51:58,N/A
12:52:16,N/A
12:53:17,00:11:20
12:53:29,00:13:13
12:53:54,N/A
12:55:27,N/A
12:56:11,00:12:03
12:56:56,00:13:40
13:00:05,00:11:55
13:00:09,00:14:08
13:01:08,00:14:06
13:01:10,00:16:36
13:02:33,N/A
13:04:07,00:14:23
13:05:56,00:13:41
13:05:59,00:15:19
13:07:20,00:15:25
13:07:25,N/A
13:07:43,N/A
13:07:48,N/A
13:09:21,00:13:48
13:09:33,N/A
13:09:58,N/A
13:10:41,00:13:26
13:10:49,N/A
13:11:20,N/A
13:11:57,N/A
13:13:00,00:11:24
