time,length
00:00:00,0
10:34:34,1
10:34:34,0
10:47:52,1
10:47:52,0
10:50:39,1
10:50:39,0
10:52:02,1
10:52:02,0
10:55:03,1
10:55:03,0
10:56:12,1
10:56:12,0
10:58:30,1
10:58:30,0
11:00:21,1
11:00:21,0
11:00:41,1
11:00:41,0
11:00:49,1
11:00:49,0
11:04:48,1
11:04:48,0
11:05:10,1
11:05:10,0
11:05:28,1
11:05:28,0
11:08:09,1
11:08:34,0
11:08:40,1
11:09:24,2
11:09:46,1
11:09:58,0
11:10:25,1
11:11:17,0
11:11:37,1
11:11:58,2
11:12:05,1
11:12:51,2
11:13:07,1
11:13:15,2
11:13:26,1
11:13:28,2
11:14:15,3
11:14:23,4
11:14:29,3
11:14:49,4
11:15:17,3
11:15:21,4
11:15:22,5
11:15:41,4
11:17:18,3
11:17:44,4
11:17:49,3
11:17:53,4
11:18:23,3
11:18:54,4
11:19:17,5
11:19:32,4
11:20:08,5
11:20:35,6
11:20:39,7
11:20:40,8
11:20:45,9
11:21:08,8
11:21:31,9
11:21:56,10
11:22:21,11
11:22:21,10
11:22:22,9
11:22:46,8
11:23:14,7
11:23:36,8
11:24:16,7
11:24:52,6
11:24:57,7
11:25:20,8
11:26:22,7
11:26:29,8
11:26:44,9
11:27:10,8
11:27:48,9
11:27:49,8
11:29:05,7
11:29:20,8
11:29:24,7
11:29:30,8
11:29:45,9
11:30:08,10
11:30:19,9
11:30:30,8
11:30:55,9
11:31:02,10
11:31:17,11
11:31:40,10
11:32:11,11
11:32:46,10
11:32:50,11
11:32:54,10
11:33:09,11
11:33:52,10
11:34:02,11
11:34:15,12
11:34:30,13
11:34:39,12
11:34:49,13
11:35:21,14
11:35:31,13
11:36:03,14
11:36:14,15
11:36:23,14
11:36:57,15
11:37:43,14
11:38:41,15
11:38:45,14
11:38:56,15
11:39:23,14
11:39:36,15
11:39:55,14
11:40:25,13
11:41:11,14
11:41:16,15
11:41:43,14
11:42:35,13
11:42:49,14
11:43:21,13
11:43:28,14
11:43:40,13
11:43:49,14
11:43:57,13
11:44:11,14
11:44:51,15
11:45:01,14
11:45:13,13
11:45:25,12
11:45:48,13
11:45:52,14
11:46:25,15
11:47:11,14
11:47:21,15
11:48:05,14
11:48:36,15
11:49:12,14
11:50:45,15
11:50:47,14
11:51:04,15
11:51:07,14
11:51:19,13
11:51:24,14
11:52:16,15
11:53:06,14
11:53:39,13
11:53:47,14
11:54:42,15
11:54:58,14
11:55:11,13
11:55:12,14
11:55:24,13
11:55:56,14
11:56:01,13
11:57:03,12
11:57:09,13
11:57:20,12
11:59:35,11
11:59:45,12
11:59:45,11
12:00:48,12
12:03:09,11
12:03:23,12
12:03:49,13
12:04:06,12
12:05:04,11
12:06:03,10
12:06:13,9
12:06:37,10
12:07:14,9
12:07:27,10
12:07:48,9
12:08:33,10
12:09:21,9
12:09:38,8
12:11:55,7
12:12:05,6
12:12:37,7
12:13:01,8
12:13:59,7
12:14:03,8
12:14:23,7
12:15:00,6
12:16:10,5
12:17:09,6
12:17:10,5
12:17:20,4
12:17:57,5
12:18:20,6
12:18:58,5
12:19:08,4
12:19:34,3
12:20:28,2
12:20:42,3
12:21:35,2
12:22:04,1
12:22:56,2
12:23:11,1
12:23:52,0
12:25:14,1
12:25:18,0
12:25:58,1
12:25:58,0
12:27:35,1
12:27:35,0
12:28:22,1
12:28:22,0
12:29:13,1
12:29:13,0
12:30:35,1
12:30:35,0
12:30:42,1
12:30:48,0
12:33:01,1
12:33:01,0
12:34:15,1
12:34:15,0
12:35:21,1
12:35:21,0
12:37:40,1
12:37:40,0
12:38:18,1
12:38:18,0
12:39:10,1
12:39:10,0
12:40:13,1
12:40:13,0
12:41:10,1
12:41:10,0
12:41:42,1
12:41:47,2
12:42:06,3
12:42:52,2
12:43:10,3
12:43:12,4
12:43:22,5
12:43:30,4
12:43:55,5
12:44:06,6
12:44:44,7
12:45:05,6
12:46:10,5
12:46:18,4
12:47:31,3
12:47:52,2
12:47:54,3
12:48:47,2
12:49:45,3
12:50:04,4
12:50:43,5
12:51:00,6
12:51:01,5
12:51:37,4
12:51:50,5
12:52:05,4
12:52:07,3
12:52:50,4
12:53:09,5
12:53:42,4
12:54:03,3
12:55:13,2
12:55:37,1
12:56:08,2
12:56:30,3
12:56:34,4
12:56:50,5
12:57:38,6
12:57:39,5
12:57:51,4
12:57:57,5
12:58:09,6
12:58:40,7
12:58:48,8
13:00:07,7
13:01:29,6
13:02:07,5
13:02:22,6
13:02:35,7
13:02:41,8
13:02:54,9
13:02:57,8
13:03:07,9
13:03:17,8
13:03:23,9
13:03:25,10
13:03:45,11
13:03:48,10
13:03:54,9
13:04:13,10
13:04:40,11
13:04:49,12
13:05:03,13
13:05:25,14
13:06:19,13
13:06:26,14
13:06:34,13
13:06:56,12
13:07:00,13
13:08:16,14
13:08:19,15
13:08:44,14
13:08:47,13
13:09:11,14
13:09:17,15
13:11:23,14
13:11:28,13
13:11:34,14
13:11:36,15
13:11:43,14
13:11:59,15
13:12:50,14
13:12:55,15
13:13:07,14
13:14:36,15
13:14:47,14
13:14:52,13
13:15:19,12
13:15:37,13
13:16:41,14
13:16:48,13
13:16:51,14
13:16:59,15
13:17:31,14
13:18:02,15
13:18:26,14
13:18:32,13
13:19:33,14
13:19:57,13
13:19:59,14
13:20:22,13
13:20:31,14
13:20:36,15
13:21:30,14
13:21:47,13
13:22:15,14
13:22:25,15
13:25:04,14
13:25:04,13
13:25:31,14
13:25:54,13
13:26:40,14
13:26:48,15
13:27:16,14
13:27:20,15
13:27:24,14
13:27:45,15
13:28:27,14
13:28:55,15
13:29:44,14
13:29:55,13
13:30:14,12
13:30:21,13
13:30:37,14
13:30:41,15
13:31:21,14
13:31:31,15
13:32:35,14
13:33:02,13
13:33:04,14
13:33:28,15
13:33:54,14
13:33:56,15
13:34:41,14
13:35:32,13
13:35:49,14
13:36:00,15
13:36:22,14
13:36:40,15
13:38:03,14
13:38:06,15
13:38:54,14
13:38:56,15
13:40:32,14
13:40:38,13
13:40:42,12
13:41:10,13
13:41:42,14
13:41:44,13
13:41:57,14
13:42:00,15
13:42:28,14
13:43:07,15
13:45:05,14
13:45:12,15
13:45:37,14
13:45:42,15
13:46:12,14
13:46:43,15
13:47:58,14
13:48:28,13
13:48:33,14
13:48:52,13
13:49:00,14
