arrival_time,wait_time
10:34:34,00:00:47
10:47:52,00:02:55
10:50:39,00:02:49
10:52:02,00:01:11
10:55:03,00:02:32
10:56:12,00:02:41
10:58:30,00:01:38
11:00:21,00:02:25
11:00:41,00:02:19
11:00:49,00:02:25
11:04:48,00:05:10
11:05:10,00:04:36
11:05:28,00:03:06
11:08:09,00:03:08
11:08:40,00:04:27
11:09:24,00:02:41
11:10:25,00:04:04
11:11:37,00:01:49
11:11:58,00:03:19
11:12:51,00:02:50
11:13:15,00:04:34
11:13:28,00:03:50
11:14:15,00:05:17
11:14:23,00:04:00
11:14:49,00:07:33
11:15:21,00:07:00
11:15:22,00:05:46
11:17:44,00:05:02
11:17:53,00:05:21
11:18:54,00:05:22
11:19:17,00:05:35
11:20:08,00:06:14
11:20:35,00:06:35
11:20:39,00:07:10
11:20:40,00:08:44
11:20:45,00:09:34
11:21:31,00:07:34
11:21:56,00:08:34
11:22:21,00:10:33
11:23:36,00:08:04
11:24:57,00:07:49
11:25:20,00:08:32
11:26:29,00:08:10
11:26:44,00:08:47
11:27:48,00:08:35
11:29:20,00:08:23
11:29:30,00:09:15
11:29:45,00:10:10
11:30:08,00:09:15
11:30:55,00:09:30
11:31:02,00:10:41
11:31:17,00:12:40
11:32:11,00:10:24
11:32:50,00:10:50
11:33:09,00:10:12
11:34:02,00:11:11
11:34:15,00:10:46
11:34:30,00:10:55
11:34:49,00:12:22
11:35:21,00:12:44
11:36:03,00:15:16
11:36:14,00:12:58
11:36:57,00:14:10
11:37:16,N/A
11:37:19,N/A
11:38:41,00:12:06
11:38:56,00:14:10
11:39:05,N/A
11:39:17,N/A
11:39:36,00:14:03
11:41:11,00:14:13
11:41:16,00:13:42
11:42:49,00:12:22
11:43:28,00:12:33
11:43:49,00:13:14
11:44:11,00:13:09
11:44:51,00:14:44
11:45:48,00:13:57
11:45:52,00:17:17
11:46:25,00:17:41
11:46:28,N/A
11:46:43,N/A
11:46:49,N/A
11:47:21,00:19:53
11:48:36,00:16:28
11:48:52,N/A
11:48:56,N/A
11:50:45,00:15:28
11:51:04,00:14:59
11:51:07,N/A
11:51:24,00:18:14
11:52:16,00:15:32
11:52:51,N/A
11:53:47,00:15:34
11:54:42,00:19:17
11:55:12,00:16:53
11:55:56,00:15:59
11:57:09,00:17:51
11:59:45,00:14:38
12:00:48,00:15:22
12:03:23,00:13:57
12:03:49,00:13:21
12:06:37,00:12:31
12:07:27,00:12:07
12:08:33,00:10:25
12:12:37,00:07:51
12:13:01,00:10:10
12:14:03,00:07:32
12:17:09,00:04:55
12:17:57,00:08:18
12:18:20,00:05:32
12:20:42,00:05:29
12:22:56,00:02:22
12:25:14,00:00:43
12:25:58,00:02:55
12:27:35,00:02:15
12:28:22,00:08:59
12:29:13,00:01:35
12:30:35,00:02:04
12:30:42,00:02:12
12:33:01,00:01:18
12:34:15,00:02:59
12:35:21,00:04:27
12:37:40,00:02:05
12:38:18,00:00:49
12:39:10,00:08:42
12:40:13,00:02:39
12:41:10,00:02:20
12:41:42,00:04:28
12:41:47,00:03:18
12:42:06,00:04:12
12:43:10,00:04:21
12:43:12,00:05:35
12:43:22,00:07:39
12:43:55,00:11:42
12:44:06,00:07:31
12:44:44,00:07:21
12:47:54,00:04:13
12:49:45,00:03:57
12:50:04,00:03:59
12:50:43,00:04:30
12:51:00,00:06:39
12:51:50,00:06:01
12:52:50,00:09:17
12:53:09,00:06:58
12:56:08,00:05:21
12:56:30,00:06:27
12:56:34,00:07:14
12:56:50,00:06:27
12:57:38,00:09:18
12:57:57,00:05:57
12:58:09,00:08:25
12:58:40,00:07:39
12:58:48,00:09:56
13:02:22,00:06:25
13:02:35,00:08:53
13:02:41,00:09:02
13:02:54,00:08:29
13:03:07,00:12:12
13:03:23,00:09:44
13:03:25,00:09:25
13:03:45,00:11:07
13:04:13,00:10:34
13:04:40,00:12:51
13:04:49,00:13:43
13:05:03,00:11:45
13:05:25,00:14:32
13:06:26,00:12:00
13:07:00,00:14:30
13:08:16,00:12:06
