arrival_time,in_queue_time
10:34:34,00:00:00
10:47:52,00:00:00
10:50:39,00:00:00
10:52:02,00:00:00
10:55:03,00:00:00
10:56:12,00:00:00
10:58:30,00:00:00
11:00:21,00:00:00
11:00:41,00:00:00
11:00:49,00:00:00
11:04:48,00:00:00
11:05:10,00:00:00
11:05:28,00:00:00
11:08:09,00:00:25
11:08:40,00:01:06
11:09:24,00:00:34
11:10:25,00:00:52
11:11:37,00:00:28
11:11:58,00:01:09
11:12:51,00:00:35
11:13:15,00:01:14
11:13:28,00:01:49
11:14:15,00:01:26
11:14:23,00:02:55
11:14:49,00:03:00
11:15:21,00:03:02
11:15:22,00:04:10
11:17:44,00:03:24
11:17:53,00:04:28
11:18:54,00:03:28
11:19:17,00:03:29
11:20:08,00:03:06
11:20:35,00:03:41
11:20:39,00:04:13
11:20:40,00:05:42
11:20:45,00:06:25
11:21:31,00:06:18
11:21:56,00:07:09
11:22:21,00:07:03
11:23:36,00:06:43
11:24:57,00:05:33
11:25:20,00:06:20
11:26:29,00:06:17
11:26:44,00:06:10
11:27:48,00:06:04
11:29:20,00:05:19
11:29:30,00:06:01
11:29:45,00:06:38
11:30:08,00:07:35
11:30:55,00:07:50
11:31:02,00:08:21
11:31:17,00:08:38
11:32:11,00:08:14
11:32:50,00:08:53
11:33:09,00:09:26
11:34:02,00:09:19
11:34:15,00:09:25
11:34:30,00:09:27
11:34:49,00:10:12
11:35:21,00:09:52
11:36:03,00:09:22
11:36:14,00:10:57
11:36:57,00:11:08
11:37:16,N/A
11:37:19,N/A
11:38:41,00:10:31
11:38:56,00:11:51
11:39:05,N/A
11:39:17,N/A
11:39:36,00:11:31
11:41:11,00:10:08
11:41:16,00:11:50
11:42:49,00:10:50
11:43:28,00:11:30
11:43:49,00:11:22
11:44:11,00:11:13
11:44:51,00:11:10
11:45:48,00:11:15
11:45:52,00:11:28
11:46:25,00:13:10
11:46:28,N/A
11:46:43,N/A
11:46:49,N/A
11:47:21,00:12:24
11:48:36,00:14:33
11:48:52,N/A
11:48:56,N/A
11:50:45,00:13:21
11:51:04,00:14:00
11:51:07,N/A
11:51:24,00:14:39
11:52:16,00:13:57
11:52:51,N/A
11:53:47,00:13:27
11:54:42,00:13:06
11:55:12,00:14:09
11:55:56,00:13:42
11:57:09,00:14:46
11:59:45,00:12:20
12:00:48,00:13:11
12:03:23,00:11:00
12:03:49,00:11:11
12:06:37,00:09:33
12:07:27,00:09:43
