arrival_time,wait_time
10:01:28,00:04:02
10:30:37,00:01:50
10:37:05,00:01:50
10:49:33,00:02:19
10:53:53,00:03:09
10:58:18,00:01:23
10:58:39,00:02:47
11:02:04,00:02:19
11:03:01,00:06:15
11:04:18,00:04:05
11:04:44,00:03:31
11:05:51,00:02:43
11:08:22,00:06:08
11:08:38,00:02:28
11:09:51,00:05:04
11:10:00,00:01:53
11:11:20,00:02:38
11:12:59,00:02:41
11:13:00,00:02:06
11:13:00,00:05:32
11:14:23,00:02:09
11:15:02,00:06:34
11:16:12,00:04:23
11:17:19,00:03:48
11:19:06,00:02:47
11:20:33,00:02:03
11:21:16,00:01:39
11:22:55,00:01:50
11:24:31,00:02:08
11:25:19,00:02:23
11:26:34,00:02:50
11:26:35,00:04:34
11:27:14,00:03:18
11:27:29,00:02:52
11:28:48,00:02:25
11:29:22,00:02:22
11:30:52,00:04:55
11:30:56,00:02:00
11:31:06,00:01:41
11:33:24,00:01:54
11:33:45,00:02:24
11:33:49,00:03:32
11:33:59,00:03:31
11:34:45,00:03:06
11:35:02,00:03:27
11:35:35,00:03:00
11:36:30,00:03:26
11:38:30,00:05:04
11:38:52,00:02:50
11:39:52,00:01:31
11:41:37,00:01:43
11:42:34,00:01:56
11:42:50,00:02:24
11:43:03,00:06:10
11:43:38,00:02:14
11:44:18,00:01:37
11:44:44,00:10:12
11:46:33,00:01:39
11:46:33,00:02:07
11:46:41,00:03:45
11:47:32,00:02:56
11:48:34,00:02:43
11:49:18,00:02:30
11:51:00,00:01:30
11:53:23,00:01:46
11:53:24,00:01:42
11:54:48,00:06:38
11:54:56,00:01:09
11:57:03,00:01:41
11:57:18,00:03:07
11:57:56,00:02:49
11:58:11,00:04:22
11:59:35,00:02:27
11:59:57,00:03:07
12:01:28,00:02:34
12:02:58,00:01:16
12:03:22,00:06:28
12:04:33,00:03:32
12:10:05,00:02:03
12:11:32,00:01:34
12:13:55,00:01:25
12:20:16,00:02:40
12:23:40,00:03:07
12:23:43,00:04:18
12:25:28,00:02:44
12:28:49,00:02:08
12:29:51,00:01:31
12:30:42,00:04:24
12:32:49,00:04:00
12:33:02,00:03:28
12:33:09,00:01:49
12:39:49,00:04:42
12:40:16,00:02:14
12:43:03,00:00:50
12:43:46,00:11:16
12:45:49,00:01:51
12:46:22,00:02:32
12:46:39,00:03:17
12:48:23,00:03:48
12:50:06,00:03:37
12:50:50,00:04:07
12:51:48,00:01:46
12:53:43,00:03:35
12:54:22,00:03:57
12:54:25,00:02:14
12:54:47,00:06:58
12:57:01,00:04:17
12:59:33,00:02:03
12:59:44,00:02:00
12:59:47,00:05:46
13:00:01,00:04:45
13:01:27,00:03:45
13:01:37,00:05:51
13:01:42,00:05:29
13:03:14,00:04:45
13:03:18,00:04:01
13:03:25,00:06:26
13:05:17,00:06:37
13:06:41,00:06:29
13:06:45,00:03:38
13:07:57,00:03:27
13:08:08,00:03:27
13:09:20,00:04:25
13:09:31,00:04:17
13:09:34,00:04:58
13:11:50,00:03:33
13:12:46,00:04:04
13:12:50,00:02:20
13:13:07,00:04:00
13:13:44,00:06:21
13:13:47,00:02:47
13:14:19,00:08:47
13:14:32,00:04:37
13:14:46,00:03:12
13:15:55,00:05:43
13:18:18,00:02:08
13:18:49,00:07:15
13:18:51,00:02:46
13:18:53,00:04:33
13:19:55,00:03:33
13:20:18,00:05:31
13:20:40,00:05:52
13:21:59,00:04:42
13:22:03,00:06:58
13:22:31,00:06:06
13:23:59,00:04:12
13:24:04,00:04:38
13:24:43,00:04:58
13:25:00,00:07:47
13:25:27,00:08:28
13:25:30,00:05:42
13:27:51,00:02:54
13:27:54,00:05:35
13:28:18,00:04:36
13:28:36,00:06:52
13:28:37,00:05:45
13:28:41,00:07:49
13:28:50,00:08:11
13:31:25,00:04:24
13:31:26,00:05:57
13:33:06,00:06:17
13:33:41,00:05:49
13:34:03,00:04:10
13:34:59,00:05:09
13:36:02,00:04:48
13:36:05,00:07:33
13:36:07,00:05:22
13:36:13,00:08:55
13:37:39,00:06:28
13:38:22,00:05:32
13:38:57,00:07:23
13:39:26,00:06:52
13:41:26,00:08:44
13:42:26,00:04:03
13:42:37,00:06:35
13:43:42,00:04:49
13:44:00,00:12:27
13:44:36,00:09:27
13:46:24,00:06:33
13:46:26,00:06:45
13:48:21,00:07:35
13:49:32,00:05:56
13:49:44,00:06:41
13:49:51,00:07:11
13:49:51,00:07:44
13:50:45,00:08:30
13:53:00,00:05:09
13:54:02,00:04:41
13:54:04,00:05:43
13:54:38,00:05:42
13:55:07,00:05:32
13:56:18,00:05:29
13:56:20,00:05:46
13:57:06,00:05:41
13:57:16,00:13:27
13:57:21,00:06:11
13:57:51,00:07:43
13:59:06,00:07:31
14:00:32,00:08:08
14:01:01,00:05:56
14:02:33,00:05:26
14:04:19,00:04:50
14:04:50,00:04:07
14:05:59,00:04:46
14:06:45,00:05:32
14:07:40,00:03:02
14:08:34,00:03:49
14:10:22,00:02:17
14:11:06,00:01:55
14:12:50,00:01:22
14:15:45,00:02:34
14:16:11,00:04:09
14:20:35,00:03:32
14:23:53,00:05:39
14:25:17,00:02:48
14:28:08,00:01:15
14:30:45,00:04:35
14:32:21,00:03:59
14:33:14,00:01:57
14:43:44,00:01:44
14:51:33,00:03:18
14:56:03,00:01:29
14:57:14,00:02:34
14:57:24,00:02:55
14:59:07,00:01:26
15:00:10,00:11:15
15:01:25,00:04:41
15:06:26,00:03:23
15:07:52,00:05:33
15:10:05,00:00:41
15:10:44,00:03:40
15:11:50,00:01:58
15:13:35,00:04:14
15:13:54,00:08:07
15:18:09,00:05:33
15:20:59,00:03:32
15:21:19,00:01:14
15:22:38,00:02:04
15:26:10,00:01:38
15:26:14,00:03:26
15:27:10,00:05:37
15:27:11,00:04:56
15:30:28,00:01:13
15:33:03,00:02:24
15:35:45,00:05:48
15:38:30,00:02:06
15:38:32,00:03:42
15:39:00,00:03:17
15:40:30,00:01:28
15:40:55,00:03:21
15:42:04,00:04:11
15:45:46,00:03:11
15:47:06,00:02:42
15:48:31,00:09:28
15:49:59,00:01:08
15:54:00,00:01:37
15:55:02,00:01:47
15:55:27,00:01:59
15:56:15,00:02:05
15:57:58,00:02:47
15:58:08,00:04:16
15:58:15,00:02:36
15:58:40,00:02:20
15:59:35,00:04:10
16:00:08,00:02:59
16:04:20,00:01:58
16:05:52,00:02:55
16:07:06,00:02:52
16:07:26,00:00:45
16:08:01,00:02:37
16:09:27,00:02:31
16:09:37,00:03:01
16:12:01,00:02:23
16:13:34,00:06:07
16:13:52,00:02:39
16:14:42,00:01:16
16:15:49,00:03:16
16:16:48,00:01:34
16:18:44,00:03:18
16:19:33,00:02:53
16:22:55,00:04:05
16:22:57,00:01:08
16:23:40,00:02:27
16:25:58,00:01:40
16:26:43,00:02:57
16:27:01,00:02:51
16:29:29,00:01:48
16:30:15,00:02:34
16:33:59,00:05:00
16:34:09,00:01:45
16:38:38,00:02:45
16:39:07,00:07:29
16:39:14,00:02:21
16:40:28,00:01:26
16:40:38,00:04:38
16:40:49,00:04:13
16:44:24,00:06:05
16:47:46,00:00:48
16:48:41,00:02:57
16:50:26,00:01:38
16:54:51,00:00:56
16:56:17,00:03:46
16:56:57,00:00:28
16:58:34,00:05:23
17:01:11,00:01:24
17:01:13,00:06:48
17:02:10,00:01:50
17:02:53,00:01:50
17:07:50,00:03:16
17:08:19,00:04:40
17:08:25,00:07:26
17:10:52,00:01:14
17:11:49,00:02:23
17:12:52,00:03:30
17:16:13,00:03:16
17:17:42,00:03:12
17:18:36,00:02:14
17:21:36,00:02:17
17:24:52,00:03:15
17:27:14,00:02:44
17:27:15,00:00:54
17:27:52,00:01:17
17:28:22,00:01:21
17:28:23,00:02:56
17:28:29,00:05:04
17:29:35,00:03:11
17:30:11,00:02:18
17:31:26,00:04:38
17:32:55,00:01:35
17:35:22,00:03:06
17:37:29,00:01:21
17:38:05,00:03:10
17:39:22,00:02:18
17:39:37,00:00:40
17:41:06,00:02:18
