arrival_time,in_queue_time
10:01:28,00:00:00
10:30:37,00:00:00
10:37:05,00:00:00
10:49:33,00:00:00
10:53:53,00:00:00
10:58:18,00:00:00
10:58:39,00:00:00
11:02:04,00:00:00
11:03:01,00:00:00
11:04:18,00:00:00
11:04:44,00:00:00
11:05:51,00:00:00
11:08:22,00:00:00
11:08:38,00:00:00
11:09:51,00:00:00
11:10:00,00:00:00
11:11:20,00:00:00
11:12:59,00:00:00
11:13:00,00:00:58
11:13:00,00:01:30
11:14:23,00:00:32
11:15:02,00:00:04
11:16:12,00:00:00
11:17:19,00:00:00
11:19:06,00:00:00
11:20:33,00:00:02
11:21:16,00:00:00
11:22:55,00:00:00
11:24:31,00:00:00
11:25:19,00:00:00
11:26:34,00:00:00
11:26:35,00:00:00
11:27:14,00:00:00
11:27:29,00:00:13
11:28:48,00:00:36
11:29:22,00:00:59
11:30:52,00:00:00
11:30:56,00:00:13
11:31:06,00:00:07
11:33:24,00:00:00
11:33:45,00:00:00
11:33:49,00:00:00
11:33:59,00:01:19
11:34:45,00:01:02
11:35:02,00:01:07
11:35:35,00:01:46
11:36:30,00:01:00
11:38:30,00:00:00
11:38:52,00:00:00
11:39:52,00:00:00
11:41:37,00:00:00
11:42:34,00:00:00
11:42:50,00:00:00
11:43:03,00:00:17
11:43:38,00:00:00
11:44:18,00:00:12
11:44:44,00:00:30
11:46:33,00:00:00
11:46:33,00:00:00
11:46:41,00:01:31
11:47:32,00:01:08
11:48:34,00:00:39
11:49:18,00:01:08
11:51:00,00:00:00
11:53:23,00:00:00
11:53:24,00:00:00
11:54:48,00:00:00
11:54:56,00:00:00
11:57:03,00:00:00
11:57:18,00:00:00
11:57:56,00:00:00
11:58:11,00:00:33
11:59:35,00:00:50
11:59:57,00:00:48
12:01:28,00:00:00
12:02:58,00:00:00
12:03:22,00:00:00
12:04:33,00:00:00
12:10:05,00:00:00
12:11:32,00:00:00
12:13:55,00:00:00
12:20:16,00:00:00
12:23:40,00:00:00
12:23:43,00:00:00
12:25:28,00:00:00
12:28:49,00:00:00
12:29:51,00:00:00
12:30:42,00:00:00
12:32:49,00:00:00
12:33:02,00:00:00
12:33:09,00:00:00
12:39:49,00:00:00
12:40:16,00:00:00
12:43:03,00:00:00
12:43:46,00:00:00
12:45:49,00:00:00
12:46:22,00:00:00
12:46:39,00:00:00
12:48:23,00:00:00
12:50:06,00:00:00
12:50:50,00:00:00
12:51:48,00:00:23
12:53:43,00:00:00
12:54:22,00:00:00
12:54:25,00:00:32
12:54:47,00:00:15
12:57:01,00:00:00
12:59:33,00:00:00
12:59:44,00:00:00
12:59:47,00:01:31
13:00:01,00:01:35
13:01:27,00:00:17
13:01:37,00:00:08
13:01:42,00:03:04
13:03:14,00:01:58
13:03:18,00:02:15
13:03:25,00:03:46
13:05:17,00:02:02
13:06:41,00:00:47
13:06:45,00:01:14
13:07:57,00:01:54
13:08:08,00:02:15
13:09:20,00:02:04
13:09:31,00:02:04
13:09:34,00:02:20
13:11:50,00:01:20
13:12:46,00:00:59
13:12:50,00:00:58
13:13:07,00:01:25
13:13:44,00:01:26
13:13:47,00:01:36
13:14:19,00:02:15
13:14:32,00:02:18
13:14:46,00:02:21
13:15:55,00:02:03
13:18:18,00:00:51
13:18:49,00:01:16
13:18:51,00:01:35
13:18:53,00:02:44
13:19:55,00:01:43
