group_id,size,status,time_band,arrival_time,in_queue_time,service_start_time,service_time,wait_time,served_by
1,1,Served,10:20 - 10:30,10:22:47,00:00:00,10:22:47,00:02:27,00:02:27,h1
2,3,Served,10:40 - 10:50,10:43:33,00:00:00,10:43:33,00:03:19,00:03:19,h1
3,3,Served,10:50 - 11:00,10:50:14,00:00:00,10:50:14,00:03:48,00:03:48,h1
4,2,Served,10:50 - 11:00,10:51:57,00:00:00,10:51:57,00:02:42,00:02:42,h2
5,3,Served,10:50 - 11:00,10:52:34,00:00:00,10:52:34,00:04:56,00:04:56,k1
6,3,Served,11:00 - 11:10,11:00:58,00:00:00,11:00:58,00:01:54,00:01:54,h2
7,5,Served,11:00 - 11:10,11:01:45,00:01:07,11:02:52,00:01:25,00:02:32,h2
8,1,Served,11:00 - 11:10,11:07:49,00:00:00,11:07:49,00:04:43,00:04:43,h2
9,2,Served,11:00 - 11:10,11:07:28,00:00:00,11:07:28,00:02:05,00:02:05,h1
10,2,Served,11:00 - 11:10,11:00:56,00:00:00,11:00:56,00:03:48,00:03:48,h1
11,2,Served,11:00 - 11:10,11:03:38,00:01:06,11:04:44,00:01:55,00:03:01,h1
12,1,Served,11:00 - 11:10,11:03:02,00:01:15,11:04:17,00:02:21,00:03:36,h2
13,1,Served,11:00 - 11:10,11:03:29,00:00:59,11:04:28,00:01:50,00:02:49,k1
14,1,Served,11:00 - 11:10,11:01:15,00:00:00,11:01:15,00:03:13,00:03:13,k1
15,3,Served,11:10 - 11:20,11:11:22,00:00:00,11:11:22,00:03:30,00:03:30,k1
16,1,Served,11:10 - 11:20,11:19:06,00:00:00,11:19:06,00:01:56,00:01:56,k1
17,2,Served,11:10 - 11:20,11:12:03,00:01:44,11:13:47,00:01:35,00:03:19,h1
18,3,Served,11:10 - 11:20,11:16:05,00:00:00,11:16:05,00:02:09,00:02:09,k1
19,1,Served,11:10 - 11:20,11:17:55,00:00:05,11:18:00,00:01:15,00:01:20,h2
20,3,Served,11:10 - 11:20,11:12:48,00:02:04,11:14:52,00:00:46,00:02:50,k1
21,2,Served,11:10 - 11:20,11:10:25,00:00:00,11:10:25,00:00:41,00:00:41,k1
22,5,Served,11:10 - 11:20,11:13:53,00:01:29,11:15:22,00:02:37,00:04:06,h1
23,4,Served,11:10 - 11:20,11:11:55,00:00:37,11:12:32,00:05:28,00:06:05,h2
24,1,Served,11:10 - 11:20,11:17:34,00:00:25,11:17:59,00:01:42,00:02:07,h1
25,3,Served,11:10 - 11:20,11:10:04,00:00:00,11:10:04,00:03:43,00:03:43,h1
26,4,Served,11:20 - 11:30,11:20:04,00:00:00,11:20:04,00:02:13,00:02:13,h1
27,4,Served,11:20 - 11:30,11:21:32,00:00:00,11:21:32,00:01:53,00:01:53,h2
28,3,Served,11:20 - 11:30,11:29:51,00:00:00,11:29:51,00:02:03,00:02:03,h1
29,3,Served,11:20 - 11:30,11:29:36,00:00:00,11:29:36,00:02:57,00:02:57,h2
30,2,Served,11:20 - 11:30,11:23:56,00:00:00,11:23:56,00:01:23,00:01:23,h2
31,2,Served,11:20 - 11:30,11:26:30,00:00:57,11:27:27,00:00:58,00:01:55,h2
32,4,Served,11:20 - 11:30,11:23:45,00:00:00,11:23:45,00:02:55,00:02:55,h1
33,3,Served,11:20 - 11:30,11:25:18,00:01:22,11:26:40,00:03:04,00:04:26,h1
34,3,Served,11:20 - 11:30,11:24:56,00:00:23,11:25:19,00:02:08,00:02:31,h2
35,4,Served,11:20 - 11:30,11:21:48,00:00:29,11:22:17,00:01:18,00:01:47,h1
36,2,Served,11:20 - 11:30,11:21:32,00:00:00,11:21:32,00:07:16,00:07:16,k1
37,4,Served,11:30 - 11:40,11:36:26,00:03:49,11:40:15,00:03:20,00:07:09,h1
38,2,Served,11:30 - 11:40,11:33:30,00:03:53,11:37:23,00:01:42,00:05:35,h1
39,1,Served,11:30 - 11:40,11:38:48,00:04:13,11:43:01,00:00:57,00:05:10,k1
40,2,Served,11:30 - 11:40,11:33:21,00:02:20,11:35:41,00:01:42,00:04:02,h1
41,1,Served,11:30 - 11:40,11:38:17,00:04:04,11:42:21,00:00:40,00:04:44,k1
42,3,Served,11:30 - 11:40,11:31:12,00:01:21,11:32:33,00:01:19,00:02:40,h2
43,3,Served,11:30 - 11:40,11:30:19,00:01:35,11:31:54,00:03:47,00:05:22,h1
44,3,Served,11:30 - 11:40,11:30:06,00:00:00,11:30:06,00:04:28,00:04:28,k1
45,3,Served,11:30 - 11:40,11:35:45,00:03:20,11:39:05,00:01:10,00:04:30,h1
46,3,Served,11:30 - 11:40,11:38:49,00:04:46,11:43:35,00:01:39,00:06:25,h1
47,2,Served,11:30 - 11:40,11:35:14,00:02:30,11:37:44,00:03:31,00:06:01,h2
48,2,Served,11:30 - 11:40,11:31:44,00:02:08,11:33:52,00:03:52,00:06:00,h2
49,4,Served,11:30 - 11:40,11:33:30,00:02:30,11:36:00,00:06:21,00:08:51,k1
50,3,Served,11:30 - 11:40,11:33:01,00:01:33,11:34:34,00:01:26,00:02:59,k1
51,2,Served,11:30 - 11:40,11:38:46,00:04:14,11:43:00,00:02:17,00:06:31,h2
52,2,Served,11:30 - 11:40,11:37:31,00:03:44,11:41:15,00:01:45,00:05:29,h2
53,2,Served,11:40 - 11:50,11:42:36,00:04:20,11:46:56,00:02:56,00:07:16,h2
54,4,Served,11:40 - 11:50,11:47:50,00:04:17,11:52:07,00:02:28,00:06:45,k1
55,2,Served,11:40 - 11:50,11:48:53,00:05:45,11:54:38,00:02:47,00:08:32,h1
56,3,Served,11:40 - 11:50,11:40:36,00:03:22,11:43:58,00:04:53,00:08:15,k1
57,2,Served,11:40 - 11:50,11:41:02,00:04:15,11:45:17,00:01:39,00:05:54,h2
58,3,Served,11:40 - 11:50,11:46:35,00:04:24,11:50:59,00:01:08,00:05:32,k1
59,1,Served,11:40 - 11:50,11:49:43,00:07:42,11:57:25,00:01:08,00:08:50,h1
60,1,Served,11:40 - 11:50,11:40:58,00:04:16,11:45:14,00:02:16,00:06:32,h1
61,3,Served,11:40 - 11:50,11:49:13,00:07:03,11:56:16,00:03:31,00:10:34,k1
62,2,Served,11:40 - 11:50,11:44:58,00:04:54,11:49:52,00:06:03,00:10:57,h2
63,1,Served,11:40 - 11:50,11:43:17,00:04:13,11:47:30,00:04:12,00:08:25,h1
64,1,Served,11:40 - 11:50,11:49:05,00:06:50,11:55:55,00:02:25,00:09:15,h2
65,1,Served,11:40 - 11:50,11:47:36,00:04:06,11:51:42,00:02:56,00:07:02,h1
66,4,Served,11:40 - 11:50,11:48:46,00:05:49,11:54:35,00:01:41,00:07:30,k1
67,5,Served,11:40 - 11:50,11:44:09,00:04:42,11:48:51,00:02:08,00:06:50,k1
68,4,Served,11:50 - 12:00,11:53:39,00:06:08,11:59:47,00:03:32,00:09:40,k1
69,3,Served,11:50 - 12:00,11:59:26,00:04:48,12:04:14,00:04:35,00:09:23,h1
