group_id,service_time
9,00:02:13
10,00:01:58
14,00:02:17
16,00:01:12
18,00:02:12
20,00:02:35
24,00:01:12
26,00:04:45
28,00:02:05
32,00:02:12
36,00:02:20
40,00:10:32
46,00:01:26
51,00:01:26
52,00:03:49
54,00:01:24
58,00:02:00
60,00:04:09
61,00:03:28
64,00:01:44
68,00:03:10
70,00:01:43
72,00:00:39
75,00:02:28
76,00:02:14
78,00:02:27
82,00:01:58
86,00:03:41
89,00:02:45
90,00:01:06
91,00:00:59
93,00:06:05
95,00:01:24
96,00:04:01
102,00:03:34
107,00:00:48
109,00:02:01
110,00:03:28
111,00:03:04
119,00:02:15
124,00:04:44
128,00:01:40
130,00:02:54
132,00:01:04
134,00:01:47
135,00:01:34
141,00:04:09
143,00:03:34
147,00:02:45
155,00:03:25
158,00:04:28
162,00:02:45
168,00:02:56
172,00:04:14
173,00:02:50
180,00:03:35
182,00:01:09
183,00:03:03
188,00:03:20
190,00:01:05
191,00:02:12
194,00:01:21
197,00:01:36
204,00:03:45
206,00:01:35
208,00:01:08
214,00:01:10
215,00:02:53
216,00:01:53
219,00:03:51
221,00:01:27
224,00:01:43
228,00:01:44
230,00:02:10
234,00:02:33
235,00:01:42
238,00:01:48
240,00:02:24
241,00:01:37
242,00:00:43
243,00:02:58
244,00:03:58
252,00:02:01
254,00:01:24
256,00:03:31
261,00:03:28
263,00:01:14
268,00:02:53
272,00:02:02
273,00:02:00
276,00:02:21
277,00:03:49
280,00:01:43
282,00:02:25
284,00:01:42
287,00:01:47
288,00:01:22
291,00:01:34
296,00:03:24
297,00:02:42
298,00:01:05
300,00:01:29
303,00:02:21
305,00:05:57
308,00:03:05
313,00:04:07
314,00:04:59
325,00:02:36
328,00:05:31
334,00:00:57
337,00:03:41
341,00:02:53
344,00:01:54
